DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-02-16,Alberikh,Level 20 Crypt,Elegant Chest,84,MMM
2023-02-16,DAJMITU,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-02-16,Kokosz,Level 10 Crypt,Stone Chest,4,MMM
2023-02-16,Mabrinad,Level 20 Crypt,Mayan Chest,84,MMM
2023-02-16,Fosida,Level 20 Crypt,Barbarian Chest,84,MMM
2023-02-16,Immortal,Level 10 Crypt,Forgotten Chest,4,MMM
2023-02-16,DAJMITU,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-16,Mabrinad,Level 20 Crypt,Bone Chest,84,MMM
2023-02-16,Thorn,Level 20 epic Crypt,Abandoned Chest,168,MMM
2023-02-16,Fosida,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-16,Mabrinad,Level 15 epic Crypt,House of Horrors Chest,34,MMM
2023-02-16,Thorn,Level 20 epic Crypt,White Wood Chest,168,MMM
2023-02-16,Immortal,Level 5 Crypt,Stone Chest,1,MMM
2023-02-16,Fosida,Level 20 Crypt,Fire Chest,84,MMM
2023-02-16,Kerilir,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-16,Alberikh,Level 20 Crypt,Elegant Chest,84,MMM
2023-02-16,Immortal,Level 10 Crypt,Infernal Chest,4,MMM
2023-02-16,Genghis Khan,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-02-16,Mabrinad,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-16,Maximus Decimus,Level 20 Crypt,Elegant Chest,84,MMM
2023-02-16,Mabrinad,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-16,DAJMITU,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-16,Mabrinad,Level 15 epic Crypt,Scorpion Chest,34,MMM
2023-02-16,Alberikh,Level 20 Crypt,Elegant Chest,84,MMM
2023-02-16,Maximus Decimus,Level 20 Crypt,Forgotten Chest,84,MMM
2023-02-16,Kerilir,Level 15 Crypt,Cobra Chest,17,MMM
2023-02-16,Maximus Decimus,Level 20 Crypt,Orc Chest,84,MMM
2023-02-16,Fosida,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-16,Muradin Bronzebeard,Level 15 Crypt,Orc Chest,17,MMM
2023-02-16,Maximus Decimus,Level 20 Crypt,Sand Chest,84,MMM
2023-02-16,Feli,Level 20 Crypt,Mayan Chest,84,MMM
2023-02-16,Maximus Decimus,Level 20 Crypt,Forgotten Chest,84,MMM
2023-02-16,Mabrinad,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-02-16,Muradin Bronzebeard,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-16,Tumitac,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-16,Fosida,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-16,Rain,Level 5 Crypt,Mayan Chest,1,MMM
2023-02-16,Tumitac,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-16,Rain,Level 5 Crypt,Stone Chest,1,MMM
2023-02-16,Rain,Level 5 Crypt,Barbarian Chest,1,MMM
2023-02-16,Fosida,Arena,Gladiator's Chest,2,MMM
2023-02-16,Lanfir,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-02-16,Muradin Bronzebeard,Level 5 Crypt,Barbarian Chest,1,MMM
2023-02-16,Muradin Bronzebeard,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-16,Grosvenor,Level 15 Crypt,Bone Chest,17,MMM
2023-02-16,Lanfir,Level 5 Crypt,Infernal Chest,1,MMM
2023-02-16,Lanfir,Arena,Gladiator's Chest,2,MMM
2023-02-16,Tumitac,Level 20 epic Crypt,Trillium Chest,168,MMM
2023-02-16,Masius,Level 5 Crypt,Bone Chest,1,MMM
2023-02-16,Lanfir,Level 5 Crypt,Fire Chest,1,MMM
2023-02-16,Masius,Level 5 Crypt,Cobra Chest,1,MMM
2023-02-16,Masius,Level 10 Crypt,Barbarian Chest,4,MMM
2023-02-16,Viper I,Level 10 Crypt,Infernal Chest,4,MMM
2023-02-16,Grosvenor,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-16,Grosvenor,Level 25 Crypt,Elegant Chest,275,MMM
2023-02-16,Viper I,Level 10 Crypt,Mayan Chest,4,MMM
2023-02-16,Masius,Level 5 Crypt,Elegant Chest,1,MMM
2023-02-16,ZaCk,Level 15 Crypt,Cobra Chest,17,MMM
