DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-02-14,Lorfanor,Bank,Wooden Chest,10,MMM
2023-02-14,Lorfanor,Bank,Wooden Chest,10,MMM
2023-02-14,Lorfanor,Bank,Wooden Chest,10,MMM
2023-02-14,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-02-14,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-02-14,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-02-14,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-02-14,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-02-14,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-02-14,D23,Bank,Wooden Chest,10,MMM
2023-02-14,D23,Bank,Wooden Chest,10,MMM
2023-02-14,D23,Bank,Wooden Chest,10,MMM
2023-02-14,Karodor,Level 20 Crypt,Sand Chest,84,MMM
2023-02-14,Thorn,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-14,Karodor,Level 20 Crypt,Bone Chest,84,MMM
2023-02-14,Xena,Level 15 Crypt,Mayan Chest,17,MMM
2023-02-14,Xena,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-02-14,Xena,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-14,Xena,Level 20 Crypt,Infernal Chest,84,MMM
2023-02-14,Xena,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-14,Xena,Level 10 Crypt,Fire Chest,4,MMM
2023-02-14,Xena,Level 10 Crypt,Fire Chest,4,MMM
2023-02-14,Xena,Level 20 Crypt,Stone Chest,84,MMM
2023-02-14,Xena,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-02-14,Xena,Level 20 Crypt,Infernal Chest,84,MMM
2023-02-14,Xena,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-14,Xena,Level 20 Crypt,Forgotten Chest,84,MMM
2023-02-14,Xena,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-02-14,Xena,Level 20 Crypt,Fire Chest,84,MMM
2023-02-14,Xena,Level 10 Crypt,Cobra Chest,4,MMM
2023-02-14,Xena,Level 10 Crypt,Forgotten Chest,4,MMM
2023-02-14,Xena,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-02-14,Grosvenor,Level 25 Crypt,Bone Chest,275,MMM
2023-02-14,Xena,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-14,Xena,Level 15 Crypt,Mayan Chest,17,MMM
2023-02-14,Rain,Level 20 Crypt,Bone Chest,84,MMM
2023-02-14,Rain,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-02-14,Xena,Level 20 Crypt,Sand Chest,84,MMM
2023-02-14,Xena,Level 20 Crypt,Fire Chest,84,MMM
2023-02-14,Grosvenor,Level 15 Crypt,Stone Chest,17,MMM
