DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-10-23,Tolnozin,Bank,Golden Chest,50,MMM
2023-10-23,Tolnozin,Bank,Golden Chest,50,MMM
2023-10-23,Tolnozin,Bank,Golden Chest,50,MMM
2023-10-23,Amginir,Bank,Bronze Chest,20,MMM
2023-10-23,Amginir,Bank,Bronze Chest,20,MMM
2023-10-23,Amginir,Bank,Bronze Chest,20,MMM
2023-10-23,Foxhunter,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-23,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-10-23,Tolnozin,Level 15 Crypt,Elegant Chest,17,MMM
2023-10-23,Foxhunter,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-23,Foxhunter,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-23,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-10-23,Foxhunter,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-10-23,Eydaen,Level 5 Crypt,Barbarian Chest,1,MMM
2023-10-23,Fosida,Level 20 Crypt,Barbarian Chest,84,MMM
2023-10-23,Heretical Hermit,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,Heretical Hermit,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,Heretical Hermit,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,Sir James III Son of Hadur,Level 25 Crypt,Mayan Chest,275,MMM
2023-10-23,Eydaen,Level 15 Crypt,Barbarian Chest,17,MMM
2023-10-23,Immortal,Level 25 Crypt,Mayan Chest,275,MMM
2023-10-23,Eydaen,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,Eydaen,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,Eydaen,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,Immortal,Level 25 Crypt,Barbarian Chest,275,MMM
2023-10-23,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-10-23,Tumitac,Level 25 Crypt,Bone Chest,275,MMM
2023-10-23,Tumitac,Level 25 Crypt,Orc Chest,275,MMM
2023-10-23,Eydaen,Level 15 Crypt,Fire Chest,17,MMM
2023-10-23,Tumitac,Level 25 Crypt,Sand Chest,275,MMM
2023-10-23,Tumitac,Level 25 Crypt,Cobra Chest,275,MMM
2023-10-23,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-10-23,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-10-23,Karodor,Level 15 epic Crypt,White Wood Chest,34,MMM
2023-10-23,Karodor,Level 15 epic Crypt,Ancient Bastion Chest,34,MMM
2023-10-23,MADMAN,Level 20 Crypt,Sand Chest,84,MMM
2023-10-23,Grikelv,Level 15 Crypt,Mayan Chest,17,MMM
2023-10-23,NEVIO,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-23,MADMAN,Level 20 Crypt,Forgotten Chest,84,MMM
2023-10-23,Fabrinir,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-10-23,MADMAN,Level 20 Crypt,Bone Chest,84,MMM
2023-10-23,MADMAN,Level 20 Crypt,Barbarian Chest,84,MMM
2023-10-23,MADMAN,Level 20 Crypt,Forgotten Chest,84,MMM
2023-10-23,Eydaen,Level 20 epic Crypt,Braided Chest,168,MMM
2023-10-23,D23,Bank,Wooden Chest,10,MMM
2023-10-23,D23,Bank,Wooden Chest,10,MMM
2023-10-23,D23,Bank,Wooden Chest,10,MMM
2023-10-23,D23,Bank,Wooden Chest,10,MMM
2023-10-23,D23,Bank,Wooden Chest,10,MMM
2023-10-23,D23,Bank,Wooden Chest,10,MMM
2023-10-23,D23,Bank,Bronze Chest,20,MMM
2023-10-23,D23,Bank,Bronze Chest,20,MMM
2023-10-23,D23,Bank,Bronze Chest,20,MMM
2023-10-23,D23,Bank,Bronze Chest,20,MMM
2023-10-23,D23,Bank,Bronze Chest,20,MMM
2023-10-23,D23,Bank,Bronze Chest,20,MMM
2023-10-23,D23,Bank,Silver Chest,30,MMM
2023-10-23,D23,Bank,Silver Chest,30,MMM
2023-10-23,D23,Bank,Silver Chest,30,MMM
2023-10-23,D23,Bank,Silver Chest,30,MMM
2023-10-23,D23,Bank,Silver Chest,30,MMM
2023-10-23,D23,Bank,Silver Chest,30,MMM
2023-10-23,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-10-23,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-10-23,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-10-23,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-10-23,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-10-23,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-10-23,Grikelv,Bank,Wooden Chest,10,MMM
2023-10-23,Grikelv,Bank,Wooden Chest,10,MMM
2023-10-23,Grikelv,Bank,Wooden Chest,10,MMM
2023-10-23,Grikelv,Bank,Wooden Chest,10,MMM
2023-10-23,Grikelv,Bank,Wooden Chest,10,MMM
2023-10-23,Grikelv,Bank,Wooden Chest,10,MMM
2023-10-23,idaco,Bank,Bronze Chest,20,MMM
2023-10-23,idaco,Bank,Bronze Chest,20,MMM
2023-10-23,idaco,Bank,Bronze Chest,20,MMM
2023-10-23,Germanicus,Bank,Wooden Chest,10,MMM
2023-10-23,Germanicus,Bank,Wooden Chest,10,MMM
2023-10-23,Germanicus,Bank,Wooden Chest,10,MMM
2023-10-23,Germanicus,Bank,Wooden Chest,10,MMM
2023-10-23,Germanicus,Bank,Wooden Chest,10,MMM
2023-10-23,Germanicus,Bank,Wooden Chest,10,MMM
2023-10-23,Germanicus,Bank,Bronze Chest,20,MMM
2023-10-23,Germanicus,Bank,Bronze Chest,20,MMM
2023-10-23,Germanicus,Bank,Bronze Chest,20,MMM
2023-10-23,Germanicus,Bank,Bronze Chest,20,MMM
2023-10-23,Germanicus,Bank,Bronze Chest,20,MMM
2023-10-23,Germanicus,Bank,Bronze Chest,20,MMM
2023-10-23,RatkoM,Bank,Wooden Chest,10,MMM
2023-10-23,RatkoM,Bank,Wooden Chest,10,MMM
2023-10-23,RatkoM,Bank,Wooden Chest,10,MMM
2023-10-23,RatkoM,Bank,Wooden Chest,10,MMM
2023-10-23,RatkoM,Bank,Wooden Chest,10,MMM
2023-10-23,RatkoM,Bank,Wooden Chest,10,MMM
2023-10-23,MADMAN,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-10-23,Grikelv,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-10-23,NEVIO,Level 25 Crypt,Cobra Chest,275,MMM
2023-10-23,NEVIO,Level 25 Crypt,Cobra Chest,275,MMM
2023-10-23,KARMA,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,KARMA,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,KARMA,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,Rhodry,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,Rhodry,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,Rhodry,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,D23,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,D23,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,D23,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-23,D23,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-10-23,Rudepravo Italiano,Level 20 epic Crypt,Ancient Warrior's Chest,168,MMM
2023-10-23,NEVIO,Level 25 Crypt,Cobra Chest,275,MMM
2023-10-23,D23,Level 25 Citadel,Elven Citadel Chest,275,MMM
