DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-10-22,Feli,Bank,Bronze Chest,20,MMM
2023-10-22,Feli,Bank,Bronze Chest,20,MMM
2023-10-22,Feli,Bank,Bronze Chest,20,MMM
2023-10-22,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-10-22,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-10-22,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-10-22,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-10-22,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-10-22,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-10-22,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-10-22,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-10-22,MIYAMOTO MUSASHI,Bank,Wooden Chest,10,MMM
2023-10-22,doc48,Bank,Wooden Chest,10,MMM
2023-10-22,doc48,Bank,Wooden Chest,10,MMM
2023-10-22,doc48,Bank,Wooden Chest,10,MMM
2023-10-22,doc48,Bank,Bronze Chest,20,MMM
2023-10-22,doc48,Bank,Bronze Chest,20,MMM
2023-10-22,doc48,Bank,Bronze Chest,20,MMM
2023-10-22,doc48,Bank,Silver Chest,30,MMM
2023-10-22,doc48,Bank,Silver Chest,30,MMM
2023-10-22,doc48,Bank,Silver Chest,30,MMM
2023-10-22,Braveheart,Bank,Bronze Chest,20,MMM
2023-10-22,Braveheart,Bank,Bronze Chest,20,MMM
2023-10-22,Braveheart,Bank,Bronze Chest,20,MMM
2023-10-22,Karodor,Level 15 epic Crypt,Titansteel Chest,34,MMM
2023-10-22,Karodor,Level 15 epic Crypt,Braided Chest,34,MMM
2023-10-22,Karodor,Level 15 Crypt,Cobra Chest,17,MMM
2023-10-22,Mr BaCk,Level 15 Crypt,Bone Chest,17,MMM
2023-10-22,Tumitac,Level 25 Crypt,Forgotten Chest,275,MMM
