DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-10-25,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-10-25,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-10-25,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-10-25,Germanicus,Bank,Magic Chest,250,MMM
2023-10-25,Germanicus,Bank,Magic Chest,250,MMM
2023-10-25,Germanicus,Bank,Magic Chest,250,MMM
2023-10-25,Germanicus,Bank,Magic Chest,250,MMM
2023-10-25,Germanicus,Bank,Magic Chest,250,MMM
2023-10-25,Germanicus,Bank,Magic Chest,250,MMM
2023-10-25,Germanicus,Bank,Magic Chest,250,MMM
2023-10-25,Germanicus,Bank,Magic Chest,250,MMM
2023-10-25,Germanicus,Bank,Magic Chest,250,MMM
2023-10-25,MONTES,Level 5 Crypt,Forgotten Chest,1,MMM
2023-10-25,MONTES,Level 5 Crypt,Cobra Chest,1,MMM
2023-10-25,MONTES,Level 10 Crypt,Fire Chest,4,MMM
2023-10-25,MONTES,Level 5 Crypt,Infernal Chest,1,MMM
2023-10-25,MONTES,Level 5 Crypt,Cobra Chest,1,MMM
2023-10-25,MONTES,Level 15 Crypt,Orc Chest,17,MMM
2023-10-25,MONTES,Level 10 Crypt,Fire Chest,4,MMM
2023-10-25,MONTES,Level 5 Crypt,Elegant Chest,1,MMM
2023-10-25,MONTES,Level 15 Crypt,Forgotten Chest,17,MMM
2023-10-25,MONTES,Level 5 Crypt,Sand Chest,1,MMM
2023-10-25,MONTES,Level 15 Crypt,Cobra Chest,17,MMM
2023-10-25,MONTES,Level 15 Crypt,Elegant Chest,17,MMM
2023-10-25,MONTES,Level 15 Crypt,Sand Chest,17,MMM
2023-10-25,MONTES,Level 15 Crypt,Barbarian Chest,17,MMM
2023-10-25,MONTES,Level 5 Crypt,Bone Chest,1,MMM
2023-10-25,MONTES,Level 10 Crypt,Stone Chest,4,MMM
2023-10-25,Immortal,Level 20 Crypt,Sand Chest,84,MMM
2023-10-25,Immortal,Level 20 Crypt,Bone Chest,84,MMM
2023-10-25,Immortal,Level 15 Crypt,Sand Chest,17,MMM
2023-10-25,MONTES,Level 15 Crypt,Orc Chest,17,MMM
2023-10-25,Immortal,Level 20 Crypt,Cobra Chest,84,MMM
2023-10-25,Eydaen,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-10-25,MONTES,Level 5 Crypt,Forgotten Chest,1,MMM
2023-10-25,MONTES,Level 10 Crypt,Fire Chest,4,MMM
