DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-01-31,Genghis Khan,Level 5 Crypt,Fire Chest,1,MMM
2023-01-31,Genghis Khan,Level 5 Crypt,Cobra Chest,1,MMM
2023-01-31,Genghis Khan,Level 5 Crypt,Fire Chest,1,MMM
2023-01-31,Genghis Khan,Level 15 Crypt,Infernal Chest,17,MMM
2023-01-31,Sailv,Level 15 Crypt,Forgotten Chest,17,MMM
2023-01-31,Sir James III Son of Hadur,Level 25 Crypt,Stone Chest,275,MMM
2023-01-31,Genghis Khan,Level 5 Crypt,Stone Chest,1,MMM
2023-01-31,Alberikh,Level 20 Crypt,Cobra Chest,84,MMM
2023-01-31,Tumitac,Level 20 Crypt,Elegant Chest,84,MMM
2023-01-31,Sir James III Son of Hadur,Level 25 Crypt,Mayan Chest,275,MMM
2023-01-31,Kirimand,Level 15 epic Crypt,Ancient Bastion Chest,34,MMM
2023-01-31,Vlad the Impaler,Level 5 Crypt,Stone Chest,1,MMM
2023-01-31,Kirimand,Level 15 epic Crypt,Titansteel Chest,34,MMM
2023-01-31,Rudolf,Level 15 Crypt,Infernal Chest,17,MMM
2023-01-31,Alberikh,Arena,Gladiator's Chest,2,MMM
2023-01-31,Grosvenor,Level 20 Crypt,Bone Chest,84,MMM
2023-01-31,Grosvenor,Level 15 Crypt,Fire Chest,17,MMM
2023-01-31,Rain,Level 10 Crypt,Sand Chest,4,MMM
2023-01-31,Grosvenor,Level 15 Crypt,Elegant Chest,17,MMM
2023-01-31,Rain,Level 10 Crypt,Elegant Chest,4,MMM
2023-01-31,Grosvenor,Level 15 Crypt,Stone Chest,17,MMM
2023-01-31,Alberikh,Level 20 Crypt,Cobra Chest,84,MMM
2023-01-31,Grosvenor,Level 20 Crypt,Sand Chest,84,MMM
2023-01-31,Rudolf,Level 15 Crypt,Fire Chest,17,MMM
2023-01-31,Cosmic Dancer,Level 15 Crypt,Fire Chest,17,MMM
2023-01-31,Sir James III Son of Hadur,Level 25 Crypt,Elegant Chest,275,MMM
2023-01-31,Cosmic Dancer,Level 15 Crypt,Forgotten Chest,17,MMM
2023-01-31,Sir James III Son of Hadur,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-01-31,Arni,Level 15 Crypt,Elegant Chest,17,MMM
2023-01-31,Rhodry,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-01-31,Painmoon,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-01-31,Arni,Level 10 Crypt,Barbarian Chest,4,MMM
2023-01-31,Kirimand,Level 20 Crypt,Elegant Chest,84,MMM
2023-01-31,Rhodry,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Arni,Level 10 Crypt,Orc Chest,4,MMM
2023-01-31,Rhodry,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-01-31,Painmoon,Level 15 Crypt,Orc Chest,17,MMM
2023-01-31,Sir James III Son of Hadur,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-01-31,Tumitac,Level 20 Crypt,Bone Chest,84,MMM
2023-01-31,Painmoon,Level 15 Crypt,Stone Chest,17,MMM
2023-01-31,Painmoon,Level 15 Crypt,Fire Chest,17,MMM
