DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-02-02,D23,Bank,Wooden Chest,10,MMM
2023-02-02,D23,Bank,Wooden Chest,10,MMM
2023-02-02,D23,Bank,Wooden Chest,10,MMM
2023-02-02,DAJMITU,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,DAJMITU,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Sailv,Level 15 Crypt,Fire Chest,17,MMM
2023-02-02,DAJMITU,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Fosida,Level 25 Crypt,Orc Chest,275,MMM
2023-02-02,DAJMITU,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Sir James III Son of Hadur,Level 25 Crypt,Forgotten Chest,275,MMM
2023-02-02,DAJMITU,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Turbrimir,Arena,Gladiator's Chest,2,MMM
2023-02-02,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-02,Fosida,Level 15 Crypt,Orc Chest,17,MMM
2023-02-02,DAJMITU,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Brandemet,Level 10 Crypt,Bone Chest,4,MMM
2023-02-02,Alberikh,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-02,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-02,Sir James III Son of Hadur,Level 25 Crypt,Stone Chest,275,MMM
2023-02-02,DAJMITU,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Fosida,Level 20 Crypt,Orc Chest,84,MMM
2023-02-02,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-02,Arni,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-02,Alberikh,Level 20 Crypt,Elegant Chest,84,MMM
2023-02-02,Arni,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-02,Arni,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-02,Fosida,Level 20 epic Crypt,Scorpion Chest,168,MMM
2023-02-02,Immortal,Level 10 Crypt,Infernal Chest,4,MMM
2023-02-02,Alberikh,Level 20 Crypt,Elegant Chest,84,MMM
2023-02-02,Sir James III Son of Hadur,Level 20 Crypt,Barbarian Chest,84,MMM
2023-02-02,Immortal,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-02-02,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-02,Kirimand,Level 10 Crypt,Sand Chest,4,MMM
2023-02-02,Immortal,Level 10 Crypt,Infernal Chest,4,MMM
2023-02-02,DAJMITU,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-02-02,Immortal,Level 10 Crypt,Barbarian Chest,4,MMM
2023-02-02,Arni,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-02,DAJMITU,Level 20 Crypt,Barbarian Chest,84,MMM
2023-02-02,Fosida,Level 20 epic Crypt,Harpy Chest,168,MMM
2023-02-02,DAJMITU,Level 20 epic Crypt,Minotaur Chest,168,MMM
2023-02-02,DAJMITU,Level 20 epic Crypt,Braided Chest,168,MMM
2023-02-02,DAJMITU,Level 20 epic Crypt,Ancient Bastion Chest,168,MMM
2023-02-02,Muradin Bronzebeard,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-02,Alberikh,Arena,Gladiator's Chest,2,MMM
2023-02-02,DAJMITU,Level 20 epic Crypt,Ancient Warrior's Chest,168,MMM
2023-02-02,Immortal,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-02-02,Maximus Decimus,Level 10 Crypt,Barbarian Chest,4,MMM
2023-02-02,DAJMITU,Level 20 epic Crypt,Harpy Chest,168,MMM
2023-02-02,DAJMITU,Level 20 epic Crypt,Chest of the Cursed,168,MMM
2023-02-02,DAJMITU,Level 20 epic Crypt,Titansteel Chest,168,MMM
2023-02-02,DAJMITU,Level 20 Crypt,Mayan Chest,84,MMM
2023-02-02,Tumitac,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-02-02,Kirimand,Level 10 Crypt,Forgotten Chest,4,MMM
2023-02-02,Norbee1984,Level 5 Crypt,Barbarian Chest,1,MMM
2023-02-02,Norbee1984,Level 5 Crypt,Barbarian Chest,1,MMM
2023-02-02,Tumitac,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-02-02,Saucy Joy,Level 5 Crypt,Bone Chest,1,MMM
2023-02-02,Saucy Joy,Level 10 Crypt,Fire Chest,4,MMM
2023-02-02,Tumitac,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-02-02,Rhodry,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-02-02,Rhodry,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-02-02,Rhodry,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-02-02,Rhodry,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Muradin Bronzebeard,Level 10 Crypt,Infernal Chest,4,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Viper I,Level 5 Crypt,Stone Chest,1,MMM
2023-02-02,Rhodry,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Viper I,Level 10 Crypt,Barbarian Chest,4,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Viper I,Level 10 Crypt,Sand Chest,4,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Rhodry,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-02,Rhodry,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Saucy Joy,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-02-02,Rhodry,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-02,Saucy Joy,Level 10 Crypt,Fire Chest,4,MMM
2023-02-02,Rhodry,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-02-02,Saucy Joy,Level 5 Crypt,Barbarian Chest,1,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 15 Crypt,Mayan Chest,17,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Forgotten Chest,17,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Forgotten Chest,17,MMM
2023-02-02,Kirimand,Level 10 Crypt,Sand Chest,4,MMM
2023-02-02,Marco,Level 15 Crypt,Mayan Chest,17,MMM
2023-02-02,Rhodry,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-02,Rhodry,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-02-02,Eydaen,Level 10 Crypt,Fire Chest,4,MMM
2023-02-02,Marco,Level 15 Crypt,Bone Chest,17,MMM
2023-02-02,Lorfanor,Arena,Gladiator's Chest,2,MMM
2023-02-02,Rhodry,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Rhodry,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Rhodry,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Rhodry,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-02-02,Grosvenor,Level 25 Crypt,Sand Chest,275,MMM
2023-02-02,Rhodry,Level 5 Crypt,Barbarian Chest,1,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Rhodry,Level 5 Crypt,Orc Chest,1,MMM
2023-02-02,Grosvenor,Level 20 Crypt,Barbarian Chest,84,MMM
2023-02-02,Eydaen,Level 5 Crypt,Mayan Chest,1,MMM
2023-02-02,Saucy Joy,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Rhodry,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Grosvenor,Level 20 Crypt,Stone Chest,84,MMM
2023-02-02,Lorfanor,Level 10 Crypt,Barbarian Chest,4,MMM
2023-02-02,Rhodry,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-02,Saucy Joy,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Lorfanor,Level 5 Crypt,Bone Chest,1,MMM
2023-02-02,Eydaen,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-02,Lorfanor,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-02-02,Saucy Joy,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-02-02,Rhodry,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-02,Saucy Joy,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Mazura,Level 15 Crypt,Orc Chest,17,MMM
2023-02-02,Lorfanor,Level 10 Crypt,Stone Chest,4,MMM
2023-02-02,Brandemet,Level 15 Crypt,Cobra Chest,17,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Rhodry,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Rhodry,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-02-02,Mabrinad,Level 20 Crypt,Elegant Chest,84,MMM
2023-02-02,Lorfanor,Level 20 Crypt,Forgotten Chest,84,MMM
2023-02-02,Marco,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-02,Marco,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Lorfanor,Level 10 Crypt,Bone Chest,4,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 15 Crypt,Elegant Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Forgotten Chest,17,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 15 Crypt,Elegant Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Cobra Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-02,Marco,Level 15 Crypt,Elegant Chest,17,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Maximus Decimus,Level 25 Crypt,Elegant Chest,275,MMM
2023-02-02,Marco,Level 15 Crypt,Fire Chest,17,MMM
2023-02-02,Marco,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-02,Marco,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-02,Marco,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Maximus Decimus,Level 25 Crypt,Elegant Chest,275,MMM
2023-02-02,Marco,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Maximus Decimus,Level 20 epic Crypt,House of Horrors Chest,168,MMM
2023-02-02,Marco,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Ray Gillette,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Ray Gillette,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Ray Gillette,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 epic Crypt,Minotaur Chest,34,MMM
2023-02-02,Ray Gillette,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Ray Gillette,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 epic Crypt,Harpy Chest,34,MMM
2023-02-02,Marco,Level 15 epic Crypt,White Wood Chest,34,MMM
2023-02-02,Marco,Level 15 epic Crypt,Trillium Chest,34,MMM
2023-02-02,Ray Gillette,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 15 epic Crypt,Harpy Chest,34,MMM
2023-02-02,Marco,Level 15 epic Crypt,Scorpion Chest,34,MMM
2023-02-02,Lanfir,Level 5 Crypt,Elegant Chest,1,MMM
2023-02-02,Marco,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-02-02,Feli,Level 20 epic Crypt,Priest's Chest,168,MMM
2023-02-02,Saucy Joy,Level 15 epic Crypt,Minotaur Chest,34,MMM
2023-02-02,Marco,Level 15 epic Crypt,Minotaur Chest,34,MMM
2023-02-02,Maximus Decimus,Level 20 epic Crypt,Braided Chest,168,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 15 epic Crypt,Ancient Warrior's Chest,34,MMM
2023-02-02,Ray Gillette,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 epic Crypt,Ancient Bastion Chest,34,MMM
2023-02-02,Ray Gillette,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-02-02,Marco,Level 15 epic Crypt,Chest of the Cursed,34,MMM
2023-02-02,Marco,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Marco,Level 15 epic Crypt,Abandoned Chest,34,MMM
2023-02-02,D23,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-02,Ray Gillette,Level 15 Crypt,Orc Chest,17,MMM
2023-02-02,Marco,Level 15 epic Crypt,Harpy Chest,34,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-02,Ray Gillette,Level 15 Crypt,Orc Chest,17,MMM
2023-02-02,Marco,Level 15 epic Crypt,Scorpion Chest,34,MMM
2023-02-02,Marco,Level 15 epic Crypt,House of Horrors Chest,34,MMM
2023-02-02,Marco,Level 20 Citadel,Elven Citadel Chest,84,MMM
