DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-01-31,Brandemet,Level 5 Crypt,Elegant Chest,1,MMM
2023-01-31,Braveheart,Level 20 Crypt,Forgotten Chest,84,MMM
2023-01-31,Brandemet,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-01-31,Brandemet,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-01-31,Brandemet,Level 5 Crypt,Elegant Chest,1,MMM
2023-01-31,Braveheart,Level 20 Crypt,Orc Chest,84,MMM
2023-01-31,Fosida,Level 25 Crypt,Orc Chest,275,MMM
2023-01-31,Thoth,Level 20 Crypt,Cobra Chest,84,MMM
2023-01-31,Thoth,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-01-31,Braveheart,Level 20 Crypt,Stone Chest,84,MMM
2023-01-31,Immortal,Level 15 Crypt,Sand Chest,17,MMM
2023-01-31,Grosvenor,Level 15 Crypt,Sand Chest,17,MMM
2023-01-31,Amginir,Level 10 Crypt,Barbarian Chest,4,MMM
2023-01-31,Immortal,Level 10 Crypt,Infernal Chest,4,MMM
2023-01-31,Braveheart,Level 20 Crypt,Stone Chest,84,MMM
2023-01-31,Grosvenor,Level 20 epic Crypt,Barbarian Chest,168,MMM
2023-01-31,Brandemet,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Immortal,Level 15 Crypt,Bone Chest,17,MMM
2023-01-31,Heretical Hermit,Level 25 Crypt,Bone Chest,275,MMM
2023-01-31,Immortal,Level 15 Crypt,Mayan Chest,17,MMM
2023-01-31,Braveheart,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Sir James III Son of Hadur,Level 25 Crypt,Bone Chest,275,MMM
2023-01-31,Grosvenor,Level 25 Crypt,Orc Chest,275,MMM
2023-01-31,Immortal,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-01-31,Brandemet,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-01-31,Braveheart,Level 20 Crypt,Mayan Chest,84,MMM
2023-01-31,Grosvenor,Level 20 Crypt,Bone Chest,84,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Heretical Hermit,Level 25 Crypt,Mayan Chest,275,MMM
2023-01-31,Sir James III Son of Hadur,Level 25 Crypt,Barbarian Chest,275,MMM
2023-01-31,Brandemet,Level 5 Crypt,Orc Chest,1,MMM
2023-01-31,Mabrinad,Sacred Rituals tournament,Sacred Rituals Chest,50,MMM
2023-01-31,Tumitac,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Tumitac,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-01-31,Sir James III Son of Hadur,Level 30-34 Vault of the Ancients,Sapphire Chest,80,MMM
2023-01-31,Brandemet,Level 10 Crypt,Stone Chest,4,MMM
2023-01-31,Sir James III Son of Hadur,Level 25 Crypt,Fire Chest,275,MMM
2023-01-31,Genghis Khan,Level 15 Crypt,Forgotten Chest,17,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Thoth,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-01-31,Fosida,Level 15 Crypt,Orc Chest,17,MMM
2023-01-31,Heretical Hermit,Level 25 Crypt,Forgotten Chest,275,MMM
2023-01-31,Braveheart,Level 20 Crypt,Bone Chest,84,MMM
2023-01-31,Sir James III Son of Hadur,Level 25 Crypt,Barbarian Chest,275,MMM
2023-01-31,Immortal,Level 10 Crypt,Mayan Chest,4,MMM
2023-01-31,Tumitac,Level 15 Crypt,Bone Chest,17,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Sir James III Son of Hadur,Level 25 Crypt,Sand Chest,275,MMM
2023-01-31,Brandemet,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-01-31,Immortal,Level 10 Crypt,Elegant Chest,4,MMM
2023-01-31,Immortal,Level 10 Crypt,Elegant Chest,4,MMM
2023-01-31,Pearl,Level 15 Crypt,Infernal Chest,17,MMM
2023-01-31,Thoth,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-01-31,Lanfir,Level 10 Crypt,Cobra Chest,4,MMM
2023-01-31,Sir James III Son of Hadur,Arena,Gladiator's Chest,2,MMM
2023-01-31,Brandemet,Level 10 Crypt,Elegant Chest,4,MMM
2023-01-31,Immortal,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Fosida,Level 15 Crypt,Orc Chest,17,MMM
2023-01-31,Sir James III Son of Hadur,Level 25 Crypt,Stone Chest,275,MMM
2023-01-31,Braveheart,Level 15 Crypt,Cobra Chest,17,MMM
2023-01-31,Immortal,Level 15 Crypt,Infernal Chest,17,MMM
2023-01-31,Thoth,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Pearl,Level 15 Crypt,Stone Chest,17,MMM
2023-01-31,Lanfir,Level 5 Crypt,Forgotten Chest,1,MMM
2023-01-31,Muradin Bronzebeard,Level 20 Crypt,Elegant Chest,84,MMM
2023-01-31,Brandemet,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-01-31,Immortal,Level 17 heroic Monster,Elven Chest,35,MMM
2023-01-31,Tumitac,Level 15 Crypt,Bone Chest,17,MMM
2023-01-31,Brandemet,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-01-31,Thoth,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-01-31,Braveheart,Level 20 Crypt,Cobra Chest,84,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Pearl,Level 15 epic Crypt,Ancient Warrior's Chest,34,MMM
2023-01-31,Tumitac,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-01-31,Braveheart,Level 20 Crypt,Barbarian Chest,84,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Thoth,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-01-31,Muradin Bronzebeard,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-01-31,Lanfir,Level 5 Crypt,Elegant Chest,1,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Tumitac,Level 15 Crypt,Cobra Chest,17,MMM
2023-01-31,Genghis Khan,Level 10 Crypt,Barbarian Chest,4,MMM
2023-01-31,Braveheart,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-01-31,Brightskin,Level 5 Crypt,Infernal Chest,1,MMM
2023-01-31,Muradin Bronzebeard,Level 10 Crypt,Orc Chest,4,MMM
2023-01-31,Rudolf,Level 15 Crypt,Fire Chest,17,MMM
2023-01-31,Marvi,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Rudolf,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-01-31,Braveheart,Level 20 Crypt,Stone Chest,84,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-01-31,Rhodry,Level 25-29 Vault of the Ancients,Sapphire Chest,50,MMM
2023-01-31,Rudolf,Level 15 Crypt,Infernal Chest,17,MMM
2023-01-31,Marvi,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-01-31,Arni,Level 25 Citadel,Cursed Citadel Chest,275,MMM
