DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-11-09,NEVIO,Bank,Wooden Chest,10,MMM
2023-11-09,NEVIO,Bank,Wooden Chest,10,MMM
2023-11-09,NEVIO,Bank,Wooden Chest,10,MMM
2023-11-09,idaco,Bank,Wooden Chest,10,MMM
2023-11-09,idaco,Bank,Wooden Chest,10,MMM
2023-11-09,idaco,Bank,Wooden Chest,10,MMM
2023-11-09,Amginir,Bank,Bronze Chest,20,MMM
2023-11-09,Amginir,Bank,Bronze Chest,20,MMM
2023-11-09,Amginir,Bank,Bronze Chest,20,MMM
2023-11-09,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-11-09,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-11-09,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,Gradog,Level 25 Crypt,Stone Chest,275,MMM
2023-11-09,Sir James III Son of Hadur,Level 20 Crypt,Sand Chest,84,MMM
2023-11-09,Gradog,Level 25 Crypt,Stone Chest,275,MMM
2023-11-09,Sir James III Son of Hadur,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-11-09,Maedrosin,Level 15 Crypt,Elegant Chest,17,MMM
2023-11-09,Sir James III Son of Hadur,Level 15 Crypt,Cobra Chest,17,MMM
2023-11-09,Eydaen,Level 15 Crypt,Elegant Chest,17,MMM
2023-11-09,Eydaen,Level 10 Crypt,Mayan Chest,4,MMM
2023-11-09,Kirimand,Level 15 epic Crypt,House of Horrors Chest,34,MMM
2023-11-09,Eydaen,Level 15 Crypt,Bone Chest,17,MMM
2023-11-09,Kirimand,Level 15 epic Crypt,Scarab Chest,34,MMM
2023-11-09,Diovani,Union of Triumph personal reward,Union Chest,50,MMM
2023-11-09,Diovani,Union of Triumph personal reward,Union Chest,50,MMM
2023-11-09,Diovani,Union of Triumph personal reward,Union Chest,50,MMM
2023-11-09,Diovani,Level 15 epic Crypt,Trillium Chest,34,MMM
2023-11-09,Diovani,Level 15 epic Crypt,Priest's Chest,34,MMM
2023-11-09,Diovani,Level 10 Crypt,Sand Chest,4,MMM
2023-11-09,Tumitac,Level 20 epic Crypt,House of Horrors Chest,168,MMM
2023-11-09,Kirimand,Level 15 Crypt,Mayan Chest,17,MMM
2023-11-09,Kerilir,Level 20 Crypt,Forgotten Chest,84,MMM
2023-11-09,Kerilir,Level 20 Crypt,Forgotten Chest,84,MMM
2023-11-09,Fabrinir,Bank,Wooden Chest,10,MMM
2023-11-09,Fabrinir,Bank,Wooden Chest,10,MMM
2023-11-09,Fabrinir,Bank,Wooden Chest,10,MMM
2023-11-09,MADMAN,Bank,Wooden Chest,10,MMM
2023-11-09,MADMAN,Bank,Wooden Chest,10,MMM
2023-11-09,MADMAN,Bank,Wooden Chest,10,MMM
2023-11-09,MADMAN,Bank,Bronze Chest,20,MMM
2023-11-09,MADMAN,Bank,Bronze Chest,20,MMM
2023-11-09,MADMAN,Bank,Bronze Chest,20,MMM
2023-11-09,idaco,Bank,Bronze Chest,20,MMM
2023-11-09,idaco,Bank,Bronze Chest,20,MMM
2023-11-09,idaco,Bank,Bronze Chest,20,MMM
2023-11-09,idaco,Bank,Silver Chest,30,MMM
2023-11-09,idaco,Bank,Silver Chest,30,MMM
2023-11-09,idaco,Bank,Silver Chest,30,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,idaco,Bank,Golden Chest,50,MMM
2023-11-09,MILI,Bank,Wooden Chest,10,MMM
2023-11-09,MILI,Bank,Wooden Chest,10,MMM
2023-11-09,MILI,Bank,Wooden Chest,10,MMM
2023-11-09,Sir RES,Bank,Wooden Chest,10,MMM
2023-11-09,Sir RES,Bank,Wooden Chest,10,MMM
2023-11-09,Sir RES,Bank,Wooden Chest,10,MMM
2023-11-09,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-11-09,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-11-09,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-11-09,Mr BaCk,Bank,Bronze Chest,20,MMM
2023-11-09,Mr BaCk,Bank,Bronze Chest,20,MMM
2023-11-09,Mr BaCk,Bank,Bronze Chest,20,MMM
2023-11-09,Mr BaCk,Bank,Silver Chest,30,MMM
2023-11-09,Mr BaCk,Bank,Silver Chest,30,MMM
2023-11-09,Mr BaCk,Bank,Silver Chest,30,MMM
2023-11-09,Mr BaCk,Bank,Silver Chest,30,MMM
2023-11-09,Mr BaCk,Bank,Silver Chest,30,MMM
2023-11-09,Mr BaCk,Bank,Silver Chest,30,MMM
2023-11-09,Marvi,Bank,Wooden Chest,10,MMM
2023-11-09,Marvi,Bank,Wooden Chest,10,MMM
2023-11-09,Marvi,Bank,Wooden Chest,10,MMM
2023-11-09,Marvi,Bank,Bronze Chest,20,MMM
2023-11-09,Marvi,Bank,Bronze Chest,20,MMM
2023-11-09,Marvi,Bank,Bronze Chest,20,MMM
2023-11-09,Rhodry,Bank,Wooden Chest,10,MMM
2023-11-09,Rhodry,Bank,Wooden Chest,10,MMM
2023-11-09,Rhodry,Bank,Wooden Chest,10,MMM
2023-11-09,Rhodry,Bank,Bronze Chest,20,MMM
2023-11-09,Rhodry,Bank,Bronze Chest,20,MMM
2023-11-09,Rhodry,Bank,Bronze Chest,20,MMM
2023-11-09,Grikelv,Bank,Wooden Chest,10,MMM
2023-11-09,Grikelv,Bank,Wooden Chest,10,MMM
2023-11-09,Grikelv,Bank,Wooden Chest,10,MMM
2023-11-09,Grikelv,Bank,Bronze Chest,20,MMM
2023-11-09,Grikelv,Bank,Bronze Chest,20,MMM
2023-11-09,Grikelv,Bank,Bronze Chest,20,MMM
2023-11-09,Logan,Bank,Wooden Chest,10,MMM
2023-11-09,Logan,Bank,Wooden Chest,10,MMM
2023-11-09,Logan,Bank,Wooden Chest,10,MMM
2023-11-09,Kerilir,Level 20 Crypt,Forgotten Chest,84,MMM
2023-11-09,Lorfanor,Level 10 Crypt,Barbarian Chest,4,MMM
2023-11-09,Tumitac,Level 20 epic Crypt,House of Horrors Chest,168,MMM
2023-11-09,Tumitac,Level 25 Crypt,Bone Chest,275,MMM
2023-11-09,Tumitac,Level 20 Crypt,Bone Chest,84,MMM
2023-11-09,Tumitac,Level 20 Crypt,Forgotten Chest,84,MMM
2023-11-09,Xan,Level 15 Crypt,Bone Chest,17,MMM
2023-11-09,Fabrinir,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-09,Fabrinir,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-11-09,Xan,Level 10 Crypt,Cobra Chest,4,MMM
2023-11-09,Xan,Level 15 Crypt,Cobra Chest,17,MMM
2023-11-09,MADMAN,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-09,Fabrinir,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-11-09,Xan,Level 15 Crypt,Cobra Chest,17,MMM
2023-11-09,MADMAN,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-11-09,MADMAN,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-11-09,MADMAN,Level 20 Crypt,Sand Chest,84,MMM
2023-11-09,MADMAN,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-11-09,MADMAN,Level 20 Crypt,Fire Chest,84,MMM
2023-11-09,MADMAN,Level 20 Crypt,Bone Chest,84,MMM
2023-11-09,Xan,Level 15 Crypt,Cobra Chest,17,MMM
2023-11-09,Fabrinir,Level 20 epic Crypt,Trillium Chest,168,MMM
2023-11-09,Fabrinir,Level 20 epic Crypt,Trillium Chest,168,MMM
2023-11-09,Xan,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-09,Fabrinir,Level 20 Crypt,Barbarian Chest,84,MMM
2023-11-09,Fabrinir,Level 20 Crypt,Elegant Chest,84,MMM
2023-11-09,Xan,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-11-09,Fabrinir,Level 20 Crypt,Barbarian Chest,84,MMM
2023-11-09,Lorfanor,Level 15 Crypt,Elegant Chest,17,MMM
2023-11-09,Lorfanor,Level 15 Crypt,Bone Chest,17,MMM
