DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-11-13,NEVIO,Bank,Wooden Chest,10,MMM
2023-11-13,NEVIO,Bank,Wooden Chest,10,MMM
2023-11-13,NEVIO,Bank,Wooden Chest,10,MMM
2023-11-13,NEVIO,Bank,Wooden Chest,10,MMM
2023-11-13,NEVIO,Bank,Wooden Chest,10,MMM
2023-11-13,NEVIO,Bank,Wooden Chest,10,MMM
2023-11-13,NEVIO,Bank,Bronze Chest,20,MMM
2023-11-13,NEVIO,Bank,Bronze Chest,20,MMM
2023-11-13,NEVIO,Bank,Bronze Chest,20,MMM
2023-11-13,NEVIO,Bank,Bronze Chest,20,MMM
2023-11-13,NEVIO,Bank,Bronze Chest,20,MMM
2023-11-13,NEVIO,Bank,Bronze Chest,20,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Silver Chest,30,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Silver Chest,30,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Silver Chest,30,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Silver Chest,30,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Silver Chest,30,MMM
2023-11-13,Sir James III Son of Hadur,Bank,Silver Chest,30,MMM
2023-11-13,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-11-13,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-11-13,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-11-13,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-11-13,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-11-13,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2023-11-13,Dabb,Bank,Wooden Chest,10,MMM
2023-11-13,Dabb,Bank,Wooden Chest,10,MMM
2023-11-13,Dabb,Bank,Wooden Chest,10,MMM
2023-11-13,Dabb,Bank,Wooden Chest,10,MMM
2023-11-13,Dabb,Bank,Wooden Chest,10,MMM
2023-11-13,Dabb,Bank,Wooden Chest,10,MMM
2023-11-13,Braveheart,Bank,Bronze Chest,20,MMM
2023-11-13,Braveheart,Bank,Bronze Chest,20,MMM
2023-11-13,Braveheart,Bank,Bronze Chest,20,MMM
2023-11-13,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-11-13,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-11-13,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-11-13,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-11-13,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-11-13,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-11-13,Heretical Hermit,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-11-13,Braveheart,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-11-13,NEVIO,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-11-13,Karodor,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-11-13,Thorn,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-11-13,MILI,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-11-13,Gradog,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-13,MILI,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-11-13,MILI,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-11-13,MILI,Level 5 Crypt,Mayan Chest,1,MMM
2023-11-13,MILI,Level 5 Crypt,Sand Chest,1,MMM
2023-11-13,MILI,Level 15 epic Crypt,Scorpion Chest,34,MMM
2023-11-13,MILI,Level 15 epic Crypt,White Wood Chest,34,MMM
2023-11-13,Gradog,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-13,MILI,Level 15 Crypt,Fire Chest,17,MMM
2023-11-13,MILI,Level 10 Crypt,Mayan Chest,4,MMM
2023-11-13,MILI,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-11-13,Gradog,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-11-13,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-13,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-13,Germanicus,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-11-13,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-13,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-13,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-13,Karodor,Level 10 Crypt,Mayan Chest,4,MMM
2023-11-13,Karodor,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-13,Karodor,Level 20 Crypt,Barbarian Chest,84,MMM
2023-11-13,Gradog,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-13,Karodor,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-13,Karodor,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-11-13,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-13,Karodor,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-13,Karodor,Level 10 Crypt,Cobra Chest,4,MMM
2023-11-13,Karodor,Level 15 Crypt,Sand Chest,17,MMM
2023-11-13,Karodor,Level 5 Crypt,Forgotten Chest,1,MMM
2023-11-13,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-13,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-13,Gradog,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-11-13,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-13,Silverblade,Level 5 Crypt,Fire Chest,1,MMM
2023-11-13,Rhodorix,Level 20 Crypt,Forgotten Chest,84,MMM
2023-11-13,Gradog,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-11-13,Immortal,Level 15 Crypt,Gnome Workshop Chest,17,MMM
