DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2024-01-10,Sir James III Son of Hadur,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Heretical Hermit,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Rhodry,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Gradog,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Braveheart,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Fabrinir,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Diovani,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Maveriel,Level 5 Crypt,Mayan Chest,1,MMM
2024-01-10,Feli,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Legolas,Level 25 Citadel,Elven Citadel Chest,275,MMM
2024-01-10,Maveriel,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Kirimand,Level 15 Crypt,Fire Chest,17,MMM
2024-01-10,NEVIO,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Maveriel,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Diovani,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Sir James III Son of Hadur,Level 5 Crypt,Cobra Chest,1,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Sir James III Son of Hadur,Level 10 Crypt,Cobra Chest,4,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Legolas,Level 25 Citadel,Elven Citadel Chest,275,MMM
2024-01-10,Eydaen,Level 5 Crypt,Barbarian Chest,1,MMM
2024-01-10,Eydaen,Level 5 Crypt,Stone Chest,1,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Eydaen,Level 10 Crypt,Cobra Chest,4,MMM
2024-01-10,Maveriel,Level 5 Crypt,Stone Chest,1,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Foolish Mortal,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Maveriel,Level 10 Crypt,Orc Chest,4,MMM
2024-01-10,Legolas,Level 25 Citadel,Elven Citadel Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Darvenen,Level 15 epic Crypt,Cobalt Chest,34,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Mabrinad,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Alberikh,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Maveriel,Level 10 Crypt,Sand Chest,4,MMM
2024-01-10,Feli,Level 20 Citadel,Elven Citadel Chest,84,MMM
2024-01-10,Maveriel,Level 5 Crypt,Elegant Chest,1,MMM
2024-01-10,Mighty Forger,Level 25 Crypt,Mayan Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Legolas,Level 25 Citadel,Elven Citadel Chest,275,MMM
2024-01-10,Tumitac,Level 25 Crypt,Orc Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Tumitac,Level 25 Crypt,Sand Chest,275,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Legolas,Level 25 Citadel,Elven Citadel Chest,275,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Sir James III Son of Hadur,Level 25 Crypt,Gnome Workshop Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Berohef,Level 15 epic Crypt,Titansteel Chest,34,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Legolas,Level 25 Citadel,Elven Citadel Chest,275,MMM
2024-01-10,Grikelv,Level 15 epic Crypt,Scorpion Chest,34,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Berohef,Level 15 epic Crypt,Minotaur Chest,34,MMM
2024-01-10,Marvi,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Grikelv,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Golgotha,Jormungandr Shop,Jormungandr's Chest,200,MMM
2024-01-10,Marvi,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Berohef,Level 10 Crypt,Mayan Chest,4,MMM
2024-01-10,Thorn,Clash for the Throne tournament,Wooden Chest,10,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Grikelv,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2024-01-10,Legolas,Level 25 Citadel,Elven Citadel Chest,275,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Grikelv,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Golgotha,Level 15 Citadel,Elven Citadel Chest,17,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Marcelo,Level 15 Crypt,Cobra Chest,17,MMM
2024-01-10,Heretical Hermit,Level 30 Citadel,Elven Citadel Chest,380,MMM
2024-01-10,Marcelo,Level 15 Crypt,Stone Chest,17,MMM
2024-01-10,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2024-01-10,NEVIO,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2024-01-10,Immortal,Level 15 Crypt,Elegant Chest,17,MMM
2024-01-10,Legolas,Level 25 Citadel,Elven Citadel Chest,275,MMM
