DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-06-04,MILI,Level 10 Crypt,Sand Chest,4,MMM
2023-06-04,DarkAngel,Level 5 Crypt,Infernal Chest,1,MMM
2023-06-04,Thorn,Level 15 Crypt,Bone Chest,17,MMM
2023-06-04,Thorn,Level 15 epic Crypt,Ancient Warrior's Chest,34,MMM
2023-06-04,Grosvenor,Level 15 Crypt,Elegant Chest,17,MMM
2023-06-04,Thorn,Level 15 Crypt,Sand Chest,17,MMM
2023-06-04,Grosvenor,Level 20 Crypt,Orc Chest,84,MMM
2023-06-04,Thorn,Level 15 Crypt,Bone Chest,17,MMM
2023-06-04,D23,Level 10 Crypt,Mayan Chest,4,MMM
2023-06-04,Thorn,Level 15 Crypt,Sand Chest,17,MMM
2023-06-04,Grosvenor,Level 25 Crypt,Forgotten Chest,275,MMM
2023-06-04,Thorn,Level 15 Crypt,Fire Chest,17,MMM
2023-06-04,Thorn,Level 15 Crypt,Bone Chest,17,MMM
2023-06-04,Thorn,Level 15 Crypt,Barbarian Chest,17,MMM
2023-06-04,Saucy Joy,Level 15 Crypt,Barbarian Chest,17,MMM
2023-06-04,D23,Level 20 Crypt,Orc Chest,84,MMM
2023-06-04,Painmoon,Level 20 Crypt,Mayan Chest,84,MMM
2023-06-04,D23,Level 20 Crypt,Bone Chest,84,MMM
2023-06-04,Painmoon,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-04,Thorn,Level 15 epic Crypt,White Wood Chest,34,MMM
2023-06-04,D23,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-06-04,Thorn,Level 15 Crypt,Fire Chest,17,MMM
2023-06-04,D23,Level 15 Crypt,Infernal Chest,17,MMM
2023-06-04,Thorn,Level 15 Crypt,Fire Chest,17,MMM
2023-06-04,Saucy Joy,Level 10 Crypt,Cobra Chest,4,MMM
2023-06-04,Immortal,Level 10 Crypt,Orc Chest,4,MMM
2023-06-04,Alberikh,Level 20 Crypt,Stone Chest,84,MMM
2023-06-04,Immortal,Level 10 Crypt,Sand Chest,4,MMM
2023-06-04,D23,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-04,Alberikh,Level 20 Crypt,Stone Chest,84,MMM
2023-06-04,Immortal,Level 15 Crypt,Infernal Chest,17,MMM
2023-06-04,Legon,Level 10 Crypt,Fire Chest,4,MMM
2023-06-04,Alberikh,Level 20 Crypt,Stone Chest,84,MMM
2023-06-04,D23,Level 20 epic Crypt,Minotaur Chest,168,MMM
2023-06-04,Saucy Joy,Level 15 Crypt,Elegant Chest,17,MMM
2023-06-04,D23,Level 20 epic Crypt,Scorpion Chest,168,MMM
2023-06-04,D23,Level 20 epic Crypt,Braided Chest,168,MMM
2023-06-04,Legon,Level 10 Crypt,Bone Chest,4,MMM
2023-06-04,D23,Level 20 epic Crypt,Turtle Chest,168,MMM
2023-06-04,D23,Level 20 epic Crypt,Ancient Bastion Chest,168,MMM
2023-06-04,D23,Level 20 epic Crypt,Ancient Warrior's Chest,168,MMM
2023-06-04,Legon,Level 10 Crypt,Fire Chest,4,MMM
2023-06-04,Thorn,Level 15 epic Crypt,Chest of the Cursed,34,MMM
2023-06-04,Pearl,Level 20 Crypt,Mayan Chest,84,MMM
2023-06-04,Maedrosin,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-04,MADMAN,Level 15 Crypt,Mayan Chest,17,MMM
2023-06-04,MADMAN,Level 20 Crypt,Infernal Chest,84,MMM
2023-06-04,MADMAN,Level 15 Crypt,Stone Chest,17,MMM
