DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-12-10,Lady G,Rise of the Ancients event,Ancients' Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-10,Tha Supreme,Level 25 Crypt,Mayan Chest,275,MMM
2023-12-10,Tha Supreme,Level 25 Crypt,Mayan Chest,275,MMM
2023-12-10,Feli,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-10,MONTES P,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-12-10,Feli,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-10,MONTES P,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-12-10,MONTES P,Level 10 Crypt,Stone Chest,4,MMM
2023-12-10,Golgotha,Level 20 epic Crypt,Scorpion Chest,168,MMM
2023-12-10,Tha Supreme,Level 25 Crypt,Mayan Chest,275,MMM
2023-12-10,MONTES P,Level 10 Crypt,Cobra Chest,4,MMM
2023-12-10,MONTES P,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-12-10,MONTES P,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-12-10,Tha Supreme,Level 25 Crypt,Mayan Chest,275,MMM
2023-12-10,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-12-10,Fabrinir,Level 25 Crypt,Cobra Chest,275,MMM
2023-12-10,Tumitac,Level 20 epic Crypt,White Wood Chest,168,MMM
2023-12-10,Fabrinir,Level 25 Crypt,Sand Chest,275,MMM
2023-12-10,Tha Supreme,Winterfest tournament,Master's winter gift,50,MMM
2023-12-10,Maveriel,Level 10 Crypt,Barbarian Chest,4,MMM
2023-12-10,Tumitac,Level 25 Crypt,Sand Chest,275,MMM
2023-12-10,Fabrinir,Level 25 Crypt,Stone Chest,275,MMM
2023-12-10,Tumitac,Level 20 epic Crypt,Scarab Chest,168,MMM
2023-12-10,Tumitac,Level 25 Crypt,Forgotten Chest,275,MMM
2023-12-10,Kirimand,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-12-10,Tumitac,Level 25 Crypt,Forgotten Chest,275,MMM
2023-12-10,Tumitac,Level 25 Crypt,Cobra Chest,275,MMM
2023-12-10,Tumitac,Level 25 Crypt,Mayan Chest,275,MMM
2023-12-10,Tumitac,Level 25 Crypt,Bone Chest,275,MMM
2023-12-10,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-12-10,Tumitac,Level 25 Crypt,Sand Chest,275,MMM
2023-12-10,Kirimand,Level 15 Crypt,Orc Chest,17,MMM
2023-12-10,Fabrinir,Level 25 Crypt,Orc Chest,275,MMM
2023-12-10,Kirimand,Level 15 Crypt,Cobra Chest,17,MMM
2023-12-10,Berohef,Level 15 Crypt,Stone Chest,17,MMM
2023-12-10,Fabrinir,Level 25 Crypt,Barbarian Chest,275,MMM
2023-12-10,Tha Supreme,Winterfest tournament,Winter gift,50,MMM
2023-12-10,Fabrinir,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-12-10,Diovani,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-10,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-12-10,Berohef,Level 10 Crypt,Fire Chest,4,MMM
2023-12-10,Sir James III Son of Hadur,Level 20 Crypt,Stone Chest,84,MMM
2023-12-10,Berohef,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-12-10,Alberikh,Arena,Gladiator's Chest,2,MMM
2023-12-10,Sir James III Son of Hadur,Level 25 Crypt,Gnome Workshop Chest,275,MMM
2023-12-10,Alberikh,Level 25 Crypt,Sand Chest,275,MMM
2023-12-10,Alberikh,Level 25 Crypt,Mayan Chest,275,MMM
2023-12-10,Berohef,Level 15 Crypt,Forgotten Chest,17,MMM
2023-12-10,Alberikh,Level 25 Crypt,Mayan Chest,275,MMM
2023-12-10,Sir James III Son of Hadur,Level 25 Crypt,Orc Chest,275,MMM
2023-12-10,Berohef,Level 10 Crypt,Elegant Chest,4,MMM
2023-12-10,Mr BaCk,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-10,Sir James III Son of Hadur,Level 25 Crypt,Infernal Chest,275,MMM
2023-12-10,Mr BaCk,Level 20 Crypt,Bone Chest,84,MMM
2023-12-10,Foxhunter,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
