DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-12-13,Mal,Bank,Silver Chest,30,MMM
2023-12-13,Mal,Bank,Silver Chest,30,MMM
2023-12-13,Mal,Bank,Silver Chest,30,MMM
2023-12-13,Graveleye,Bank,Wooden Chest,10,MMM
2023-12-13,Graveleye,Bank,Wooden Chest,10,MMM
2023-12-13,Graveleye,Bank,Wooden Chest,10,MMM
2023-12-13,Graveleye,Bank,Bronze Chest,20,MMM
2023-12-13,Graveleye,Bank,Bronze Chest,20,MMM
2023-12-13,Graveleye,Bank,Bronze Chest,20,MMM
2023-12-13,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-12-13,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-12-13,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-12-13,doc48,Bank,Golden Chest,50,MMM
2023-12-13,doc48,Bank,Golden Chest,50,MMM
2023-12-13,doc48,Bank,Golden Chest,50,MMM
2023-12-13,Jaakarhu,Level 20 Crypt,Orc Chest,84,MMM
2023-12-13,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-13,LUCKY BEAR,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-12-13,Jaakarhu,Level 25 Crypt,Orc Chest,275,MMM
2023-12-13,Vlad the Impaler,Level 10 Crypt,Stone Chest,4,MMM
2023-12-13,Vlad the Impaler,Level 5 Crypt,Barbarian Chest,1,MMM
2023-12-13,Vlad the Impaler,Level 5 Crypt,Elegant Chest,1,MMM
2023-12-13,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-13,Diovani,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-13,Portia,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-13,Masius,Level 20 Crypt,Orc Chest,84,MMM
2023-12-13,Fosida,Level 25 Crypt,Sand Chest,275,MMM
2023-12-13,LUCKY BEAR,Level 5 Crypt,Mayan Chest,1,MMM
