DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-12-09,Fabrinir,Bank,Wooden Chest,10,MMM
2023-12-09,Fabrinir,Bank,Wooden Chest,10,MMM
2023-12-09,Fabrinir,Bank,Wooden Chest,10,MMM
2023-12-09,NEVIO,Bank,Wooden Chest,10,MMM
2023-12-09,NEVIO,Bank,Wooden Chest,10,MMM
2023-12-09,NEVIO,Bank,Wooden Chest,10,MMM
2023-12-09,Fabrinir,Bank,Bronze Chest,20,MMM
2023-12-09,Fabrinir,Bank,Bronze Chest,20,MMM
2023-12-09,Fabrinir,Bank,Bronze Chest,20,MMM
2023-12-09,MADMAN,Bank,Wooden Chest,10,MMM
2023-12-09,MADMAN,Bank,Wooden Chest,10,MMM
2023-12-09,MADMAN,Bank,Wooden Chest,10,MMM
2023-12-09,MADMAN,Bank,Bronze Chest,20,MMM
2023-12-09,MADMAN,Bank,Bronze Chest,20,MMM
2023-12-09,MADMAN,Bank,Bronze Chest,20,MMM
2023-12-09,Kosti,Bank,Bronze Chest,20,MMM
2023-12-09,Kosti,Bank,Bronze Chest,20,MMM
2023-12-09,Kosti,Bank,Bronze Chest,20,MMM
2023-12-09,NEVIO,Arena,Gladiator's Chest,2,MMM
2023-12-09,Karodor,Level 15 epic Crypt,Ancient Bastion Chest,34,MMM
2023-12-09,Karodor,Level 15 Crypt,Bone Chest,17,MMM
2023-12-09,Alberikh,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-12-09,Rainblade,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-09,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Alberikh,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-12-09,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Diovani,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-09,NEVIO,Level 25 Crypt,Orc Chest,275,MMM
2023-12-09,Diovani,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-09,Diovani,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-09,Alberikh,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-12-09,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Granidred,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-09,Granidred,Level 10 Crypt,Mayan Chest,4,MMM
2023-12-09,NEVIO,Level 20 Crypt,Orc Chest,84,MMM
2023-12-09,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Berohef,Level 10 Crypt,Elegant Chest,4,MMM
2023-12-09,Alberikh,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Berohef,Level 10 Crypt,Bone Chest,4,MMM
2023-12-09,Karodor,Level 25 Crypt,Fire Chest,275,MMM
2023-12-09,NEVIO,Level 20 Crypt,Orc Chest,84,MMM
2023-12-09,Karodor,Level 25 Crypt,Fire Chest,275,MMM
2023-12-09,Alberikh,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Granidred,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-12-09,Berohef,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-12-09,Alberikh,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Karodor,Level 25 Crypt,Cobra Chest,275,MMM
2023-12-09,Granidred,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-09,Maveriel,Level 10 Crypt,Stone Chest,4,MMM
2023-12-09,Alberikh,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Alberikh,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Alberikh,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Berohef,Level 5 Crypt,Cobra Chest,1,MMM
2023-12-09,Alberikh,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-09,Berohef,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-12-09,Brandemet,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
