DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-11-19,Rudolf,Level 15 epic Crypt,House of Horrors Chest,34,MMM
2023-11-19,Eydaen,Level 5 Crypt,Mayan Chest,1,MMM
2023-11-19,Eydaen,Level 5 Crypt,Infernal Chest,1,MMM
2023-11-19,Eydaen,Level 5 Crypt,Mayan Chest,1,MMM
2023-11-19,Silverblade,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-19,Painmoon,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-19,Painmoon,Level 20 Crypt,Bone Chest,84,MMM
2023-11-19,Painmoon,Level 20 Crypt,Barbarian Chest,84,MMM
2023-11-19,Brandemet,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-19,Brandemet,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-19,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-19,Rhodorix,Level 20 Crypt,Sand Chest,84,MMM
2023-11-19,Mr BaCk,Level 25 epic Crypt,Harpy Chest,550,MMM
2023-11-19,Painmoon,Level 25 epic Crypt,Barbarian Chest,550,MMM
2023-11-19,Painmoon,Level 25 epic Crypt,Barbarian Chest,550,MMM
2023-11-19,Mr BaCk,Level 20 epic Crypt,Scarab Chest,168,MMM
2023-11-19,Mr BaCk,Level 20 epic Crypt,Scarab Chest,168,MMM
2023-11-19,Kirimand,Level 15 Crypt,Stone Chest,17,MMM
2023-11-19,Mr BaCk,Level 20 Crypt,Cobra Chest,84,MMM
2023-11-19,Mr BaCk,Level 20 Crypt,Cobra Chest,84,MMM
2023-11-19,Mr BaCk,Level 20 Crypt,Stone Chest,84,MMM
2023-11-19,Mr BaCk,Level 20 Crypt,Stone Chest,84,MMM
2023-11-19,Mr BaCk,Level 20 Crypt,Cobra Chest,84,MMM
2023-11-19,Mr BaCk,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-11-19,Painmoon,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-19,Mr BaCk,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-19,Mr BaCk,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-19,Mr BaCk,Level 15 Crypt,Elegant Chest,17,MMM
2023-11-19,Mr BaCk,Level 15 Crypt,Stone Chest,17,MMM
2023-11-19,Painmoon,Level 25 Crypt,Orc Chest,275,MMM
2023-11-19,Kirimand,Level 15 Crypt,Fire Chest,17,MMM
2023-11-19,Kirimand,Level 15 Crypt,Fire Chest,17,MMM
2023-11-19,Mr BaCk,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-19,Rainblade,Level 15 Crypt,Forgotten Chest,17,MMM
2023-11-19,Mr BaCk,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-19,Rainblade,Level 15 Crypt,Orc Chest,17,MMM
2023-11-19,Rainblade,Level 15 Crypt,Orc Chest,17,MMM
2023-11-19,Rainblade,Level 15 Crypt,Orc Chest,17,MMM
2023-11-19,Mr BaCk,Arena,Gladiator's Chest,2,MMM
2023-11-19,Rainblade,Level 15 Crypt,Stone Chest,17,MMM
2023-11-19,Eydaen,Level 10 Crypt,Infernal Chest,4,MMM
2023-11-19,Rainblade,Level 15 Crypt,Stone Chest,17,MMM
2023-11-19,Painmoon,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-19,Rainblade,Level 15 Crypt,Stone Chest,17,MMM
2023-11-19,Kirimand,Level 15 Crypt,Fire Chest,17,MMM
2023-11-19,Kirimand,Level 15 Crypt,Fire Chest,17,MMM
2023-11-19,Marcelo,Level 10 Crypt,Orc Chest,4,MMM
2023-11-19,Marcelo,Level 10 Crypt,Orc Chest,4,MMM
2023-11-19,Immortal,Level 25 Crypt,Sand Chest,275,MMM
2023-11-19,Maedrosin,Arena,Gladiator's Chest,2,MMM
2023-11-19,Marcelo,Level 15 Crypt,Orc Chest,17,MMM
2023-11-19,Marcelo,Level 10 Crypt,Orc Chest,4,MMM
2023-11-19,Maedrosin,Level 25 Crypt,Orc Chest,275,MMM
2023-11-19,Maedrosin,Level 25 Crypt,Orc Chest,275,MMM
2023-11-19,Marcelo,Level 10 Crypt,Orc Chest,4,MMM
2023-11-19,Marcelo,Level 15 Crypt,Orc Chest,17,MMM
2023-11-19,Marcelo,Level 15 Crypt,Orc Chest,17,MMM
2023-11-19,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
