DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-12-22,Lady G,Rise of the Ancients event,Ancients' Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Lady G,Rise of the Ancients event,Ancients’ Chest,50,MMM
2023-12-22,Granidred,Level 20 Crypt,Mayan Chest,84,MMM
2023-12-22,Karodor,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-12-22,Granidred,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-22,Maveriel,Level 10 Crypt,Infernal Chest,4,MMM
2023-12-22,Granidred,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-12-22,LUCKY BEAR,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-12-22,Granidred,Level 15 Crypt,Sand Chest,17,MMM
2023-12-22,Alberikh,Level 25 Crypt,Stone Chest,275,MMM
2023-12-22,Maveriel,Level 5 Crypt,Orc Chest,1,MMM
2023-12-22,Granidred,Level 15 Crypt,Sand Chest,17,MMM
2023-12-22,Alberikh,Level 25 Crypt,Stone Chest,275,MMM
2023-12-22,Granidred,Level 20 Crypt,Cobra Chest,84,MMM
2023-12-22,LUCKY BEAR,Level 10 Crypt,Orc Chest,4,MMM
2023-12-22,LUCKY BEAR,Level 15 Crypt,Fire Chest,17,MMM
2023-12-22,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-22,Granidred,Level 15 Crypt,Mayan Chest,17,MMM
2023-12-22,Granidred,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-22,Granidred,Level 20 Crypt,Elegant Chest,84,MMM
2023-12-22,LUCKY BEAR,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-12-22,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-22,Alberikh,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-12-22,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Granidred,Level 20 Crypt,Barbarian Chest,84,MMM
2023-12-22,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-22,Alberikh,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Maveriel,Level 10 Crypt,Mayan Chest,4,MMM
2023-12-22,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-22,Maveriel,Level 15 epic Crypt,Trillium Chest,34,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Braveheart,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-12-22,Nilaath,Level 25 Crypt,Orc Chest,275,MMM
2023-12-22,Granidred,Level 20 Crypt,Bone Chest,84,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Granidred,Level 20 Crypt,Barbarian Chest,84,MMM
2023-12-22,Granidred,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-22,Granidred,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-22,Granidred,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-22,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-22,Nilaath,Level 25 Crypt,Orc Chest,275,MMM
2023-12-22,Braveheart,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-12-22,Maveriel,Level 15 Crypt,Elegant Chest,17,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Granidred,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-22,Braveheart,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Nilaath,Level 25 Crypt,Orc Chest,275,MMM
2023-12-22,Maveriel,Level 10 Crypt,Orc Chest,4,MMM
2023-12-22,Nilaath,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Nilaath,Level 25 Crypt,Orc Chest,275,MMM
2023-12-22,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-22,Fanlotilas,Level 20 Crypt,Orc Chest,84,MMM
2023-12-22,Brandemet,Level 20 Crypt,Fire Chest,84,MMM
2023-12-22,Nilaath,Level 25 Crypt,Orc Chest,275,MMM
2023-12-22,Maveriel,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-12-22,Brandemet,Level 10 Crypt,Orc Chest,4,MMM
2023-12-22,Nilaath,Level 25 Crypt,Orc Chest,275,MMM
2023-12-22,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-22,Rudepravo Italiano,Level 25 Crypt,Fire Chest,275,MMM
2023-12-22,Granidred,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-22,Nilaath,Level 25 Crypt,Orc Chest,275,MMM
2023-12-22,Rudepravo Italiano,Level 20 epic Crypt,Trillium Chest,168,MMM
2023-12-22,Alberikh,Level 25 epic Crypt,White Wood Chest,550,MMM
2023-12-22,Maveriel,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-22,Alberikh,Level 25 epic Crypt,Titansteel Chest,550,MMM
2023-12-22,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-22,LUCKY BEAR,Level 10 Crypt,Cobra Chest,4,MMM
2023-12-22,Grikelv,Level 20 Crypt,Barbarian Chest,84,MMM
2023-12-22,Nilaath,Level 25 Crypt,Orc Chest,275,MMM
2023-12-22,Alberikh,Level 25 epic Crypt,Priest's Chest,550,MMM
2023-12-22,LUCKY BEAR,Level 15 Crypt,Fire Chest,17,MMM
2023-12-22,Immortal,Level 15 Crypt,Bone Chest,17,MMM
2023-12-22,Alberikh,Level 25 epic Crypt,White Wood Chest,550,MMM
2023-12-22,Rudepravo Italiano,Level 15 Crypt,Mayan Chest,17,MMM
2023-12-22,Immortal,Level 20 Crypt,Infernal Chest,84,MMM
2023-12-22,Alberikh,Level 25 epic Crypt,White Wood Chest,550,MMM
2023-12-22,Immortal,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-12-22,LUCKY BEAR,Level 20 epic Crypt,Chest of the Cursed,168,MMM
2023-12-22,Alberikh,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-22,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-22,LUCKY BEAR,Level 10 Crypt,Orc Chest,4,MMM
2023-12-22,Maveriel,Level 5 Crypt,Forgotten Chest,1,MMM
2023-12-22,Alberikh,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-22,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-22,Rhodry,Clan wealth,Common Chest of Wealth,0,MMM
