DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-12-21,Rudepravo Italiano,Bank,Conqueror's Chest,30,MMM
2023-12-21,Rudepravo Italiano,Bank,Conqueror's Chest,30,MMM
2023-12-21,Rudepravo Italiano,Bank,Conqueror's Chest,30,MMM
2023-12-21,Brandemet,Level 15 Crypt,Bone Chest,17,MMM
2023-12-21,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-21,Legolas,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-21,LUCKY BEAR,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-12-21,Legolas,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-21,Brandemet,Level 20 Crypt,Fire Chest,84,MMM
2023-12-21,Fabrinir,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-12-21,Legolas,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-21,LUCKY BEAR,Level 10 Crypt,Fire Chest,4,MMM
2023-12-21,Legolas,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-21,Sir James III Son of Hadur,Level 25 Crypt,Barbarian Chest,275,MMM
2023-12-21,Legolas,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-21,Braveheart,Mercenary Exchange,Merchant's Chest,300,MMM
2023-12-21,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-21,Legolas,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-21,Legolas,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-21,NEVIO,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-21,Bamsi,Level 16 heroic Monster,Undead Chest,30,MMM
2023-12-21,NEVIO,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-21,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-21,Bamsi,Level 25 Crypt,Cobra Chest,275,MMM
2023-12-21,Lirinir,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-12-21,Alberikh,Arena,Gladiator's Chest,2,MMM
2023-12-21,Legolas,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-21,Germanicus,Level 25 Crypt,Forgotten Chest,275,MMM
2023-12-21,Bamsi,Level 10 Crypt,Mayan Chest,4,MMM
2023-12-21,Bamsi,Level 15 Crypt,Barbarian Chest,17,MMM
2023-12-21,Germanicus,Level 25 Crypt,Infernal Chest,275,MMM
2023-12-21,Germanicus,Level 25 Crypt,Elegant Chest,275,MMM
2023-12-21,Sir James III Son of Hadur,Level 20 Crypt,Orc Chest,84,MMM
2023-12-21,Grikelv,Level 20 Crypt,Bone Chest,84,MMM
2023-12-21,Painmoon,Level 20 Crypt,Sand Chest,84,MMM
2023-12-21,Sir James III Son of Hadur,Level 20 Crypt,Infernal Chest,84,MMM
2023-12-21,Sir James III Son of Hadur,Level 20 Crypt,Fire Chest,84,MMM
2023-12-21,Maveriel,Level 5 Crypt,Sand Chest,1,MMM
2023-12-21,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-12-21,Karodor,Snowman,Snowman Chest,25,MMM
2023-12-21,Painmoon,Level 20 Crypt,Bone Chest,84,MMM
2023-12-21,Bamsi,Level 15 Crypt,Cobra Chest,17,MMM
2023-12-21,Lady G,Level 15 Crypt,Gnome Workshop Chest,17,MMM
