DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-12-23,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-23,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Sand Chest,84,MMM
2023-12-23,Brandemet,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-23,Rainblade,Level 18 heroic Monster,Cursed Chest,40,MMM
2023-12-23,Granidred,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-12-23,Kerilir,Level 20 Crypt,Stone Chest,84,MMM
2023-12-23,Karodor,Level 20 Crypt,Mayan Chest,84,MMM
2023-12-23,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-23,Karodor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-12-23,Kerilir,Level 20 Crypt,Stone Chest,84,MMM
2023-12-23,Karodor,Level 20 Crypt,Fire Chest,84,MMM
2023-12-23,Granidred,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-23,Kerilir,Level 20 Crypt,Stone Chest,84,MMM
2023-12-23,Granidred,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-12-23,Granidred,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-23,Kerilir,Level 20 Crypt,Stone Chest,84,MMM
2023-12-23,Karodor,Level 20 Crypt,Sand Chest,84,MMM
2023-12-23,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-23,Marcelo,Level 10 Crypt,Orc Chest,4,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Cobra Chest,84,MMM
2023-12-23,Fabrinir,Level 25 Crypt,Bone Chest,275,MMM
2023-12-23,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-12-23,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-23,Marcelo,Level 10 Crypt,Orc Chest,4,MMM
2023-12-23,Jaakarhu,Level 20 Crypt,Elegant Chest,84,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Forgotten Chest,84,MMM
2023-12-23,LUCKY BEAR,Level 10 Crypt,Elegant Chest,4,MMM
2023-12-23,Marcelo,Level 15 Crypt,Cobra Chest,17,MMM
2023-12-23,Granidred,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-23,Mr BaCk,Level 25 epic Crypt,Priest's Chest,550,MMM
2023-12-23,Fabrinir,Level 25 Crypt,Sand Chest,275,MMM
2023-12-23,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-12-23,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-23,LUCKY BEAR,Level 15 Crypt,Fire Chest,17,MMM
2023-12-23,Mr BaCk,Level 25 epic Crypt,Scarab Chest,550,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Harpy Chest,168,MMM
2023-12-23,Granidred,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-12-23,Fabrinir,Level 25 Crypt,Gnome Workshop Chest,275,MMM
2023-12-23,Mr BaCk,Level 25 epic Crypt,Cobalt Chest,550,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Ancient Bastion Chest,168,MMM
2023-12-23,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Cobra Chest,84,MMM
2023-12-23,Marcelo,Level 15 Crypt,Orc Chest,17,MMM
2023-12-23,Granidred,Level 15 Crypt,Sand Chest,17,MMM
2023-12-23,Fabrinir,Level 25 Crypt,Orc Chest,275,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Harpy Chest,168,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Orc Chest,84,MMM
2023-12-23,Marcelo,Level 20 Crypt,Cobra Chest,84,MMM
2023-12-23,Darvenen,Level 10 Crypt,Infernal Chest,4,MMM
2023-12-23,Fabrinir,Level 25 Crypt,Sand Chest,275,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Ancient Bastion Chest,168,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Trillium Chest,168,MMM
2023-12-23,Alberikh,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-23,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Chest of the Cursed,168,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Trillium Chest,168,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Scorpion Chest,168,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Barbarian Chest,84,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Braided Chest,168,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Scarab Chest,168,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Bone Chest,84,MMM
2023-12-23,LUCKY BEAR,Level 15 Crypt,Sand Chest,17,MMM
2023-12-23,Legolas,Level 20 epic Crypt,House of Horrors Chest,168,MMM
2023-12-23,LUCKY BEAR,Level 10 Crypt,Orc Chest,4,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Sand Chest,84,MMM
2023-12-23,Defur,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-12-23,Legolas,Level 20 epic Crypt,Minotaur Chest,168,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Cobra Chest,84,MMM
2023-12-23,Alberikh,Snowman,Snowman Chest,25,MMM
2023-12-23,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-23,Mr BaCk,Level 20 Crypt,Cobra Chest,84,MMM
2023-12-23,Grikelv,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-23,Alberikh,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-23,LUCKY BEAR,Level 20 Crypt,Mayan Chest,84,MMM
2023-12-23,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-12-23,Mr BaCk,Level 20 epic Crypt,Priest's Chest,168,MMM
2023-12-23,Grikelv,Level 20 Crypt,Elegant Chest,84,MMM
2023-12-23,Gradog,Level 25 Crypt,Barbarian Chest,275,MMM
2023-12-23,Marvi,Snowman,Snowman Chest,25,MMM
