DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-03-02,D23,Bank,Silver Chest,30,MMM
2023-03-02,D23,Bank,Silver Chest,30,MMM
2023-03-02,D23,Bank,Silver Chest,30,MMM
2023-03-02,Amginir,Bank,Bronze Chest,20,MMM
2023-03-02,Amginir,Bank,Bronze Chest,20,MMM
2023-03-02,Amginir,Bank,Bronze Chest,20,MMM
2023-03-02,Legolas,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-02,Sailv,Level 15 epic Crypt,Chest of the Cursed,34,MMM
2023-03-02,RatkoM,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-02,RatkoM,Level 25 Crypt,Forgotten Chest,275,MMM
2023-03-02,RatkoM,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-02,Mabrinad,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-02,Tumitac,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-02,Sailv,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-03-02,RatkoM,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-02,Tumitac,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-02,Tumitac,Level 20 Crypt,Orc Chest,84,MMM
2023-03-02,Tumitac,Level 10 Crypt,Stone Chest,4,MMM
2023-03-02,Kirimand,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-03-02,RatkoM,Level 25 epic Crypt,White Wood Chest,550,MMM
2023-03-02,Legolas,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-02,Sailv,Level 15 epic Crypt,Harpy Chest,34,MMM
2023-03-02,D23,Level 20 Crypt,Infernal Chest,84,MMM
2023-03-02,Legolas,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-03-02,Sailv,Level 5 Crypt,Fire Chest,1,MMM
2023-03-02,Sailv,Level 5 Crypt,Fire Chest,1,MMM
2023-03-02,D23,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-02,D23,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-03-02,D23,Level 15 Crypt,Bone Chest,17,MMM
2023-03-02,Legolas,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-02,D23,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-02,D23,Level 15 Crypt,Mayan Chest,17,MMM
2023-03-02,D23,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-03-02,Puck,Level 10 Crypt,Mayan Chest,4,MMM
2023-03-02,D23,Level 15 Crypt,Cobra Chest,17,MMM
2023-03-02,D23,Level 10 Crypt,Infernal Chest,4,MMM
2023-03-02,Mabrinad,Clan wealth,Common Chest of Wealth,0,MMM
2023-03-02,Mabrinad,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-03-02,Mabrinad,Clan wealth,Rare Chest of Wealth,0,MMM
2023-03-02,Mabrinad,Clan wealth,Epic Chest of Wealth,0,MMM
2023-03-02,Legolas,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-02,Gradog,Level 25 Crypt,Cobra Chest,275,MMM
2023-03-02,Kirimand,Level 15 Crypt,Forgotten Chest,17,MMM
2023-03-02,Mal the Uncrowned,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-03-02,Mal the Uncrowned,Level 5 Crypt,Sand Chest,1,MMM
2023-03-02,Painmoon,Level 15 Crypt,Fire Chest,17,MMM
2023-03-02,Mal the Uncrowned,Level 15 Crypt,Fire Chest,17,MMM
2023-03-02,Mal the Uncrowned,Level 17 heroic Monster,Elven Chest,35,MMM
2023-03-02,Mal the Uncrowned,Level 15 Crypt,Sand Chest,17,MMM
2023-03-02,Silverblade,Level 5 Crypt,Sand Chest,1,MMM
2023-03-02,Painmoon,Level 10 Crypt,Orc Chest,4,MMM
2023-03-02,Immortal,Level 15 Crypt,Infernal Chest,17,MMM
2023-03-02,Immortal,Level 5 Crypt,Stone Chest,1,MMM
2023-03-02,Immortal,Level 10 Crypt,Cobra Chest,4,MMM
2023-03-02,Painmoon,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-02,Immortal,Level 10 Crypt,Infernal Chest,4,MMM
2023-03-02,Maedrosin,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-02,Immortal,Level 10 Crypt,Stone Chest,4,MMM
2023-03-02,Immortal,Level 10 Crypt,Sand Chest,4,MMM
2023-03-02,Immortal,Level 5 Crypt,Barbarian Chest,1,MMM
2023-03-02,Eydaen,Level 10 Crypt,Orc Chest,4,MMM
2023-03-02,Mabrinad,Springfest tournament,Master's spring gift,50,MMM
2023-03-02,Rain,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-02,Rain,Level 10 Crypt,Orc Chest,4,MMM
2023-03-02,Rain,Level 20 Crypt,Infernal Chest,84,MMM
2023-03-02,Kirimand,Level 15 Crypt,Sand Chest,17,MMM
2023-03-02,Muradin Bronzebeard,Level 15 Crypt,Elegant Chest,17,MMM
2023-03-02,Viper I,Level 5 Crypt,Orc Chest,1,MMM
2023-03-02,Viper I,Level 5 Crypt,Stone Chest,1,MMM
2023-03-02,Viper I,Level 10 Crypt,Sand Chest,4,MMM
2023-03-02,Viper I,Springfest tournament,Spring gift,50,MMM
2023-03-02,Viper I,Arena,Gladiator's Chest,2,MMM
2023-03-02,Muradin Bronzebeard,Arena,Gladiator's Chest,2,MMM
2023-03-02,Rain,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-03-02,Rain,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-02,Muradin Bronzebeard,Level 15 Crypt,Orc Chest,17,MMM
2023-03-02,Lady G,Level 10 Crypt,Stone Chest,4,MMM
2023-03-02,Eydaen,Level 5 Crypt,Bone Chest,1,MMM
2023-03-02,Lady G,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-02,Vlad the Impaler,Level 10 Crypt,Stone Chest,4,MMM
2023-03-02,Muradin Bronzebeard,Level 15 Crypt,Cobra Chest,17,MMM
2023-03-02,Muradin Bronzebeard,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-02,Fosida,Springfest tournament,Master's spring gift,50,MMM
2023-03-02,Fosida,Springfest tournament,Master's spring gift,50,MMM
2023-03-02,Fosida,Springfest tournament,Spring gift,50,MMM
2023-03-02,Lorfanor,Level 20 Crypt,Stone Chest,84,MMM
2023-03-02,Maximus Decimus,Level 20 Crypt,Orc Chest,84,MMM
2023-03-02,Maximus Decimus,Level 20 Crypt,Orc Chest,84,MMM
2023-03-02,Lorfanor,Level 5 Crypt,Stone Chest,1,MMM
2023-03-02,Lorfanor,Level 5 Crypt,Mayan Chest,1,MMM
