DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-03-05,Kerilir,Level 15 Crypt,Cobra Chest,17,MMM
2023-03-05,Mabrinad,Sacred Rituals tournament,Sacred Rituals Chest,50,MMM
2023-03-05,Thorn,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-05,3CPo,Springfest tournament,Spring gift,50,MMM
2023-03-05,3CPo,Springfest tournament,Spring gift,50,MMM
2023-03-05,Immortal,Level 10 Crypt,Orc Chest,4,MMM
2023-03-05,Archie,Arena,Gladiator's Chest,2,MMM
2023-03-05,Immortal,Level 15 Crypt,Forgotten Chest,17,MMM
2023-03-05,Immortal,Level 5 Crypt,Mayan Chest,1,MMM
2023-03-05,Rebellion,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-05,Rainblade,Sacred Rituals tournament,Sacred Rituals Chest,50,MMM
2023-03-05,Rebellion,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-05,Amginir,Level 16 heroic Monster,Undead Chest,30,MMM
2023-03-05,Rebellion,Level 10 Crypt,Sand Chest,4,MMM
2023-03-05,Rebellion,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-03-05,Rebellion,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-03-05,Rebellion,Level 5 Crypt,Forgotten Chest,1,MMM
2023-03-05,Amginir,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-05,Rebellion,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-03-05,Rebellion,Level 5 Crypt,Forgotten Chest,1,MMM
2023-03-05,Viper I,Level 15 Crypt,Bone Chest,17,MMM
2023-03-05,Viper I,Level 15 Crypt,Bone Chest,17,MMM
2023-03-05,Viper I,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-05,Tumitac,Level 15 epic Crypt,Scarab Chest,34,MMM
2023-03-05,EL CHAPO GUZMAN,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-05,Tumitac,Level 15 epic Crypt,Cobalt Chest,34,MMM
