DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-05-25,Amginir,Bank,Bronze Chest,20,MMM
2023-05-25,Amginir,Bank,Bronze Chest,20,MMM
2023-05-25,Amginir,Bank,Bronze Chest,20,MMM
2023-05-25,Logan,Bank,Precious Chest,100,MMM
2023-05-25,Logan,Bank,Precious Chest,100,MMM
2023-05-25,Logan,Bank,Precious Chest,100,MMM
2023-05-25,Kall,Level 15 Crypt,Mayan Chest,17,MMM
2023-05-25,Kall,Level 15 Crypt,Barbarian Chest,17,MMM
2023-05-25,Eydaen,Level 5 Crypt,Elegant Chest,1,MMM
2023-05-25,Marcelo,Level 15 Crypt,Mayan Chest,17,MMM
2023-05-25,Eydaen,Level 5 Crypt,Barbarian Chest,1,MMM
2023-05-25,Muradin Bronzebeard,Level 15 Crypt,Stone Chest,17,MMM
2023-05-25,Eydaen,Level 5 Crypt,Elegant Chest,1,MMM
2023-05-25,Kall,Level 15 Crypt,Stone Chest,17,MMM
2023-05-25,Maximus Decimus,Level 20 Crypt,Orc Chest,84,MMM
2023-05-25,Muradin Bronzebeard,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-05-25,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-05-25,Marcelo,Level 10 Crypt,Forgotten Chest,4,MMM
2023-05-25,Marcelo,Level 5 Crypt,Sand Chest,1,MMM
2023-05-25,Maximus Decimus,Level 20 Crypt,Forgotten Chest,84,MMM
2023-05-25,Muradin Bronzebeard,Level 5 Crypt,Fire Chest,1,MMM
2023-05-25,Marcelo,Level 5 Crypt,Elegant Chest,1,MMM
2023-05-25,Muradin Bronzebeard,Level 15 Crypt,Sand Chest,17,MMM
2023-05-25,NEVIO,Level 20 Crypt,Orc Chest,84,MMM
2023-05-25,Muradin Bronzebeard,Level 5 Crypt,Mayan Chest,1,MMM
2023-05-25,Maximus Decimus,Level 20 Crypt,Bone Chest,84,MMM
2023-05-25,Marcelo,Level 5 Crypt,Fire Chest,1,MMM
2023-05-25,Marcelo,Level 5 Crypt,Bone Chest,1,MMM
2023-05-25,Marcelo,Level 10 Crypt,Mayan Chest,4,MMM
2023-05-25,Kall,Level 15 Crypt,Elegant Chest,17,MMM
2023-05-25,Marcelo,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-05-25,Maximus Decimus,Level 25 Crypt,Orc Chest,275,MMM
2023-05-25,Mighty Forger,Level 25 Crypt,Stone Chest,275,MMM
2023-05-25,Mighty Forger,Level 25 Crypt,Stone Chest,275,MMM
2023-05-25,Mighty Forger,Level 25 Crypt,Barbarian Chest,275,MMM
2023-05-25,Mighty Forger,Level 25 Crypt,Stone Chest,275,MMM
2023-05-25,RatkoM,Level 25 Crypt,Gnome Workshop Chest,275,MMM
2023-05-25,Legolas,Level 25 Crypt,Bone Chest,275,MMM
2023-05-25,Grosvenor,Level 20 Crypt,Mayan Chest,84,MMM
2023-05-25,Muradin Bronzebeard,Level 10 Crypt,Mayan Chest,4,MMM
2023-05-25,Muradin Bronzebeard,Level 15 Crypt,Forgotten Chest,17,MMM
2023-05-25,Marcelo,Level 10 Crypt,Orc Chest,4,MMM
2023-05-25,Vlad the Impaler,Level 10 Crypt,Barbarian Chest,4,MMM
2023-05-25,Marcelo,Level 20 Crypt,Cobra Chest,84,MMM
2023-05-25,Vlad the Impaler,Level 5 Crypt,Infernal Chest,1,MMM
2023-05-25,RatkoM,Level 20 Crypt,Bone Chest,84,MMM
2023-05-25,Marcelo,Level 5 Crypt,Cobra Chest,1,MMM
2023-05-25,Marcelo,Level 20 Crypt,Infernal Chest,84,MMM
2023-05-25,Rhodry,Clan wealth,Common Chest of Wealth,0,MMM
2023-05-25,Rhodry,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-05-25,Rhodry,Clan wealth,Rare Chest of Wealth,0,MMM
2023-05-25,Rhodry,Clan wealth,Epic Chest of Wealth,0,MMM
2023-05-25,Granidred,Level 15 Crypt,Stone Chest,17,MMM
2023-05-25,Conjudred,Level 10 Crypt,Barbarian Chest,4,MMM
2023-05-25,Painmoon,Level 20 Crypt,Orc Chest,84,MMM
2023-05-25,Granidred,Level 15 Crypt,Forgotten Chest,17,MMM
2023-05-25,Painmoon,Level 10 Crypt,Fire Chest,4,MMM
2023-05-25,Kirimand,Level 15 epic Crypt,Ancient Bastion Chest,34,MMM
2023-05-25,Painmoon,Level 20 Crypt,Sand Chest,84,MMM
2023-05-25,Kirimand,Level 15 epic Crypt,Chest of the Cursed,34,MMM
2023-05-25,Painmoon,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-05-25,Nobody special,Level 10 Crypt,Orc Chest,4,MMM
2023-05-25,Nobody special,Level 15 Crypt,Forgotten Chest,17,MMM
2023-05-25,Immortal,Level 15 Crypt,Fire Chest,17,MMM
2023-05-25,Nobody special,Level 15 Crypt,Bone Chest,17,MMM
2023-05-25,Legon,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-05-25,Immortal,Level 15 Crypt,Barbarian Chest,17,MMM
2023-05-25,Nobody special,Level 15 Crypt,Infernal Chest,17,MMM
2023-05-25,Immortal,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-05-25,Nobody special,Level 15 Crypt,Barbarian Chest,17,MMM
2023-05-25,Logan,Level 20 Crypt,Barbarian Chest,84,MMM
