DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-12-19,Xan,Level 15 Crypt,Elegant Chest,17,MMM
2023-12-19,DAJMITU,Level 5 Crypt,Sand Chest,1,MMM
2023-12-19,DAJMITU,Level 5 Crypt,Orc Chest,1,MMM
2023-12-19,Xan,Level 15 Crypt,Barbarian Chest,17,MMM
2023-12-19,Xan,Level 15 Crypt,Orc Chest,17,MMM
2023-12-19,Diovani,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-12-19,Diovani,Level 10 Crypt,Forgotten Chest,4,MMM
2023-12-19,Diovani,Level 5 Crypt,Stone Chest,1,MMM
2023-12-19,Diovani,Level 20 Crypt,Fire Chest,84,MMM
2023-12-19,Gradog,Level 20 Crypt,Elegant Chest,84,MMM
2023-12-19,Gradog,Level 25 Crypt,Bone Chest,275,MMM
2023-12-19,Diovani,Level 20 Crypt,Sand Chest,84,MMM
2023-12-19,Grikelv,Arena,Gladiator's Chest,2,MMM
2023-12-19,Berohef,Level 10 Crypt,Elegant Chest,4,MMM
2023-12-19,Grikelv,Level 20 Crypt,Stone Chest,84,MMM
2023-12-19,NEVIO,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-19,Maveriel,Level 5 Crypt,Orc Chest,1,MMM
2023-12-19,Fabrinir,Level 25 Crypt,Orc Chest,275,MMM
2023-12-19,Fabrinir,Level 25 Crypt,Orc Chest,275,MMM
2023-12-19,Fabrinir,Level 25 Crypt,Orc Chest,275,MMM
2023-12-19,Heretical Hermit,Lvl 45 Raid Runic squad,Runic Chest,150,MMM
2023-12-19,Heretical Hermit,Lvl 45 Raid Runic squad,Runic Chest,150,MMM
2023-12-19,Berohef,Level 15 Crypt,Bone Chest,17,MMM
2023-12-19,Jaakarhu,Arena,Gladiator's Chest,2,MMM
2023-12-19,Fabrinir,Lvl 20-24 Raid Runic squad,Runic Chest,30,MMM
2023-12-19,Tumitac,Level 25 Crypt,Stone Chest,275,MMM
2023-12-19,Heretical Hermit,Lvl 45 Raid Runic squad,Runic Chest,150,MMM
2023-12-19,Tumitac,Level 25 Crypt,Orc Chest,275,MMM
2023-12-19,Tumitac,Level 25 Crypt,Orc Chest,275,MMM
2023-12-19,Kirimand,Level 15 Crypt,Orc Chest,17,MMM
