DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-10-17,Rudepravo Italiano,Level 25 Crypt,Barbarian Chest,275,MMM
2023-10-17,Rudepravo Italiano,Level 20 Crypt,Sand Chest,84,MMM
2023-10-17,Rudepravo Italiano,Level 20 Crypt,Forgotten Chest,84,MMM
2023-10-17,Marcelo,Level 5 Crypt,Cobra Chest,1,MMM
2023-10-17,Gradog,Level 25 Crypt,Sand Chest,275,MMM
2023-10-17,Marcelo,Level 15 Crypt,Orc Chest,17,MMM
2023-10-17,Marcelo,Level 5 Crypt,Cobra Chest,1,MMM
2023-10-17,Marcelo,Level 15 epic Crypt,Ancient Bastion Chest,34,MMM
2023-10-17,Marcelo,Level 15 Crypt,Elegant Chest,17,MMM
2023-10-17,Eydaen,Level 5 Crypt,Sand Chest,1,MMM
2023-10-17,Marcelo,Level 10 Crypt,Mayan Chest,4,MMM
2023-10-17,Golgotha,Level 25 Crypt,Orc Chest,275,MMM
2023-10-17,Marcelo,Level 15 Crypt,Fire Chest,17,MMM
2023-10-17,Eydaen,Level 15 Crypt,Barbarian Chest,17,MMM
2023-10-17,Eydaen,Level 5 Crypt,Elegant Chest,1,MMM
2023-10-17,Golgotha,Level 25 Crypt,Barbarian Chest,275,MMM
2023-10-17,Marcelo,Level 15 Crypt,Forgotten Chest,17,MMM
2023-10-17,Golgotha,Level 25 Crypt,Fire Chest,275,MMM
2023-10-17,NEVIO,Level 25 Crypt,Cobra Chest,275,MMM
2023-10-17,NEVIO,Level 25 Crypt,Cobra Chest,275,MMM
2023-10-17,Heretical Hermit,Level 35 epic Crypt,Minotaur Chest,1000,MMM
2023-10-17,NEVIO,Level 25 Crypt,Cobra Chest,275,MMM
2023-10-17,Heretical Hermit,Level 35 epic Crypt,Minotaur Chest,1000,MMM
2023-10-17,Heretical Hermit,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-10-17,Heretical Hermit,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-10-17,NEVIO,Level 20 Crypt,Cobra Chest,84,MMM
2023-10-17,Heretical Hermit,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-10-17,NEVIO,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-10-17,Immortal,Level 25 Crypt,Bone Chest,275,MMM
2023-10-17,Heretical Hermit,Level 25 Crypt,Forgotten Chest,275,MMM
2023-10-17,Immortal,Level 15 Crypt,Barbarian Chest,17,MMM
2023-10-17,Vlad the Impaler,Level 5 Crypt,Mayan Chest,1,MMM
2023-10-17,Vlad the Impaler,Level 5 Crypt,Orc Chest,1,MMM
2023-10-17,Heretical Hermit,Level 25 Crypt,Mayan Chest,275,MMM
2023-10-17,Vlad the Impaler,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-10-17,Heretical Hermit,Level 25 Crypt,Sand Chest,275,MMM
2023-10-17,Vlad the Impaler,Level 20 Crypt,Bone Chest,84,MMM
2023-10-17,Immortal,Level 25 Crypt,Barbarian Chest,275,MMM
2023-10-17,Grikelv,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-10-17,Vlad the Impaler,Level 15 Crypt,Barbarian Chest,17,MMM
2023-10-17,Vlad the Impaler,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-10-17,Immortal,Level 20 Crypt,Bone Chest,84,MMM
2023-10-17,Sir James III Son of Hadur,Level 20 Crypt,Cobra Chest,84,MMM
2023-10-17,Lirinir,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-10-17,Mogra,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-10-17,Mogra,Level 20 epic Crypt,Scorpion Chest,168,MMM
2023-10-17,Lirinir,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-10-17,Lirinir,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-10-17,Lirinir,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-17,Mogra,Level 20 Crypt,Bone Chest,84,MMM
2023-10-17,Lirinir,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-10-17,Lirinir,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-10-17,Mogra,Level 20 Crypt,Stone Chest,84,MMM
2023-10-17,Kirimand,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-10-17,Maedrosin,Arena,Gladiator's Chest,2,MMM
2023-10-17,Kirimand,Level 15 Crypt,Cobra Chest,17,MMM
2023-10-17,Kirimand,Level 15 Crypt,Elegant Chest,17,MMM
2023-10-17,Lirinir,Level 25 Crypt,Elegant Chest,275,MMM
2023-10-17,Kirimand,Level 15 Crypt,Mayan Chest,17,MMM
2023-10-17,Lirinir,Level 25 Crypt,Orc Chest,275,MMM
2023-10-17,doc48,Bank,Precious Chest,100,MMM
2023-10-17,doc48,Bank,Precious Chest,100,MMM
2023-10-17,doc48,Bank,Precious Chest,100,MMM
2023-10-17,Dabb,Bank,Wooden Chest,10,MMM
2023-10-17,Dabb,Bank,Wooden Chest,10,MMM
2023-10-17,Dabb,Bank,Wooden Chest,10,MMM
