DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-10-16,doc48,Bank,Wooden Chest,10,MMM
2023-10-16,doc48,Bank,Wooden Chest,10,MMM
2023-10-16,doc48,Bank,Wooden Chest,10,MMM
2023-10-16,doc48,Bank,Bronze Chest,20,MMM
2023-10-16,doc48,Bank,Bronze Chest,20,MMM
2023-10-16,doc48,Bank,Bronze Chest,20,MMM
2023-10-16,doc48,Bank,Silver Chest,30,MMM
2023-10-16,doc48,Bank,Silver Chest,30,MMM
2023-10-16,doc48,Bank,Silver Chest,30,MMM
2023-10-16,doc48,Bank,Golden Chest,50,MMM
2023-10-16,doc48,Bank,Golden Chest,50,MMM
2023-10-16,doc48,Bank,Golden Chest,50,MMM
2023-10-16,Grikelv,Bank,Wooden Chest,10,MMM
2023-10-16,Grikelv,Bank,Wooden Chest,10,MMM
2023-10-16,Grikelv,Bank,Wooden Chest,10,MMM
2023-10-16,Grikelv,Bank,Bronze Chest,20,MMM
2023-10-16,Grikelv,Bank,Bronze Chest,20,MMM
2023-10-16,Grikelv,Bank,Bronze Chest,20,MMM
2023-10-16,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-10-16,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-10-16,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-10-16,Sir James III Son of Hadur,Level 10 Crypt,Stone Chest,4,MMM
2023-10-16,Sir James III Son of Hadur,Level 25 Crypt,Mayan Chest,275,MMM
2023-10-16,Sir James III Son of Hadur,Level 10 Crypt,Sand Chest,4,MMM
2023-10-16,Rudepravo Italiano,Level 20 Crypt,Cobra Chest,84,MMM
2023-10-16,Sir James III Son of Hadur,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-10-16,Sir James III Son of Hadur,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-10-16,Bunnyman,Level 10 Crypt,Sand Chest,4,MMM
2023-10-16,Bunnyman,Level 10 Crypt,Sand Chest,4,MMM
2023-10-16,Bunnyman,Level 10 Crypt,Cobra Chest,4,MMM
2023-10-16,Rhodry,Clan wealth,Common Chest of Wealth,0,MMM
2023-10-16,Rhodry,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-10-16,Rhodry,Clan wealth,Rare Chest of Wealth,0,MMM
2023-10-16,Rhodry,Clan wealth,Epic Chest of Wealth,0,MMM
2023-10-16,Tumitac,Level 20-24 Vault of the Ancients,Sapphire Chest,30,MMM
2023-10-16,D23,Level 10 Crypt,Bone Chest,4,MMM
2023-10-16,Fabrinir,Level 20 Crypt,Elegant Chest,84,MMM
2023-10-16,Rudepravo Italiano,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-16,D23,Level 15 Crypt,Forgotten Chest,17,MMM
2023-10-16,D23,Level 15 Crypt,Infernal Chest,17,MMM
2023-10-16,D23,Level 10 Crypt,Mayan Chest,4,MMM
2023-10-16,Tumitac,Level 20 Crypt,Orc Chest,84,MMM
2023-10-16,Mogra,Level 10 Crypt,Fire Chest,4,MMM
2023-10-16,D23,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-10-16,D23,Level 10 Crypt,Bone Chest,4,MMM
2023-10-16,Tumitac,Level 25 Crypt,Stone Chest,275,MMM
2023-10-16,D23,Level 35-39 Vault of the Ancients,Sapphire Chest,100,MMM
2023-10-16,D23,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-10-16,Mogra,Level 10 Crypt,Sand Chest,4,MMM
2023-10-16,Tumitac,Level 25 Crypt,Forgotten Chest,275,MMM
2023-10-16,Rudepravo Italiano,Level 20 epic Crypt,Titansteel Chest,168,MMM
2023-10-16,Tumitac,Level 20 epic Crypt,White Wood Chest,168,MMM
2023-10-16,Tumitac,Level 20 epic Crypt,Priest's Chest,168,MMM
2023-10-16,D23,Level 15 Crypt,Orc Chest,17,MMM
2023-10-16,D23,Level 15 Crypt,Infernal Chest,17,MMM
2023-10-16,D23,Level 10 Crypt,Fire Chest,4,MMM
2023-10-16,Mogra,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-16,D23,Level 20 Crypt,Bone Chest,84,MMM
2023-10-16,Mogra,Level 10 Crypt,Elegant Chest,4,MMM
2023-10-16,Tex Willer,Level 15 Crypt,Forgotten Chest,17,MMM
2023-10-16,D23,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-16,D23,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-16,D23,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-16,Tex Willer,Level 20 Crypt,Forgotten Chest,84,MMM
2023-10-16,Mogra,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-16,Sir James III Son of Hadur,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-10-16,D23,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-16,D23,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-10-16,D23,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-16,Tex Willer,Level 15 Crypt,Barbarian Chest,17,MMM
2023-10-16,D23,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-16,D23,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-16,D23,Level 25 Citadel,Elven Citadel Chest,275,MMM
