DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-03-28,Tumitac,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-03-28,Rainblade,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-03-28,Fosida,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-03-28,Alberikh,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-03-28,Sir Cthulhu I,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-03-28,NEVIO,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-28,Muradin Bronzebeard,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-03-28,Cesarz Saleka,Level 25 Crypt,Bone Chest,275,MMM
2023-03-28,Brandemet,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-03-28,nervous,Level 10 Crypt,Bone Chest,4,MMM
2023-03-28,KARMA,Clash for the Throne tournament,Bronze Chest,20,MMM
2023-03-28,Brandemet,Level 10 Crypt,Stone Chest,4,MMM
2023-03-28,Brandemet,Level 15 Crypt,Mayan Chest,17,MMM
2023-03-28,Cesarz Saleka,Level 25 Crypt,Mayan Chest,275,MMM
2023-03-28,NEVIO,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-28,NEVIO,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-28,Cesarz Saleka,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-03-28,Marcelo,Level 5 Crypt,Orc Chest,1,MMM
2023-03-28,Marcelo,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-28,Marcelo,Level 10 Crypt,Elegant Chest,4,MMM
2023-03-28,Xena,Level 20 Crypt,Elegant Chest,84,MMM
2023-03-28,Xena,Level 5 Crypt,Infernal Chest,1,MMM
2023-03-28,Marcelo,Level 5 Crypt,Bone Chest,1,MMM
2023-03-28,Cesarz Saleka,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-03-28,Marcelo,Level 5 Crypt,Stone Chest,1,MMM
2023-03-28,Saucy Joy,Level 10 Crypt,Cobra Chest,4,MMM
2023-03-28,Cesarz Saleka,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-03-28,Xena,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-03-28,NEVIO,Level 25 Crypt,Stone Chest,275,MMM
2023-03-28,Marcelo,Level 15 epic Crypt,Trillium Chest,34,MMM
2023-03-28,MarcusTulliusCicero,Level 5 Crypt,Mayan Chest,1,MMM
2023-03-28,Brandemet,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-03-28,Xena,Level 15 Crypt,Infernal Chest,17,MMM
2023-03-28,Xena,Level 20 Crypt,Sand Chest,84,MMM
2023-03-28,Sir James III Son of Hadur,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-03-28,Brandemet,Level 10 Crypt,Bone Chest,4,MMM
2023-03-28,Fosida,Level 20 Crypt,Bone Chest,84,MMM
2023-03-28,Thorn,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-03-28,Fosida,Level 25 Crypt,Bone Chest,275,MMM
2023-03-28,Saucy Joy,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-28,Fosida,Level 25 Crypt,Bone Chest,275,MMM
2023-03-28,Thorn,Arena,Gladiator's Chest,2,MMM
2023-03-28,Sir James III Son of Hadur,Level 25 Crypt,Sand Chest,275,MMM
2023-03-28,Eydaen,Level 15 Crypt,Bone Chest,17,MMM
2023-03-28,Brandemet,Level 15 Crypt,Bone Chest,17,MMM
2023-03-28,Alberikh,Level 25 Crypt,Sand Chest,275,MMM
2023-03-28,Xena,Level 5 Crypt,Barbarian Chest,1,MMM
2023-03-28,Xena,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-03-28,Sir James III Son of Hadur,Level 25 Crypt,Cobra Chest,275,MMM
2023-03-28,Marcelo,Level 10 Crypt,Sand Chest,4,MMM
2023-03-28,Marcelo,Level 10 Crypt,Stone Chest,4,MMM
