DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-03-30,Heretical Hermit,Level 25 Crypt,Forgotten Chest,275,MMM
2023-03-30,D23,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,Brandemet,Level 15 Crypt,Cobra Chest,17,MMM
2023-03-30,Kirimand,Level 15 Crypt,Stone Chest,17,MMM
2023-03-30,D23,Level 15 Crypt,Fire Chest,17,MMM
2023-03-30,D23,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,D23,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,Grosvenor,Arena,Gladiator's Chest,2,MMM
2023-03-30,D23,Level 15 Crypt,Orc Chest,17,MMM
2023-03-30,Heretical Hermit,Level 25 Crypt,Bone Chest,275,MMM
2023-03-30,Uhtred,Level 20 Crypt,Orc Chest,84,MMM
2023-03-30,Grosvenor,Level 5 Crypt,Barbarian Chest,1,MMM
2023-03-30,D23,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-30,Uhtred,Level 20 Crypt,Orc Chest,84,MMM
2023-03-30,Uhtred,Level 20 Crypt,Orc Chest,84,MMM
2023-03-30,Painmoon,Arena,Gladiator's Chest,2,MMM
2023-03-30,Grosvenor,Level 15 Crypt,Orc Chest,17,MMM
2023-03-30,D23,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-03-30,Grosvenor,Level 15 Crypt,Orc Chest,17,MMM
2023-03-30,Heretical Hermit,Level 25 Crypt,Infernal Chest,275,MMM
2023-03-30,Immortal,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-30,D23,Level 20 epic Crypt,Abandoned Chest,168,MMM
2023-03-30,Immortal,Level 10 Crypt,Infernal Chest,4,MMM
2023-03-30,Immortal,Level 10 Crypt,Orc Chest,4,MMM
2023-03-30,Painmoon,Level 20 Crypt,Sand Chest,84,MMM
2023-03-30,Painmoon,Level 20 Crypt,Orc Chest,84,MMM
2023-03-30,Kirimand,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-03-30,nervous,Level 5 Crypt,Cobra Chest,1,MMM
2023-03-30,Painmoon,Level 10 Crypt,Fire Chest,4,MMM
2023-03-30,Heretical Hermit,Level 25 Crypt,Barbarian Chest,275,MMM
2023-03-30,MADMAN,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-30,Muradin Bronzebeard,Level 15 epic Crypt,Titansteel Chest,34,MMM
2023-03-30,MADMAN,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-03-30,Brandemet,Level 5 Crypt,Mayan Chest,1,MMM
2023-03-30,MADMAN,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-03-30,MADMAN,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-03-30,Painmoon,Level 10 Crypt,Bone Chest,4,MMM
2023-03-30,Kirimand,Level 15 Crypt,Sand Chest,17,MMM
2023-03-30,MADMAN,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-30,Heretical Hermit,Level 25 Crypt,Elegant Chest,275,MMM
2023-03-30,MADMAN,Level 10 Crypt,Infernal Chest,4,MMM
2023-03-30,Muradin Bronzebeard,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-03-30,Silverblade,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-03-30,MADMAN,Level 10 Crypt,Infernal Chest,4,MMM
2023-03-30,Silverblade,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-30,Monster Killer,Arena,Gladiator's Chest,2,MMM
2023-03-30,MADMAN,Level 20 epic Crypt,Harpy Chest,168,MMM
2023-03-30,Painmoon,Level 15 epic Crypt,House of Horrors Chest,34,MMM
2023-03-30,Kirimand,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-30,Silverblade,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-03-30,DarkAngel,Level 10 Crypt,Stone Chest,4,MMM
2023-03-30,DarkAngel,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-30,MarcusTulliusCicero,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-30,Eydaen,Level 25 Crypt,Elegant Chest,275,MMM
2023-03-30,MADMAN,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,DarkAngel,Arena,Gladiator's Chest,2,MMM
2023-03-30,DarkAngel,Level 15 Crypt,Mayan Chest,17,MMM
2023-03-30,DarkAngel,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-03-30,MarcusTulliusCicero,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-30,DarkAngel,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-03-30,MONTES,Level 10 Crypt,Bone Chest,4,MMM
2023-03-30,DarkAngel,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-30,MONTES,Level 15 Crypt,Mayan Chest,17,MMM
2023-03-30,DarkAngel,Level 10 Crypt,Sand Chest,4,MMM
2023-03-30,DarkAngel,Level 5 Crypt,Fire Chest,1,MMM
2023-03-30,MADMAN,Level 15 Crypt,Mayan Chest,17,MMM
2023-03-30,MONTES,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-03-30,MarcusTulliusCicero,Level 15 Crypt,Mayan Chest,17,MMM
2023-03-30,DarkAngel,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,MADMAN,Level 15 Crypt,Infernal Chest,17,MMM
2023-03-30,DarkAngel,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,Thorn,Level 20 Crypt,Barbarian Chest,84,MMM
2023-03-30,Heretical Hermit,Level 25 Crypt,Sand Chest,275,MMM
2023-03-30,DarkAngel,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,Thorn,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-30,Immortal,Level 15 epic Crypt,Trillium Chest,34,MMM
2023-03-30,DarkAngel,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,Thorn,Level 15 epic Crypt,Cobalt Chest,34,MMM
2023-03-30,Silverblade,Level 15 Crypt,Stone Chest,17,MMM
2023-03-30,DarkAngel,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,Thorn,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-03-30,DarkAngel,Level 15 epic Crypt,Minotaur Chest,34,MMM
2023-03-30,MADMAN,Level 15 Crypt,Fire Chest,17,MMM
2023-03-30,DarkAngel,Level 5 Crypt,Fire Chest,1,MMM
2023-03-30,MADMAN,Level 15 Crypt,Infernal Chest,17,MMM
2023-03-30,MarcusTulliusCicero,Arena,Gladiator's Chest,2,MMM
2023-03-30,DarkAngel,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-30,Tumitac,Level 25 Crypt,Orc Chest,275,MMM
2023-03-30,MarcusTulliusCicero,Level 15 Crypt,Orc Chest,17,MMM
2023-03-30,MADMAN,Level 10 Crypt,Cobra Chest,4,MMM
2023-03-30,MONTES,Level 15 Crypt,Infernal Chest,17,MMM
2023-03-30,Heretical Hermit,Clan wealth,Common Chest of Wealth,0,MMM
2023-03-30,Heretical Hermit,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-03-30,Heretical Hermit,Clan wealth,Rare Chest of Wealth,0,MMM
2023-03-30,Heretical Hermit,Clan wealth,Epic Chest of Wealth,0,MMM
2023-03-30,Immortal,Level 15 Crypt,Fire Chest,17,MMM
2023-03-30,Immortal,Level 10 Crypt,Infernal Chest,4,MMM
2023-03-30,Immortal,Level 15 epic Crypt,Braided Chest,34,MMM
2023-03-30,MONTES,Level 20 Crypt,Cobra Chest,84,MMM
2023-03-30,Immortal,Level 15 epic Crypt,Turtle Chest,34,MMM
2023-03-30,Immortal,Level 15 epic Crypt,Scarab Chest,34,MMM
2023-03-30,Heretical Hermit,Level 25 Crypt,Infernal Chest,275,MMM
2023-03-30,Immortal,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-30,Immortal,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-03-30,Vlad the Impaler,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-30,Vlad the Impaler,Level 20 Crypt,Fire Chest,84,MMM
2023-03-30,Fosida,Level 25 Crypt,Bone Chest,275,MMM
2023-03-30,Fosida,Level 20 Crypt,Orc Chest,84,MMM
2023-03-30,Immortal,Level 17 heroic Monster,Elven Chest,35,MMM
2023-03-30,Tricolor Carioca,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-30,Fosida,Level 20 Crypt,Orc Chest,84,MMM
2023-03-30,Tricolor Carioca,Level 20 Crypt,Elegant Chest,84,MMM
2023-03-30,Morg,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-30,Immortal,Level 20 Crypt,Fire Chest,84,MMM
2023-03-30,Fosida,Level 20 epic Crypt,Minotaur Chest,168,MMM
2023-03-30,Immortal,Level 10 Crypt,Mayan Chest,4,MMM
2023-03-30,Tricolor Carioca,Level 20 Crypt,Bone Chest,84,MMM
2023-03-30,Fosida,Level 20 epic Crypt,Turtle Chest,168,MMM
2023-03-30,Lady G,Level 20 Crypt,Bone Chest,84,MMM
2023-03-30,Heretical Hermit,Level 25 Crypt,Infernal Chest,275,MMM
2023-03-30,Lady G,Level 15 epic Crypt,Chest of the Cursed,34,MMM
2023-03-30,Marcelo,Level 10 Crypt,Bone Chest,4,MMM
2023-03-30,Marcelo,Level 10 Crypt,Fire Chest,4,MMM
2023-03-30,DarkAngel,Level 5 Crypt,Mayan Chest,1,MMM
2023-03-30,Fosida,Level 25 epic Crypt,Turtle Chest,550,MMM
2023-03-30,Marcelo,Level 20 Crypt,Sand Chest,84,MMM
2023-03-30,Marcelo,Level 10 Crypt,Elegant Chest,4,MMM
2023-03-30,Marcelo,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-03-30,Lady G,Level 20 Crypt,Infernal Chest,84,MMM
2023-03-30,Marcelo,Level 20 epic Crypt,Minotaur Chest,168,MMM
2023-03-30,Vlad the Impaler,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-30,Marcelo,Level 15 Crypt,Elegant Chest,17,MMM
2023-03-30,Monster Killer,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-03-30,Marcelo,Level 15 Crypt,Elegant Chest,17,MMM
2023-03-30,Vlad the Impaler,Level 20 Crypt,Mayan Chest,84,MMM
