DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2024-01-26,Mal,Bank,Bronze Chest,20,MMM
2024-01-26,Mal,Bank,Bronze Chest,20,MMM
2024-01-26,Mal,Bank,Bronze Chest,20,MMM
2024-01-26,Mal,Bank,Silver Chest,30,MMM
2024-01-26,Mal,Bank,Silver Chest,30,MMM
2024-01-26,Mal,Bank,Silver Chest,30,MMM
2024-01-26,Dimes,Bank,Golden Chest,50,MMM
2024-01-26,Dimes,Bank,Golden Chest,50,MMM
2024-01-26,Dimes,Bank,Golden Chest,50,MMM
2024-01-26,Mal,Bank,Golden Chest,50,MMM
2024-01-26,Mal,Bank,Golden Chest,50,MMM
2024-01-26,Mal,Bank,Golden Chest,50,MMM
2024-01-26,Germanicus,Bank,Magic Chest,250,MMM
2024-01-26,Germanicus,Bank,Magic Chest,250,MMM
2024-01-26,Germanicus,Bank,Magic Chest,250,MMM
2024-01-26,Germanicus,Bank,Magic Chest,250,MMM
2024-01-26,Germanicus,Bank,Magic Chest,250,MMM
2024-01-26,Germanicus,Bank,Magic Chest,250,MMM
2024-01-26,Germanicus,Bank,Magic Chest,250,MMM
2024-01-26,Germanicus,Bank,Magic Chest,250,MMM
2024-01-26,Germanicus,Bank,Magic Chest,250,MMM
2024-01-26,Hulk,Bank,Golden Chest,50,MMM
2024-01-26,Hulk,Bank,Golden Chest,50,MMM
2024-01-26,Hulk,Bank,Golden Chest,50,MMM
2024-01-26,Thorn,Bank,Bronze Chest,20,MMM
2024-01-26,Thorn,Bank,Bronze Chest,20,MMM
2024-01-26,Thorn,Bank,Bronze Chest,20,MMM
2024-01-26,Kirimand,Level 15 Crypt,Elegant Chest,17,MMM
2024-01-26,Rainblade,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2024-01-26,Rainblade,Level 20 Crypt,Sand Chest,84,MMM
2024-01-26,Kirimand,Level 15 Crypt,Cobra Chest,17,MMM
2024-01-26,Berohef,Level 15 Crypt,Fire Chest,17,MMM
2024-01-26,Rainblade,Level 15 Crypt,Infernal Chest,17,MMM
2024-01-26,Berohef,Level 15 Crypt,Stone Chest,17,MMM
2024-01-26,Berohef,Level 15 Crypt,Fire Chest,17,MMM
2024-01-26,Rainblade,Level 10 Crypt,Fire Chest,4,MMM
2024-01-26,Heretical Hermit,Level 30 Citadel,Gear Citadel Chest,380,MMM
2024-01-26,Rainblade,Level 15 Crypt,Barbarian Chest,17,MMM
2024-01-26,Rainblade,Level 15 epic Crypt,Chest of the Cursed,34,MMM
2024-01-26,Rainblade,Level 5 Crypt,Infernal Chest,1,MMM
2024-01-26,LUCKY BEAR,Level 25 Citadel,ener Citadel Chest,275,MMM
2024-01-26,Rainblade,Level 10 Crypt,Gnome Workshop Chest,4,MMM
