DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2024-01-25,Dimes,Bank,Wooden Chest,10,MMM
2024-01-25,Dimes,Bank,Wooden Chest,10,MMM
2024-01-25,Dimes,Bank,Wooden Chest,10,MMM
2024-01-25,Dimes,Bank,Bronze Chest,20,MMM
2024-01-25,Dimes,Bank,Bronze Chest,20,MMM
2024-01-25,Dimes,Bank,Bronze Chest,20,MMM
2024-01-25,Dimes,Bank,Wooden Chest,10,MMM
2024-01-25,Dimes,Bank,Wooden Chest,10,MMM
2024-01-25,Dimes,Bank,Wooden Chest,10,MMM
2024-01-25,Lirinir,Bank,Precious Chest,100,MMM
2024-01-25,Lirinir,Bank,Precious Chest,100,MMM
2024-01-25,Lirinir,Bank,Precious Chest,100,MMM
2024-01-25,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2024-01-25,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2024-01-25,TOKUGAWA NOBUNAGA,Bank,Wooden Chest,10,MMM
2024-01-25,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2024-01-25,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2024-01-25,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2024-01-25,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2024-01-25,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2024-01-25,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2024-01-25,Dimes,Bank,Silver Chest,30,MMM
2024-01-25,Dimes,Bank,Silver Chest,30,MMM
2024-01-25,Dimes,Bank,Silver Chest,30,MMM
2024-01-25,Mal,Bank,Wooden Chest,10,MMM
2024-01-25,Mal,Bank,Wooden Chest,10,MMM
2024-01-25,Mal,Bank,Wooden Chest,10,MMM
2024-01-25,doc48,Bank,Wooden Chest,10,MMM
2024-01-25,doc48,Bank,Wooden Chest,10,MMM
2024-01-25,doc48,Bank,Wooden Chest,10,MMM
2024-01-25,doc48,Bank,Bronze Chest,20,MMM
2024-01-25,doc48,Bank,Bronze Chest,20,MMM
2024-01-25,doc48,Bank,Bronze Chest,20,MMM
2024-01-25,doc48,Bank,Silver Chest,30,MMM
2024-01-25,doc48,Bank,Silver Chest,30,MMM
2024-01-25,doc48,Bank,Silver Chest,30,MMM
2024-01-25,DarkAngel,Level 10 Crypt,Elegant Chest,4,MMM
2024-01-25,Foxhunter,Level 10 Crypt,Mayan Chest,4,MMM
