DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-06-09,idaco,Bank,Bronze Chest,20,MMM
2023-06-09,idaco,Bank,Bronze Chest,20,MMM
2023-06-09,idaco,Bank,Bronze Chest,20,MMM
2023-06-09,doc48,Bank,Golden Chest,50,MMM
2023-06-09,doc48,Bank,Golden Chest,50,MMM
2023-06-09,doc48,Bank,Golden Chest,50,MMM
2023-06-09,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-06-09,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-06-09,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-06-09,Muradin Bronzebeard,Level 25 Crypt,Bone Chest,275,MMM
2023-06-09,Eydaen,Level 10 Crypt,Cobra Chest,4,MMM
2023-06-09,Gros jnr,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-09,Gros jnr,Level 20 Crypt,Elegant Chest,84,MMM
2023-06-09,Brandemet,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-09,Kirimand,Level 15 Crypt,Barbarian Chest,17,MMM
2023-06-09,3CPo,Level 10 Crypt,Elegant Chest,4,MMM
2023-06-09,3CPo,Level 10 Crypt,Cobra Chest,4,MMM
2023-06-09,Eydaen,Level 5 Crypt,Forgotten Chest,1,MMM
2023-06-09,Eydaen,Arena,Gladiator's Chest,2,MMM
2023-06-09,3CPo,Level 10 Crypt,Stone Chest,4,MMM
2023-06-09,Kirimand,Level 15 Crypt,Sand Chest,17,MMM
2023-06-09,Grosvenor,Level 20 Crypt,Orc Chest,84,MMM
2023-06-09,Grosvenor,Level 25 Crypt,Forgotten Chest,275,MMM
2023-06-09,Grosvenor,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-09,Grosvenor,Level 25 Crypt,Cobra Chest,275,MMM
2023-06-09,Mighty Forger,Arena,Gladiator's Chest,2,MMM
2023-06-09,Mighty Forger,Level 25 Crypt,Stone Chest,275,MMM
2023-06-09,Immortal,Level 10 Crypt,Infernal Chest,4,MMM
2023-06-09,Immortal,Level 10 Crypt,Cobra Chest,4,MMM
2023-06-09,Maximus Decimus,Level 20 Crypt,Orc Chest,84,MMM
2023-06-09,Mighty Forger,Union of Triumph personal reward,Union Chest,50,MMM
2023-06-09,Mighty Forger,Union of Triumph personal reward,Union Chest,50,MMM
2023-06-09,Immortal,Level 10 Crypt,Infernal Chest,4,MMM
2023-06-09,Immortal,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-06-09,Vlad the Impaler,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-06-09,Maximus Decimus,Level 20 Crypt,Orc Chest,84,MMM
2023-06-09,MADMAN,Level 10 Crypt,Orc Chest,4,MMM
2023-06-09,MADMAN,Level 10 Crypt,Bone Chest,4,MMM
2023-06-09,MADMAN,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-06-09,Kirimand,Level 15 Crypt,Cobra Chest,17,MMM
2023-06-09,MADMAN,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Rudolf,Level 15 Crypt,Stone Chest,17,MMM
2023-06-09,Maximus Decimus,Level 25 Crypt,Orc Chest,275,MMM
2023-06-09,MADMAN,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Rudolf,Level 15 Crypt,Infernal Chest,17,MMM
2023-06-09,Rudolf,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-09,Rudolf,Level 20 Crypt,Bone Chest,84,MMM
2023-06-09,MADMAN,Level 15 Crypt,Sand Chest,17,MMM
2023-06-09,Rudolf,Level 15 Crypt,Barbarian Chest,17,MMM
2023-06-09,Rudolf,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-06-09,MADMAN,Level 10 Crypt,Barbarian Chest,4,MMM
2023-06-09,Rudolf,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Rudolf,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-06-09,MONTES,Level 5 Crypt,Mayan Chest,1,MMM
2023-06-09,MADMAN,Level 15 Crypt,Barbarian Chest,17,MMM
2023-06-09,Rudolf,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-06-09,MADMAN,Level 15 Crypt,Infernal Chest,17,MMM
2023-06-09,MADMAN,Level 10 Crypt,Elegant Chest,4,MMM
2023-06-09,MADMAN,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-09,Rudolf,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-09,Rudolf,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-06-09,Nobody special,Arena,Gladiator's Chest,2,MMM
2023-06-09,Marcelo,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-06-09,Rudolf,Level 20 Crypt,Forgotten Chest,84,MMM
2023-06-09,Marcelo,Level 15 Crypt,Barbarian Chest,17,MMM
2023-06-09,Rudolf,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-06-09,Marcelo,Level 15 Crypt,Sand Chest,17,MMM
2023-06-09,D23,Level 20 Crypt,Sand Chest,84,MMM
2023-06-09,Marcelo,Level 15 Crypt,Infernal Chest,17,MMM
2023-06-09,D23,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-09,Kirimand,Level 15 Crypt,Sand Chest,17,MMM
2023-06-09,Rudolf,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-09,Sir James III Son of Hadur,Level 25 Crypt,Bone Chest,275,MMM
2023-06-09,D23,Level 20 Crypt,Fire Chest,84,MMM
2023-06-09,D23,Level 20 Crypt,Orc Chest,84,MMM
2023-06-09,Marcelo,Level 15 Crypt,Infernal Chest,17,MMM
2023-06-09,D23,Level 15 Crypt,Orc Chest,17,MMM
2023-06-09,Marcelo,Level 5 Crypt,Barbarian Chest,1,MMM
2023-06-09,D23,Level 25 epic Crypt,Scorpion Chest,550,MMM
2023-06-09,Maedrosin,Level 25 Crypt,Orc Chest,275,MMM
2023-06-09,D23,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Marcelo,Level 5 Crypt,Infernal Chest,1,MMM
2023-06-09,Rudolf,Level 20 Crypt,Bone Chest,84,MMM
2023-06-09,Rudolf,Level 15 Crypt,Stone Chest,17,MMM
2023-06-09,D23,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-09,D23,Level 15 Crypt,Fire Chest,17,MMM
2023-06-09,Rudolf,Level 20 Crypt,Orc Chest,84,MMM
2023-06-09,Marcelo,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-09,Sir James III Son of Hadur,Level 25 Crypt,Orc Chest,275,MMM
2023-06-09,Marcelo,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Rudolf,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-06-09,D23,Level 20 epic Crypt,Titansteel Chest,168,MMM
2023-06-09,Rudolf,Level 15 Crypt,Stone Chest,17,MMM
2023-06-09,Granidred,Level 15 Crypt,Sand Chest,17,MMM
2023-06-09,Rudolf,Level 15 Crypt,Stone Chest,17,MMM
2023-06-09,Morg,Level 20 Crypt,Orc Chest,84,MMM
2023-06-09,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-06-09,Morg,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-09,Marcelo,Level 10 Crypt,Mayan Chest,4,MMM
2023-06-09,Muradin Bronzebeard,Level 5 Crypt,Fire Chest,1,MMM
2023-06-09,Morg,Level 20 Crypt,Elegant Chest,84,MMM
2023-06-09,Rudolf,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-06-09,Sir James III Son of Hadur,Clan wealth,Common Chest of Wealth,0,MMM
2023-06-09,Sir James III Son of Hadur,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-06-09,Sir James III Son of Hadur,Clan wealth,Rare Chest of Wealth,0,MMM
2023-06-09,Sir James III Son of Hadur,Clan wealth,Epic Chest of Wealth,0,MMM
2023-06-09,Legon,Level 10 Crypt,Sand Chest,4,MMM
2023-06-09,Legon,Level 10 Crypt,Mayan Chest,4,MMM
2023-06-09,Legon,Level 10 Crypt,Elegant Chest,4,MMM
2023-06-09,Kirimand,Level 15 Crypt,Forgotten Chest,17,MMM
2023-06-09,Legon,Level 10 Crypt,Sand Chest,4,MMM
2023-06-09,Mazura,Level 15 Crypt,Fire Chest,17,MMM
2023-06-09,Morg,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-06-09,Morg,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-06-09,Logan,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-06-09,Logan,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-06-09,Logan,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Logan,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-06-09,Kirimand,Level 15 Crypt,Barbarian Chest,17,MMM
2023-06-09,Morg,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-06-09,Logan,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-06-09,Logan,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Logan,Level 10 Crypt,Cobra Chest,4,MMM
2023-06-09,Morg,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-06-09,Logan,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-06-09,Logan,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Logan,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-06-09,Morg,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-06-09,DarkAngel,Level 20 Crypt,Mayan Chest,84,MMM
2023-06-09,Logan,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-06-09,Logan,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Morg,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-09,Logan,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-06-09,Logan,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Logan,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-06-09,Logan,Level 15 Crypt,Orc Chest,17,MMM
2023-06-09,Mazura,Level 15 epic Crypt,Scorpion Chest,34,MMM
2023-06-09,Morg,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-09,Logan,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-09,Logan,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-06-09,Logan,Level 10 Crypt,Cobra Chest,4,MMM
2023-06-09,Logan,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-06-09,Logan,Level 10 Crypt,Stone Chest,4,MMM
2023-06-09,Morg,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-06-09,Logan,Level 10 Crypt,Forgotten Chest,4,MMM
2023-06-09,Logan,Level 15 epic Crypt,Minotaur Chest,34,MMM
2023-06-09,Logan,Level 20 epic Crypt,Braided Chest,168,MMM
2023-06-09,Logan,Level 15 epic Crypt,Abandoned Chest,34,MMM
2023-06-09,Logan,Level 25 epic Crypt,Cobalt Chest,550,MMM
2023-06-09,Logan,Level 15 epic Crypt,Titansteel Chest,34,MMM
2023-06-09,Logan,Level 15 epic Crypt,White Wood Chest,34,MMM
2023-06-09,Logan,Level 20 epic Crypt,Scarab Chest,168,MMM
2023-06-09,Sir James III Son of Hadur,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-09,Logan,Level 20 epic Crypt,Ancient Bastion Chest,168,MMM
2023-06-09,Logan,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-06-09,Logan,Level 15 epic Crypt,White Wood Chest,34,MMM
2023-06-09,Logan,Level 15 epic Crypt,Chest of the Cursed,34,MMM
2023-06-09,Logan,Level 20 epic Crypt,Turtle Chest,168,MMM
2023-06-09,Logan,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Stone Chest,84,MMM
2023-06-09,Logan,Level 15 epic Crypt,Minotaur Chest,34,MMM
2023-06-09,Logan,Level 20 epic Crypt,Trillium Chest,168,MMM
2023-06-09,Logan,Level 15 epic Crypt,Cobalt Chest,34,MMM
2023-06-09,Logan,Level 15 epic Crypt,Scarab Chest,34,MMM
2023-06-09,Mazura,Level 15 Crypt,Elegant Chest,17,MMM
2023-06-09,Logan,Level 20 epic Crypt,Turtle Chest,168,MMM
2023-06-09,Logan,Level 15 epic Crypt,Ancient Bastion Chest,34,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Forgotten Chest,84,MMM
2023-06-09,Sir James III Son of Hadur,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Forgotten Chest,84,MMM
2023-06-09,Logan,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-09,Kirimand,Level 15 Crypt,Orc Chest,17,MMM
2023-06-09,Mazura,Level 15 Crypt,Cobra Chest,17,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Infernal Chest,84,MMM
2023-06-09,Painmoon,Level 20 Crypt,Sand Chest,84,MMM
2023-06-09,Painmoon,Arena,Gladiator's Chest,2,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Infernal Chest,84,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Infernal Chest,84,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Forgotten Chest,84,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-09,Tricolor Carioca,Level 20 Crypt,Infernal Chest,84,MMM
