DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-06-17,D23,Bank,Wooden Chest,10,MMM
2023-06-17,D23,Bank,Wooden Chest,10,MMM
2023-06-17,D23,Bank,Wooden Chest,10,MMM
2023-06-17,D23,Bank,Bronze Chest,20,MMM
2023-06-17,D23,Bank,Bronze Chest,20,MMM
2023-06-17,D23,Bank,Bronze Chest,20,MMM
2023-06-17,D23,Bank,Silver Chest,30,MMM
2023-06-17,D23,Bank,Silver Chest,30,MMM
2023-06-17,D23,Bank,Silver Chest,30,MMM
2023-06-17,aganaway,Bank,Wooden Chest,10,MMM
2023-06-17,aganaway,Bank,Wooden Chest,10,MMM
2023-06-17,aganaway,Bank,Wooden Chest,10,MMM
2023-06-17,Mabrinad,Bank,Bronze Chest,20,MMM
2023-06-17,Mabrinad,Bank,Bronze Chest,20,MMM
2023-06-17,Mabrinad,Bank,Bronze Chest,20,MMM
2023-06-17,aganaway,Bank,Bronze Chest,20,MMM
2023-06-17,aganaway,Bank,Bronze Chest,20,MMM
2023-06-17,aganaway,Bank,Bronze Chest,20,MMM
2023-06-17,Brandemet,Level 20 epic Crypt,Chest of the Cursed,168,MMM
2023-06-17,Well Constantino,Level 15 Crypt,Cobra Chest,17,MMM
2023-06-17,Brandemet,Level 20 epic Crypt,Minotaur Chest,168,MMM
2023-06-17,Well Constantino,Level 15 Crypt,Forgotten Chest,17,MMM
2023-06-17,MADMAN,Level 15 Crypt,Fire Chest,17,MMM
2023-06-17,Well Constantino,Level 15 Crypt,Forgotten Chest,17,MMM
2023-06-17,Pearl,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-17,Brandemet,Level 20 epic Crypt,Minotaur Chest,168,MMM
2023-06-17,Pearl,Level 10 Crypt,Forgotten Chest,4,MMM
2023-06-17,desperados,Level 25 Crypt,Cobra Chest,275,MMM
2023-06-17,desperados,Level 25 Crypt,Elegant Chest,275,MMM
2023-06-17,desperados,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-17,Alberikh,Level 25 Crypt,Bone Chest,275,MMM
2023-06-17,Conjudred,Level 25 Crypt,Orc Chest,275,MMM
2023-06-17,Conjudred,Level 5 Crypt,Elegant Chest,1,MMM
2023-06-17,Alberikh,Level 25 Crypt,Fire Chest,275,MMM
2023-06-17,Kerilir,Level 20 Crypt,Stone Chest,84,MMM
2023-06-17,Grosvenor,Level 20 Crypt,Mayan Chest,84,MMM
2023-06-17,desperados,Level 30-34 Vault of the Ancients,Sapphire Chest,80,MMM
2023-06-17,Grosvenor,Level 20 Crypt,Mayan Chest,84,MMM
2023-06-17,Grosvenor,Level 25 Crypt,Mayan Chest,275,MMM
2023-06-17,MONTES,Arena,Gladiator's Chest,2,MMM
2023-06-17,Rainblade,Level 15 Crypt,Stone Chest,17,MMM
