DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-04-27,DarkAngel,Level 15 Crypt,Elegant Chest,17,MMM
2023-04-27,Xena,Level 10 Crypt,Mayan Chest,4,MMM
2023-04-27,Rain,Level 20 Crypt,Cobra Chest,84,MMM
2023-04-27,Eydaen,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-04-27,Rain,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-04-27,Muradin Bronzebeard,Level 15 Crypt,Orc Chest,17,MMM
2023-04-27,Rain,Level 20 Crypt,Cobra Chest,84,MMM
2023-04-27,Muradin Bronzebeard,Level 15 Crypt,Orc Chest,17,MMM
2023-04-27,Eydaen,Level 20 Crypt,Bone Chest,84,MMM
2023-04-27,Tumitac,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-04-27,Rain,Level 20 Crypt,Mayan Chest,84,MMM
2023-04-27,Tumitac,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-04-27,Tumitac,Level 25 Crypt,Orc Chest,275,MMM
2023-04-27,Cerim,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-04-27,Maedrosin,Level 20 Crypt,Elegant Chest,84,MMM
2023-04-27,Immortal,Level 10 Crypt,Fire Chest,4,MMM
2023-04-27,Immortal,Level 15 Crypt,Mayan Chest,17,MMM
2023-04-27,Fosida,Level 20 Crypt,Mayan Chest,84,MMM
2023-04-27,Fosida,Level 20 Crypt,Elegant Chest,84,MMM
2023-04-27,Immortal,Arena,Gladiator's Chest,2,MMM
2023-04-27,Immortal,Level 15 Crypt,Fire Chest,17,MMM
2023-04-27,Fosida,Level 20 Crypt,Mayan Chest,84,MMM
2023-04-27,Immortal,Level 15 Crypt,Sand Chest,17,MMM
2023-04-27,Rain,Level 20 epic Crypt,Minotaur Chest,168,MMM
2023-04-27,Maedrosin,Level 20 Crypt,Forgotten Chest,84,MMM
2023-04-27,Rain,Level 20 epic Crypt,Chest of the Cursed,168,MMM
2023-04-27,Rain,Level 20 epic Crypt,Scarab Chest,168,MMM
2023-04-27,Maedrosin,Level 20 Crypt,Cobra Chest,84,MMM
2023-04-27,Accelerator,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-04-27,Accelerator,Level 15 Crypt,Infernal Chest,17,MMM
2023-04-27,Kirimand,Level 15 Crypt,Elegant Chest,17,MMM
2023-04-27,Accelerator,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-04-27,Accelerator,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-04-27,Xena,Level 10 Crypt,Sand Chest,4,MMM
2023-04-27,Xena,Level 5 Crypt,Cobra Chest,1,MMM
2023-04-27,Xena,Level 5 Crypt,Sand Chest,1,MMM
2023-04-27,Accelerator,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-04-27,Feli,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-04-27,Feli,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-04-27,Heretical Hermit,Epic Inferno squad,Fire Hydra Chest,500,MMM
2023-04-27,Heretical Hermit,Epic Inferno squad,Fire Hydra Chest,500,MMM
2023-04-27,Rain,Level 15 epic Crypt,Braided Chest,34,MMM
2023-04-27,Rain,Level 20 epic Crypt,Scarab Chest,168,MMM
2023-04-27,Rain,Level 20 epic Crypt,Scarab Chest,168,MMM
2023-04-27,Kirimand,Level 15 Crypt,Stone Chest,17,MMM
