DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-02-17,Tumitac,Bank,Wooden Chest,10,MMM
2023-02-17,Tumitac,Bank,Wooden Chest,10,MMM
2023-02-17,Tumitac,Bank,Wooden Chest,10,MMM
2023-02-17,Tumitac,Bank,Wooden Chest,10,MMM
2023-02-17,Tumitac,Bank,Wooden Chest,10,MMM
2023-02-17,Tumitac,Bank,Wooden Chest,10,MMM
2023-02-17,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-02-17,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-02-17,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-02-17,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-02-17,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-02-17,Mighty Forger,Bank,Wooden Chest,10,MMM
2023-02-17,Cesarz Saleka,Bank,Wooden Chest,10,MMM
2023-02-17,Cesarz Saleka,Bank,Wooden Chest,10,MMM
2023-02-17,Cesarz Saleka,Bank,Wooden Chest,10,MMM
2023-02-17,Cesarz Saleka,Bank,Wooden Chest,10,MMM
2023-02-17,Cesarz Saleka,Bank,Wooden Chest,10,MMM
2023-02-17,Cesarz Saleka,Bank,Wooden Chest,10,MMM
2023-02-17,Sire Menion,Bank,Wooden Chest,10,MMM
2023-02-17,Sire Menion,Bank,Wooden Chest,10,MMM
2023-02-17,Sire Menion,Bank,Wooden Chest,10,MMM
2023-02-17,Sire Menion,Bank,Wooden Chest,10,MMM
2023-02-17,Sire Menion,Bank,Wooden Chest,10,MMM
2023-02-17,Sire Menion,Bank,Wooden Chest,10,MMM
2023-02-17,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-02-17,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-02-17,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-02-17,Braveheart,Level 10 Crypt,Barbarian Chest,4,MMM
2023-02-17,Braveheart,Level 5 Crypt,Fire Chest,1,MMM
2023-02-17,Mazura,Level 10 Crypt,Elegant Chest,4,MMM
2023-02-17,Braveheart,Level 10 Crypt,Forgotten Chest,4,MMM
2023-02-17,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-17,Braveheart,Level 5 Crypt,Forgotten Chest,1,MMM
2023-02-17,Mazura,Level 10 Crypt,Mayan Chest,4,MMM
2023-02-17,Mal the Uncrowned,Level 20 Crypt,Mayan Chest,84,MMM
2023-02-17,Mal the Uncrowned,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-02-17,Brandemet,Level 5 Crypt,Orc Chest,1,MMM
2023-02-17,Mazura,Level 10 Crypt,Cobra Chest,4,MMM
2023-02-17,Brandemet,Level 5 Crypt,Infernal Chest,1,MMM
2023-02-17,Mal the Uncrowned,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-17,Brandemet,Level 5 Crypt,Forgotten Chest,1,MMM
2023-02-17,Rhodry,Clan wealth,Common Chest of Wealth,0,MMM
2023-02-17,Rhodry,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-02-17,Rhodry,Clan wealth,Rare Chest of Wealth,0,MMM
2023-02-17,Rhodry,Clan wealth,Epic Chest of Wealth,0,MMM
2023-02-17,Mal the Uncrowned,Level 5 Crypt,Sand Chest,1,MMM
2023-02-17,Braveheart,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-17,Grosvenor,Level 25 Crypt,Mayan Chest,275,MMM
2023-02-17,Sir James III Son of Hadur,Level 20 Crypt,Fire Chest,84,MMM
2023-02-17,Grosvenor,Level 20 Crypt,Infernal Chest,84,MMM
2023-02-17,Sir James III Son of Hadur,Level 20 Crypt,Bone Chest,84,MMM
2023-02-17,Amginir,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-17,Mal the Uncrowned,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-17,Braveheart,Level 20 Citadel,Cursed Citadel Chest,84,MMM
