DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-02-18,Thorn,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-18,Masius,Level 5 Crypt,Elegant Chest,1,MMM
2023-02-18,Kirimand,Level 15 Crypt,Orc Chest,17,MMM
2023-02-18,Mal the Uncrowned,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-02-18,Amginir,Level 25 Crypt,Barbarian Chest,275,MMM
2023-02-18,Grosvenor,Level 25 Crypt,Forgotten Chest,275,MMM
2023-02-18,ZaCk,Level 15 Crypt,Orc Chest,17,MMM
2023-02-18,ZaCk,Level 10 Crypt,Sand Chest,4,MMM
2023-02-18,Sir RES,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-18,ZaCk,Level 15 Crypt,Stone Chest,17,MMM
2023-02-18,Amginir,Level 25 Crypt,Barbarian Chest,275,MMM
2023-02-18,Muradin Bronzebeard,Level 15 Crypt,Cobra Chest,17,MMM
2023-02-18,Mal the Uncrowned,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-18,Grosvenor,Level 20 Crypt,Orc Chest,84,MMM
2023-02-18,Grosvenor,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-18,Mal the Uncrowned,Level 20 Crypt,Mayan Chest,84,MMM
2023-02-18,Kirimand,Level 15 epic Crypt,Trillium Chest,34,MMM
2023-02-18,Mr BaCk,Level 20 epic Crypt,Braided Chest,168,MMM
2023-02-18,Sir RES,Level 5 Crypt,Elegant Chest,1,MMM
2023-02-18,Marvi,Arena,Gladiator's Chest,2,MMM
2023-02-18,Sir RES,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-18,Mr BaCk,Level 10 Crypt,Orc Chest,4,MMM
2023-02-18,Mr BaCk,Level 20 epic Crypt,Priest's Chest,168,MMM
2023-02-18,Braveheart,Level 5 Crypt,Forgotten Chest,1,MMM
2023-02-18,Mr BaCk,Level 15 Crypt,Stone Chest,17,MMM
2023-02-18,Kirimand,Level 15 epic Crypt,Abandoned Chest,34,MMM
2023-02-18,Mr BaCk,Level 10 Crypt,Sand Chest,4,MMM
2023-02-18,Braveheart,Level 5 Crypt,Infernal Chest,1,MMM
2023-02-18,Feli,Level 20 Crypt,Orc Chest,84,MMM
2023-02-18,Bad FutherMucker,Level 15 Crypt,Stone Chest,17,MMM
2023-02-18,Braveheart,Level 5 Crypt,Barbarian Chest,1,MMM
2023-02-18,Alberikh,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-18,Mal the Uncrowned,Level 20 Crypt,Sand Chest,84,MMM
2023-02-18,Mal the Uncrowned,Level 15 epic Crypt,Trillium Chest,34,MMM
2023-02-18,Bad FutherMucker,Level 15 Crypt,Stone Chest,17,MMM
2023-02-18,Mal the Uncrowned,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-02-18,D23,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-18,D23,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-18,D23,Level 10 Crypt,Sand Chest,4,MMM
2023-02-18,Kirimand,Level 15 Crypt,Elegant Chest,17,MMM
2023-02-18,D23,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-18,Masius,Level 5 Crypt,Infernal Chest,1,MMM
2023-02-18,D23,Arena,Gladiator's Chest,2,MMM
2023-02-18,D23,Level 15 Crypt,Bone Chest,17,MMM
2023-02-18,D23,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-02-18,Gros jnr,Mercenary Exchange,Merchant's Chest,200,MMM
2023-02-18,Kirimand,Level 15 Crypt,Orc Chest,17,MMM
2023-02-18,Feli,Mercenary Exchange,Merchant's Chest,200,MMM
2023-02-18,Mighty Forger,Level 25 Crypt,Orc Chest,275,MMM
2023-02-18,Nobody special,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-18,Nobody special,Level 15 Crypt,Mayan Chest,17,MMM
2023-02-18,Nobody special,Level 15 Crypt,Elegant Chest,17,MMM
2023-02-18,Eydaen,Level 15 Crypt,Stone Chest,17,MMM
2023-02-18,Tumitac,Level 15 Crypt,Forgotten Chest,17,MMM
2023-02-18,Immortal,Level 5 Crypt,Barbarian Chest,1,MMM
2023-02-18,Tumitac,Level 15 Crypt,Mayan Chest,17,MMM
2023-02-18,Maximus Decimus,Level 20 Crypt,Forgotten Chest,84,MMM
2023-02-18,Foolish Mortal,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-18,Immortal,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-02-18,Immortal,Level 10 Crypt,Sand Chest,4,MMM
2023-02-18,Tumitac,Level 20 Crypt,Orc Chest,84,MMM
2023-02-18,Maximus Decimus,Level 20 Crypt,Stone Chest,84,MMM
2023-02-18,Foolish Mortal,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-02-18,Maximus Decimus,Level 25 Crypt,Orc Chest,275,MMM
2023-02-18,Viper I,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-18,Viper I,Level 15 Crypt,Infernal Chest,17,MMM
2023-02-18,Viper I,Level 15 Crypt,Mayan Chest,17,MMM
2023-02-18,Mazura,Level 15 epic Crypt,Scarab Chest,34,MMM
2023-02-18,Mazura,Level 10 Crypt,Mayan Chest,4,MMM
2023-02-18,Kerilir,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-18,RatkoM,Level 25 Crypt,Stone Chest,275,MMM
2023-02-18,Eydaen,Level 15 Crypt,Bone Chest,17,MMM
2023-02-18,Lerinad,Mercenary Exchange,Merchant's Chest,200,MMM
2023-02-18,Muradin Bronzebeard,Level 15 Crypt,Orc Chest,17,MMM
2023-02-18,Sir James III Son of Hadur,Level 20 Crypt,Forgotten Chest,84,MMM
2023-02-18,Painmoon,Level 15 Crypt,Stone Chest,17,MMM
2023-02-18,Painmoon,Level 15 Crypt,Fire Chest,17,MMM
2023-02-18,Muradin Bronzebeard,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-18,Sir James III Son of Hadur,Level 20 Crypt,Fire Chest,84,MMM
2023-02-18,Muradin Bronzebeard,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-18,Sir James III Son of Hadur,Level 20 Crypt,Elegant Chest,84,MMM
2023-02-18,Painmoon,Level 15 Crypt,Fire Chest,17,MMM
2023-02-18,Lanfir,Level 5 Crypt,Cobra Chest,1,MMM
2023-02-18,Nobody special,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-02-18,Lanfir,Level 5 Crypt,Fire Chest,1,MMM
2023-02-18,Painmoon,Level 10 Crypt,Cobra Chest,4,MMM
2023-02-18,Painmoon,Level 15 Crypt,Cobra Chest,17,MMM
