DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-06-16,Bubino71,Bank,Golden Chest,50,MMM
2023-06-16,Bubino71,Bank,Golden Chest,50,MMM
2023-06-16,Bubino71,Bank,Golden Chest,50,MMM
2023-06-16,Bubino71,Bank,Precious Chest,100,MMM
2023-06-16,Bubino71,Bank,Precious Chest,100,MMM
2023-06-16,Bubino71,Bank,Precious Chest,100,MMM
2023-06-16,Bubino71,Bank,Bronze Chest,20,MMM
2023-06-16,Bubino71,Bank,Bronze Chest,20,MMM
2023-06-16,Bubino71,Bank,Bronze Chest,20,MMM
2023-06-16,Alberikh,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-16,Alberikh,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-16,Mighty Forger,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-16,Eydaen,Level 10 Crypt,Barbarian Chest,4,MMM
2023-06-16,Eydaen,Level 5 Crypt,Mayan Chest,1,MMM
2023-06-16,aganaway,Level 15 Crypt,Fire Chest,17,MMM
2023-06-16,Eydaen,Level 15 Crypt,Bone Chest,17,MMM
2023-06-16,Mighty Forger,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-16,Feli,Level 25 Crypt,Stone Chest,275,MMM
2023-06-16,aganaway,Level 20 Crypt,Infernal Chest,84,MMM
2023-06-16,Mighty Forger,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-16,aganaway,Level 20 Crypt,Elegant Chest,84,MMM
2023-06-16,Feli,Level 30 epic Crypt,Chest of the Cursed,750,MMM
2023-06-16,aganaway,Level 15 Crypt,Cobra Chest,17,MMM
2023-06-16,aganaway,Level 20 Crypt,Sand Chest,84,MMM
2023-06-16,Feli,Level 30 epic Crypt,Trillium Chest,750,MMM
2023-06-16,Mighty Forger,Level 25 Crypt,Stone Chest,275,MMM
2023-06-16,Mighty Forger,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-16,Muradin Bronzebeard,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-06-16,Mighty Forger,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-16,Vlad the Impaler,Level 10 Crypt,Bone Chest,4,MMM
2023-06-16,Feli,Level 30 epic Crypt,Ancient Warrior's Chest,750,MMM
2023-06-16,Mighty Forger,Level 25 Crypt,Barbarian Chest,275,MMM
2023-06-16,Feli,Level 30 epic Crypt,Priest's Chest,750,MMM
2023-06-16,Tumitac,Level 20 epic Crypt,White Wood Chest,168,MMM
2023-06-16,Mighty Forger,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-16,Vlad the Impaler,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-06-16,Mighty Forger,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-16,Vlad the Impaler,Level 5 Crypt,Forgotten Chest,1,MMM
2023-06-16,Feli,Level 30 epic Crypt,Chest of the Cursed,750,MMM
2023-06-16,Vlad the Impaler,Level 15 Crypt,Elegant Chest,17,MMM
2023-06-16,Vlad the Impaler,Level 5 Crypt,Orc Chest,1,MMM
2023-06-16,Tumitac,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-16,NEVIO,Summerfest tournament,Summer gift,50,MMM
2023-06-16,NEVIO,Summerfest tournament,Summer gift,50,MMM
2023-06-16,Vlad the Impaler,Level 5 Crypt,Bone Chest,1,MMM
2023-06-16,Alberikh,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-16,Fosida,Level 20 Crypt,Mayan Chest,84,MMM
2023-06-16,Vlad the Impaler,Level 5 Crypt,Elegant Chest,1,MMM
2023-06-16,Alberikh,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-16,Fosida,Level 20 Crypt,Forgotten Chest,84,MMM
2023-06-16,Tumitac,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-16,Alberikh,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-16,Tumitac,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-16,Fosida,Summerfest tournament,Summer gift,50,MMM
2023-06-16,Alberikh,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-16,Fosida,Level 20 epic Crypt,Turtle Chest,168,MMM
2023-06-16,Germanicus,Arena,Gladiator's Chest,2,MMM
2023-06-16,Alberikh,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
