DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-02-24,Rudolf,Bank,Golden Chest,50,MMM
2023-02-24,Rudolf,Bank,Golden Chest,50,MMM
2023-02-24,Rudolf,Bank,Golden Chest,50,MMM
2023-02-24,Rudolf,Bank,Golden Chest,50,MMM
2023-02-24,Rudolf,Bank,Golden Chest,50,MMM
2023-02-24,Rudolf,Bank,Golden Chest,50,MMM
2023-02-24,Rudolf,Bank,Golden Chest,50,MMM
2023-02-24,Rudolf,Bank,Golden Chest,50,MMM
2023-02-24,Rudolf,Bank,Golden Chest,50,MMM
2023-02-24,Hulk,Bank,Golden Chest,50,MMM
2023-02-24,Hulk,Bank,Golden Chest,50,MMM
2023-02-24,Hulk,Bank,Golden Chest,50,MMM
2023-02-24,Hulk,Bank,Golden Chest,50,MMM
2023-02-24,Hulk,Bank,Golden Chest,50,MMM
2023-02-24,Hulk,Bank,Golden Chest,50,MMM
2023-02-24,Hulk,Bank,Golden Chest,50,MMM
2023-02-24,Hulk,Bank,Golden Chest,50,MMM
2023-02-24,Hulk,Bank,Golden Chest,50,MMM
2023-02-24,Sire Menion,Bank,Silver Chest,30,MMM
2023-02-24,Sire Menion,Bank,Silver Chest,30,MMM
2023-02-24,Sire Menion,Bank,Silver Chest,30,MMM
2023-02-24,Xena,Level 10 Crypt,Infernal Chest,4,MMM
2023-02-24,Sir James III Son of Hadur,Level 25 Crypt,Elegant Chest,275,MMM
2023-02-24,Xena,Level 10 Crypt,Barbarian Chest,4,MMM
2023-02-24,Xena,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-24,Xena,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-24,Kirimand,Level 15 Crypt,Sand Chest,17,MMM
2023-02-24,Sir James III Son of Hadur,Level 25 Crypt,Mayan Chest,275,MMM
2023-02-24,Xena,Level 15 epic Crypt,Scarab Chest,34,MMM
2023-02-24,Xena,Level 15 epic Crypt,Turtle Chest,34,MMM
2023-02-24,Mighty Forger,Level 20 Crypt,Stone Chest,84,MMM
2023-02-24,Mighty Forger,Arena,Gladiator's Chest,2,MMM
2023-02-24,Muradin Bronzebeard,Level 15 Crypt,Elegant Chest,17,MMM
2023-02-24,Kirimand,Level 15 Crypt,Sand Chest,17,MMM
2023-02-24,Grosvenor,Level 20 Crypt,Orc Chest,84,MMM
2023-02-24,Kirimand,Level 15 Crypt,Sand Chest,17,MMM
2023-02-24,Tumitac,Arena,Gladiator's Chest,2,MMM
2023-02-24,RatkoM,Level 25 Crypt,Forgotten Chest,275,MMM
2023-02-24,Maximus Decimus,Level 25 Crypt,Mayan Chest,275,MMM
2023-02-24,Maximus Decimus,Level 20 Crypt,Bone Chest,84,MMM
2023-02-24,Vlad the Impaler,Level 10 Crypt,Mayan Chest,4,MMM
2023-02-24,RatkoM,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-02-24,Rhodry,Arena,Gladiator's Chest,2,MMM
2023-02-24,Maximus Decimus,Level 20 Crypt,Fire Chest,84,MMM
2023-02-24,RatkoM,Level 20 Crypt,Mayan Chest,84,MMM
2023-02-24,Vlad the Impaler,Level 10 Crypt,Mayan Chest,4,MMM
2023-02-24,Grosvenor,Level 25 Crypt,Sand Chest,275,MMM
2023-02-24,Pearl,Level 20 Crypt,Bone Chest,84,MMM
2023-02-24,Tumitac,Level 15 epic Crypt,Braided Chest,34,MMM
2023-02-24,Tumitac,Level 15 epic Crypt,Braided Chest,34,MMM
2023-02-24,Rhodry,Level 25 Crypt,Gnome Workshop Chest,275,MMM
2023-02-24,RatkoM,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-02-24,Tumitac,Level 15 Crypt,Orc Chest,17,MMM
2023-02-24,Tumitac,Level 15 Crypt,Forgotten Chest,17,MMM
2023-02-24,Tumitac,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-24,Tumitac,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-24,Immortal,Level 15 Crypt,Cobra Chest,17,MMM
2023-02-24,Immortal,Level 10 Crypt,Fire Chest,4,MMM
2023-02-24,Immortal,Level 10 Crypt,Barbarian Chest,4,MMM
2023-02-24,Feli,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-24,Eydaen,Level 10 Crypt,Mayan Chest,4,MMM
2023-02-24,Feli,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-24,Feli,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-24,Fosida,Level 20 Crypt,Orc Chest,84,MMM
2023-02-24,Viper I,Level 5 Crypt,Stone Chest,1,MMM
2023-02-24,Grozilkree,Level 10 Crypt,Mayan Chest,4,MMM
2023-02-24,RatkoM,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
2023-02-24,Viper I,Level 10 Crypt,Forgotten Chest,4,MMM
2023-02-24,Viper I,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-02-24,RatkoM,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-02-24,Fosida,Level 20 Crypt,Orc Chest,84,MMM
2023-02-24,Fosida,Level 15 epic Crypt,House of Horrors Chest,34,MMM
2023-02-24,Fosida,Level 15 epic Crypt,Priest's Chest,34,MMM
2023-02-24,Fosida,Level 20 Crypt,Barbarian Chest,84,MMM
2023-02-24,Fosida,Level 20 Crypt,Fire Chest,84,MMM
2023-02-24,Kerilir,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-24,Feli,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-02-24,Kerilir,Level 20 Crypt,Cobra Chest,84,MMM
2023-02-24,Eydaen,Level 15 Crypt,Barbarian Chest,17,MMM
2023-02-24,Eydaen,Level 5 Crypt,Fire Chest,1,MMM
2023-02-24,Tex Willer,Level 20 Crypt,Orc Chest,84,MMM
2023-02-24,Eydaen,Level 10 Crypt,Fire Chest,4,MMM
2023-02-24,Silverblade,Level 10 Crypt,Fire Chest,4,MMM
2023-02-24,Tex Willer,Level 20 Crypt,Mayan Chest,84,MMM
2023-02-24,Maedrosin,Level 20 Crypt,Orc Chest,84,MMM
2023-02-24,Maedrosin,Level 15 Crypt,Bone Chest,17,MMM
2023-02-24,Feli,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-24,Maedrosin,Level 20 epic Crypt,Chest of the Cursed,168,MMM
2023-02-24,Feli,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-02-24,Maedrosin,Level 20 epic Crypt,Ancient Warrior's Chest,168,MMM
2023-02-24,Feli,Clan wealth,Common Chest of Wealth,0,MMM
2023-02-24,Feli,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-02-24,Feli,Clan wealth,Rare Chest of Wealth,0,MMM
2023-02-24,Feli,Clan wealth,Epic Chest of Wealth,0,MMM
2023-02-24,Maedrosin,Level 15 Crypt,Orc Chest,17,MMM
2023-02-24,Masius,Level 15 Crypt,Mayan Chest,17,MMM
2023-02-24,Muradin Bronzebeard,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-02-24,Feli,Level 20 Crypt,Bone Chest,84,MMM
2023-02-24,Masius,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-02-24,Muradin Bronzebeard,Level 15 Crypt,Elegant Chest,17,MMM
2023-02-24,D23,Level 10 Crypt,Sand Chest,4,MMM
2023-02-24,Alberikh,Level 20 Crypt,Stone Chest,84,MMM
2023-02-24,Alberikh,Level 20 Crypt,Bone Chest,84,MMM
2023-02-24,Silverblade,Level 10 Crypt,Fire Chest,4,MMM
2023-02-24,Brandemet,Level 15 Crypt,Stone Chest,17,MMM
2023-02-24,Silverblade,Level 10 Crypt,Mayan Chest,4,MMM
2023-02-24,Muradin Bronzebeard,Level 15 Crypt,Cobra Chest,17,MMM
2023-02-24,Muradin Bronzebeard,Level 10 Crypt,Elegant Chest,4,MMM
2023-02-24,Brandemet,Level 15 Crypt,Mayan Chest,17,MMM
2023-02-24,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-24,KARMA,Level 25 Crypt,Sand Chest,275,MMM
2023-02-24,Muradin Bronzebeard,Level 10 Crypt,Infernal Chest,4,MMM
2023-02-24,KARMA,Level 25 Crypt,Cobra Chest,275,MMM
2023-02-24,KARMA,Level 25 Crypt,Bone Chest,275,MMM
2023-02-24,KARMA,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-02-24,KARMA,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-02-24,KARMA,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-02-24,Lanfir,Level 10 Crypt,Stone Chest,4,MMM
2023-02-24,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-02-24,KARMA,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-02-24,KARMA,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-02-24,KARMA,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
