DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Pryntyl,Bank,Bronze Chest,20,MMM
2023-02-25,Sire Menion,Bank,Bronze Chest,20,MMM
2023-02-25,Sire Menion,Bank,Bronze Chest,20,MMM
2023-02-25,Sire Menion,Bank,Bronze Chest,20,MMM
2023-02-25,Sire Menion,Bank,Wooden Chest,10,MMM
2023-02-25,Sire Menion,Bank,Wooden Chest,10,MMM
2023-02-25,Sire Menion,Bank,Wooden Chest,10,MMM
2023-02-25,Sire Menion,Bank,Golden Chest,50,MMM
2023-02-25,Sire Menion,Bank,Golden Chest,50,MMM
2023-02-25,Sire Menion,Bank,Golden Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
2023-02-25,MMM,"Rise of the Ancients" event,Ancients' Chest,50,MMM
