DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-11-01,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-01,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-01,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-01,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-01,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-01,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-01,Lirinir,Level 25 Crypt,Barbarian Chest,275,MMM
2023-11-01,Lirinir,Level 25 Crypt,Orc Chest,275,MMM
2023-11-01,Lirinir,Level 25 Crypt,Barbarian Chest,275,MMM
2023-11-01,Lirinir,Level 25 Crypt,Orc Chest,275,MMM
2023-11-01,Lirinir,Level 25 Crypt,Orc Chest,275,MMM
2023-11-01,Lirinir,Level 25 Crypt,Orc Chest,275,MMM
2023-11-01,Lirinir,Level 25 Crypt,Barbarian Chest,275,MMM
2023-11-01,Lirinir,Level 25 Crypt,Orc Chest,275,MMM
2023-11-01,Gradog,Level 25 Crypt,Stone Chest,275,MMM
2023-11-01,Gradog,Level 20 Crypt,Forgotten Chest,84,MMM
2023-11-01,Gradog,Level 20 Crypt,Barbarian Chest,84,MMM
2023-11-01,Feli,Level 20 Crypt,Sand Chest,84,MMM
2023-11-01,Lirinir,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-01,Lirinir,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-01,Lirinir,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-01,Gradog,Epic Undead squad,Epic Monster Chest,500,MMM
2023-11-01,Marcelo,Level 15 epic Crypt,Scorpion Chest,34,MMM
2023-11-01,Marcelo,Level 5 Crypt,Cobra Chest,1,MMM
2023-11-01,Marcelo,Level 15 Crypt,Cobra Chest,17,MMM
2023-11-01,Marcelo,Level 20 Crypt,Cobra Chest,84,MMM
2023-11-01,Marcelo,Level 15 Crypt,Cobra Chest,17,MMM
2023-11-01,Marcelo,Level 20 Crypt,Cobra Chest,84,MMM
2023-11-01,Immortal,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-11-01,Lirinir,Arena,Gladiator's Chest,2,MMM
2023-11-01,Immortal,Level 20 Crypt,Sand Chest,84,MMM
2023-11-01,Marcelo,Level 20 Crypt,Cobra Chest,84,MMM
2023-11-01,Immortal,Level 15 Crypt,Bone Chest,17,MMM
2023-11-01,Immortal,Level 15 Crypt,Bone Chest,17,MMM
2023-11-01,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-11-01,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-11-01,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-11-01,Immortal,Level 25 Crypt,Gnome Workshop Chest,275,MMM
2023-11-01,Kirimand,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-01,Rhodry,Clan wealth,Common Chest of Wealth,0,MMM
2023-11-01,Rhodry,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-11-01,Rhodry,Clan wealth,Rare Chest of Wealth,0,MMM
2023-11-01,Rhodry,Clan wealth,Epic Chest of Wealth,0,MMM
2023-11-01,Kirimand,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-01,Kirimand,Level 15 Crypt,Bone Chest,17,MMM
2023-11-01,Eydaen,Level 15 Crypt,Elegant Chest,17,MMM
2023-11-01,Diovani,Level 15 Crypt,Infernal Chest,17,MMM
2023-11-01,Eydaen,Level 5 Crypt,Orc Chest,1,MMM
2023-11-01,Eydaen,Level 15 Crypt,Mayan Chest,17,MMM
2023-11-01,Diovani,Level 15 Crypt,Infernal Chest,17,MMM
2023-11-01,Diovani,Level 5 Crypt,Orc Chest,1,MMM
2023-11-01,Diovani,Level 15 epic Crypt,Abandoned Chest,34,MMM
2023-11-01,Diovani,Level 10 Crypt,Infernal Chest,4,MMM
2023-11-01,Fabrinir,Level 20 Crypt,Sand Chest,84,MMM
2023-11-01,Fabrinir,Level 20 Crypt,Mayan Chest,84,MMM
2023-11-01,Kirimand,Level 15 Crypt,Orc Chest,17,MMM
2023-11-01,Fabrinir,Level 20 Crypt,Fire Chest,84,MMM
2023-11-01,Painmoon,Level 20 Crypt,Barbarian Chest,84,MMM
2023-11-01,Painmoon,Level 20 Crypt,Barbarian Chest,84,MMM
2023-11-01,Tex Willer,Level 20 Crypt,Forgotten Chest,84,MMM
2023-11-01,Maedrosin,Level 20 Crypt,Orc Chest,84,MMM
2023-11-01,Painmoon,Level 20 Crypt,Orc Chest,84,MMM
2023-11-01,Tex Willer,Level 15 Crypt,Forgotten Chest,17,MMM
2023-11-01,Maedrosin,Level 15 Crypt,Orc Chest,17,MMM
2023-11-01,Rudepravo Italiano,Level 5 Crypt,Infernal Chest,1,MMM
2023-11-01,Tex Willer,Level 10 Crypt,Forgotten Chest,4,MMM
2023-11-01,Tumitac,Level 20 Crypt,Sand Chest,84,MMM
2023-11-01,Maedrosin,Level 25 Crypt,Orc Chest,275,MMM
2023-11-01,Rudepravo Italiano,Level 5 Crypt,Cobra Chest,1,MMM
2023-11-01,Rudepravo Italiano,Level 5 Crypt,Barbarian Chest,1,MMM
2023-11-01,Tumitac,Level 20 Crypt,Cobra Chest,84,MMM
2023-11-01,Tumitac,Level 25 Crypt,Orc Chest,275,MMM
2023-11-01,Raya,Level 15 Crypt,Fire Chest,17,MMM
2023-11-01,D23,Level 20 epic Crypt,Trillium Chest,168,MMM
2023-11-01,D23,Level 20 epic Crypt,Harpy Chest,168,MMM
2023-11-01,Raya,Level 15 epic Crypt,Scorpion Chest,34,MMM
2023-11-01,D23,Level 20 Crypt,Mayan Chest,84,MMM
2023-11-01,D23,Level 20 Crypt,Cobra Chest,84,MMM
2023-11-01,D23,Level 20 Crypt,Bone Chest,84,MMM
2023-11-01,Raya,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-01,D23,Level 20 Crypt,Stone Chest,84,MMM
2023-11-01,Raya,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-01,Fabrinir,Level 20 epic Crypt,Priest's Chest,168,MMM
2023-11-01,Fabrinir,Level 20 epic Crypt,Ancient Bastion Chest,168,MMM
2023-11-01,Granidred,Level 15 epic Crypt,Priest's Chest,34,MMM
2023-11-01,Raya,Level 15 Crypt,Sand Chest,17,MMM
2023-11-01,Raya,Level 15 Crypt,Elegant Chest,17,MMM
2023-11-01,Granidred,Level 15 Crypt,Infernal Chest,17,MMM
2023-11-01,MADMAN,Level 20 Crypt,Sand Chest,84,MMM
2023-11-01,MADMAN,Level 20 epic Crypt,Cobalt Chest,168,MMM
