DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-04-18,Marcelo,Level 10 Crypt,Mayan Chest,4,MMM
2023-04-18,Marcelo,Arena,Gladiator's Chest,2,MMM
2023-04-18,Marcelo,Level 15 epic Crypt,White Wood Chest,34,MMM
2023-04-18,Marcelo,Level 15 Crypt,Elegant Chest,17,MMM
2023-04-18,Gradog,Level 25 Crypt,Elegant Chest,275,MMM
2023-04-18,Gradog,Level 25 Crypt,Cobra Chest,275,MMM
2023-04-18,Kirimand,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-04-18,Gradog,Level 20 Crypt,Elegant Chest,84,MMM
2023-04-18,Gradog,Level 20 Crypt,Elegant Chest,84,MMM
2023-04-18,Gradog,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-04-18,MADMAN,Level 20 Crypt,Bone Chest,84,MMM
2023-04-18,Marcelo,Level 10 Crypt,Mayan Chest,4,MMM
2023-04-18,MADMAN,Level 20 Crypt,Sand Chest,84,MMM
2023-04-18,Kirimand,Level 15 epic Crypt,Cobalt Chest,34,MMM
2023-04-18,Mazura,Level 15 Crypt,Fire Chest,17,MMM
2023-04-18,Cerim,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-04-18,nervous,Level 5 Crypt,Cobra Chest,1,MMM
2023-04-18,MADMAN,Level 20 Crypt,Cobra Chest,84,MMM
2023-04-18,Marcelo,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-04-18,Marcelo,Level 15 Crypt,Infernal Chest,17,MMM
2023-04-18,Marcelo,Level 15 epic Crypt,Minotaur Chest,34,MMM
2023-04-18,Kirimand,Level 15 epic Crypt,Abandoned Chest,34,MMM
2023-04-18,Eydaen,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-04-18,Tricolor Carioca,Level 20 Crypt,Infernal Chest,84,MMM
2023-04-18,Maedrosin,Level 20 Crypt,Elegant Chest,84,MMM
2023-04-18,Rudolf,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-04-18,Rudolf,Level 10 Crypt,Orc Chest,4,MMM
2023-04-18,Rudolf,Level 5 Crypt,Infernal Chest,1,MMM
2023-04-18,Rhodry,Level 30-34 Vault of the Ancients,Sapphire Chest,80,MMM
2023-04-18,Maedrosin,Level 20 Crypt,Forgotten Chest,84,MMM
2023-04-18,Kirimand,Level 15 Crypt,Stone Chest,17,MMM
2023-04-18,Karodor,Level 35-39 Vault of the Ancients,Sapphire Chest,100,MMM
2023-04-18,Eydaen,Level 5 Crypt,Infernal Chest,1,MMM
2023-04-18,idaco,Bank,Wooden Chest,10,MMM
2023-04-18,idaco,Bank,Wooden Chest,10,MMM
2023-04-18,idaco,Bank,Wooden Chest,10,MMM
2023-04-18,Heretical Hermit,Bank,Wooden Chest,10,MMM
2023-04-18,Heretical Hermit,Bank,Wooden Chest,10,MMM
2023-04-18,Heretical Hermit,Bank,Wooden Chest,10,MMM
2023-04-18,Heretical Hermit,Bank,Bronze Chest,20,MMM
2023-04-18,Heretical Hermit,Bank,Bronze Chest,20,MMM
2023-04-18,Heretical Hermit,Bank,Bronze Chest,20,MMM
2023-04-18,Heretical Hermit,Bank,Silver Chest,30,MMM
2023-04-18,Heretical Hermit,Bank,Silver Chest,30,MMM
2023-04-18,Heretical Hermit,Bank,Silver Chest,30,MMM
2023-04-18,Heretical Hermit,Bank,Golden Chest,50,MMM
2023-04-18,Heretical Hermit,Bank,Golden Chest,50,MMM
2023-04-18,Heretical Hermit,Bank,Golden Chest,50,MMM
2023-04-18,Rhodry,Level 30-34 Vault of the Ancients,Sapphire Chest,80,MMM
2023-04-18,MADMAN,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-04-18,Marcelo,Level 15 Crypt,Cobra Chest,17,MMM
2023-04-18,Thorn,Level 25 Crypt,Orc Chest,275,MMM
2023-04-18,Tricolor Carioca,Level 20 Crypt,Stone Chest,84,MMM
2023-04-18,Marcelo,Level 15 Crypt,Barbarian Chest,17,MMM
2023-04-18,Eydaen,Level 5 Crypt,Fire Chest,1,MMM
2023-04-18,Marcelo,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-04-18,Kirimand,Level 15 Crypt,Stone Chest,17,MMM
2023-04-18,MADMAN,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-04-18,MADMAN,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-04-18,MADMAN,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-04-18,MADMAN,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-04-18,Sailv,Level 10 Crypt,Mayan Chest,4,MMM
2023-04-18,Painmoon,Level 20 Crypt,Forgotten Chest,84,MMM
2023-04-18,DarkAngel,Level 5 Crypt,Stone Chest,1,MMM
2023-04-18,Kirimand,Level 15 Crypt,Mayan Chest,17,MMM
2023-04-18,Painmoon,Level 20 Crypt,Cobra Chest,84,MMM
2023-04-18,Rudolf,Level 15 epic Crypt,Braided Chest,34,MMM
2023-04-18,MADMAN,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-04-18,MADMAN,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-04-18,Karodor,Level 5 Crypt,Infernal Chest,1,MMM
2023-04-18,Eydaen,Level 20 Crypt,Sand Chest,84,MMM
2023-04-18,Tricolor Carioca,Level 20 Crypt,Infernal Chest,84,MMM
2023-04-18,Karodor,Level 5 Crypt,Infernal Chest,1,MMM
2023-04-18,Karodor,Level 30-34 Vault of the Ancients,Sapphire Chest,80,MMM
2023-04-18,Karodor,Level 10 Crypt,Sand Chest,4,MMM
2023-04-18,Heretical Hermit,Level 25 Crypt,Stone Chest,275,MMM
2023-04-18,Heretical Hermit,Level 25 Crypt,Infernal Chest,275,MMM
2023-04-18,3CPo,Level 10 Crypt,Sand Chest,4,MMM
2023-04-18,Heretical Hermit,Level 25 Crypt,Sand Chest,275,MMM
2023-04-18,Thorn,Arena,Gladiator's Chest,2,MMM
2023-04-18,MONTES,Level 25 Crypt,Infernal Chest,275,MMM
2023-04-18,MONTES,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Mayan Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Fire Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Stone Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Forgotten Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Stone Chest,1,MMM
2023-04-18,MONTES,Level 10 Crypt,Infernal Chest,4,MMM
2023-04-18,MONTES,Level 5 Crypt,Orc Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Orc Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Barbarian Chest,1,MMM
2023-04-18,MONTES,Level 10 Crypt,Infernal Chest,4,MMM
2023-04-18,MONTES,Level 10 Crypt,Sand Chest,4,MMM
2023-04-18,MONTES,Level 15 Crypt,Sand Chest,17,MMM
2023-04-18,MONTES,Level 5 Crypt,Fire Chest,1,MMM
2023-04-18,MONTES,Level 10 Crypt,Forgotten Chest,4,MMM
2023-04-18,MONTES,Level 10 Crypt,Infernal Chest,4,MMM
2023-04-18,D23,Level 20 Crypt,Infernal Chest,84,MMM
2023-04-18,MONTES,Level 10 Crypt,Mayan Chest,4,MMM
2023-04-18,MONTES,Level 15 Crypt,Elegant Chest,17,MMM
2023-04-18,MONTES,Level 10 Crypt,Elegant Chest,4,MMM
2023-04-18,MONTES,Level 10 Crypt,Infernal Chest,4,MMM
2023-04-18,MONTES,Level 5 Crypt,Forgotten Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Fire Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Bone Chest,1,MMM
2023-04-18,Vlad the Impaler,Level 5 Crypt,Bone Chest,1,MMM
2023-04-18,MONTES,Level 10 Crypt,Orc Chest,4,MMM
2023-04-18,MONTES,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-04-18,MONTES,Level 5 Crypt,Forgotten Chest,1,MMM
2023-04-18,D23,Level 20 Crypt,Sand Chest,84,MMM
2023-04-18,Vlad the Impaler,Level 20 Crypt,Fire Chest,84,MMM
2023-04-18,MONTES,Level 10 Crypt,Mayan Chest,4,MMM
2023-04-18,MONTES,Level 5 Crypt,Barbarian Chest,1,MMM
2023-04-18,MONTES,Level 15 Crypt,Orc Chest,17,MMM
2023-04-18,D23,Level 20 Crypt,Forgotten Chest,84,MMM
2023-04-18,MONTES,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-04-18,MONTES,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-04-18,MONTES,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-04-18,MONTES,Level 15 Crypt,Infernal Chest,17,MMM
2023-04-18,MONTES,Level 10 Crypt,Stone Chest,4,MMM
2023-04-18,D23,Level 35-39 Vault of the Ancients,Sapphire Chest,100,MMM
2023-04-18,MONTES,Level 15 Crypt,Fire Chest,17,MMM
2023-04-18,MONTES,Level 15 Crypt,Cobra Chest,17,MMM
2023-04-18,MONTES,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-04-18,MONTES,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-04-18,MONTES,Level 10 Crypt,Barbarian Chest,4,MMM
2023-04-18,Vlad the Impaler,Level 5 Crypt,Orc Chest,1,MMM
2023-04-18,D23,Level 20 epic Crypt,Titansteel Chest,168,MMM
2023-04-18,MONTES,Level 15 Crypt,Fire Chest,17,MMM
2023-04-18,MONTES,Level 10 Crypt,Cobra Chest,4,MMM
2023-04-18,Heretical Hermit,Level 25-29 Vault of the Ancients,Sapphire Chest,50,MMM
2023-04-18,MONTES,Level 10 Crypt,Bone Chest,4,MMM
2023-04-18,MONTES,Level 10 Crypt,Mayan Chest,4,MMM
2023-04-18,MONTES,Level 10 Crypt,Sand Chest,4,MMM
2023-04-18,MONTES,Level 10 Crypt,Bone Chest,4,MMM
2023-04-18,MONTES,Level 5 Crypt,Bone Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Infernal Chest,1,MMM
2023-04-18,MONTES,Level 15 Crypt,Forgotten Chest,17,MMM
2023-04-18,Heretical Hermit,Level 35-39 Vault of the Ancients,Sapphire Chest,100,MMM
2023-04-18,Vlad the Impaler,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-04-18,MONTES,Level 10 Crypt,Infernal Chest,4,MMM
2023-04-18,MONTES,Level 10 Crypt,Mayan Chest,4,MMM
2023-04-18,Karodor,Level 30-34 Vault of the Ancients,Sapphire Chest,80,MMM
2023-04-18,MONTES,Level 10 Crypt,Mayan Chest,4,MMM
2023-04-18,MONTES,Level 5 Crypt,Cobra Chest,1,MMM
2023-04-18,MONTES,Level 10 Crypt,Orc Chest,4,MMM
2023-04-18,MONTES,Level 10 Crypt,Elegant Chest,4,MMM
2023-04-18,MONTES,Level 5 Crypt,Mayan Chest,1,MMM
2023-04-18,MONTES,Level 15 Crypt,Sand Chest,17,MMM
2023-04-18,MONTES,Level 10 Crypt,Bone Chest,4,MMM
2023-04-18,MONTES,Level 15 Crypt,Elegant Chest,17,MMM
2023-04-18,MONTES,Level 15 Crypt,Orc Chest,17,MMM
2023-04-18,MONTES,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-04-18,D23,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-04-18,MONTES,Level 10 Crypt,Elegant Chest,4,MMM
2023-04-18,MONTES,Level 5 Crypt,Infernal Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Cobra Chest,1,MMM
2023-04-18,MONTES,Level 5 Crypt,Cobra Chest,1,MMM
2023-04-18,MONTES,Level 15 Crypt,Forgotten Chest,17,MMM
