DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-04-21,Feli,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Germanicus,Clash for the Throne tournament,Bronze Chest,20,MMM
2023-04-21,idaco,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Kerilir,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Fosida,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Tumitac,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Karodor,Level 20 Crypt,Infernal Chest,84,MMM
2023-04-21,NEVIO,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Eydaen,Level 10 Crypt,Barbarian Chest,4,MMM
2023-04-21,doc48,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Eydaen,Level 10 Crypt,Bone Chest,4,MMM
2023-04-21,Eydaen,Level 5 Crypt,Fire Chest,1,MMM
2023-04-21,Masius,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-04-21,Karodor,Level 20 Crypt,Barbarian Chest,84,MMM
2023-04-21,Thorn,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Muradin Bronzebeard,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Masius,Level 15 Crypt,Mayan Chest,17,MMM
2023-04-21,Masius,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-04-21,Sir James III Son of Hadur,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,DarkAngel,Level 10 Crypt,Barbarian Chest,4,MMM
2023-04-21,Karodor,Level 15 epic Crypt,Scarab Chest,34,MMM
2023-04-21,Muradin Bronzebeard,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-04-21,Masius,Level 10 Crypt,Bone Chest,4,MMM
2023-04-21,Marcelo,Level 15 epic Crypt,Minotaur Chest,34,MMM
2023-04-21,Turbrimir,Arena,Gladiator's Chest,2,MMM
2023-04-21,Karodor,Level 15 epic Crypt,Cobalt Chest,34,MMM
2023-04-21,Feli,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-04-21,Gradog,Clash for the Throne tournament,Wooden Chest,10,MMM
2023-04-21,Masius,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-04-21,Marcelo,Level 15 Crypt,Bone Chest,17,MMM
2023-04-21,Masius,Level 5 Crypt,Mayan Chest,1,MMM
2023-04-21,Masius,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-04-21,Feli,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
