DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-10-13,Fabrinir,Bank,Wooden Chest,10,MMM
2023-10-13,Fabrinir,Bank,Wooden Chest,10,MMM
2023-10-13,Fabrinir,Bank,Wooden Chest,10,MMM
2023-10-13,Bamsi,Level 10 Crypt,Sand Chest,4,MMM
2023-10-13,Bamsi,Level 15 Crypt,Mayan Chest,17,MMM
2023-10-13,Bamsi,Level 15 Crypt,Cobra Chest,17,MMM
2023-10-13,Nobody special,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-10-13,Fosida,Clan wealth,Common Chest of Wealth,0,MMM
2023-10-13,Fosida,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-10-13,Fosida,Clan wealth,Rare Chest of Wealth,0,MMM
2023-10-13,Fosida,Clan wealth,Epic Chest of Wealth,0,MMM
2023-10-13,Nobody special,Level 15 Crypt,Mayan Chest,17,MMM
2023-10-13,Amginir,Level 25 Crypt,Elegant Chest,275,MMM
2023-10-13,Nobody special,Level 10 Crypt,Bone Chest,4,MMM
2023-10-13,Fosida,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-10-13,Fosida,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-13,Fosida,Level 20 Crypt,Barbarian Chest,84,MMM
2023-10-13,Fosida,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-13,Fosida,Level 20 Crypt,Bone Chest,84,MMM
2023-10-13,Foxhunter,Level 15 Crypt,Elegant Chest,17,MMM
2023-10-13,Foxhunter,Level 5 Crypt,Forgotten Chest,1,MMM
2023-10-13,Fosida,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-10-13,Foxhunter,Level 10 Crypt,Barbarian Chest,4,MMM
2023-10-13,Foxhunter,Level 10 Crypt,Barbarian Chest,4,MMM
2023-10-13,Fosida,Level 20 Crypt,Forgotten Chest,84,MMM
2023-10-13,Fosida,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-13,Foxhunter,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-13,Foxhunter,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-10-13,Fabrinir,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-13,Fabrinir,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-13,Fabrinir,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-13,Maedrosin,Level 15 Crypt,Elegant Chest,17,MMM
2023-10-13,Eydaen,Level 10 Crypt,Stone Chest,4,MMM
2023-10-13,Eydaen,Level 5 Crypt,Elegant Chest,1,MMM
2023-10-13,Eydaen,Level 10 Crypt,Infernal Chest,4,MMM
2023-10-13,Fabrinir,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-13,Fabrinir,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-13,Fabrinir,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-13,Fabrinir,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-13,Fabrinir,Union of Triumph personal reward,Union Chest,50,MMM
2023-10-13,Fosida,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-10-13,Brandemet,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-10-13,Fabrinir,Level 20 Crypt,Fire Chest,84,MMM
2023-10-13,Fosida,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-10-13,Fosida,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-10-13,Fosida,Level 25 Crypt,Forgotten Chest,275,MMM
2023-10-13,Fabrinir,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-10-13,Fosida,Level 15 Crypt,Forgotten Chest,17,MMM
2023-10-13,Kirimand,Level 15 Crypt,Mayan Chest,17,MMM
2023-10-13,Immortal,Level 20 Crypt,Mayan Chest,84,MMM
2023-10-13,Maedrosin,Level 20 Crypt,Barbarian Chest,84,MMM
2023-10-13,Immortal,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-10-13,Immortal,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-10-13,Brandemet,Level 10 Crypt,Cobra Chest,4,MMM
2023-10-13,Kirimand,Level 15 Crypt,Stone Chest,17,MMM
2023-10-13,Maedrosin,Level 20 Crypt,Orc Chest,84,MMM
2023-10-13,Mogra,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-13,Kirimand,Level 15 Crypt,Mayan Chest,17,MMM
2023-10-13,Painmoon,Level 20 epic Crypt,Braided Chest,168,MMM
2023-10-13,Marvi,Arena,Gladiator's Chest,2,MMM
2023-10-13,Fabrinir,Level 20 Crypt,Barbarian Chest,84,MMM
2023-10-13,Fabrinir,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-10-13,Fabrinir,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-10-13,Brandemet,Level 20 Crypt,Stone Chest,84,MMM
2023-10-13,Marcelo,Level 15 Crypt,Bone Chest,17,MMM
2023-10-13,Rudepravo Italiano,Level 5 Crypt,Orc Chest,1,MMM
2023-10-13,Marcelo,Level 15 epic Crypt,Ancient Warrior's Chest,34,MMM
2023-10-13,Marcelo,Arena,Gladiator's Chest,2,MMM
2023-10-13,Rudepravo Italiano,Level 20 Crypt,Cobra Chest,84,MMM
2023-10-13,Marcelo,Level 10 Crypt,Fire Chest,4,MMM
2023-10-13,Fabrinir,Bank,Wooden Chest,10,MMM
2023-10-13,Fabrinir,Bank,Wooden Chest,10,MMM
2023-10-13,Fabrinir,Bank,Wooden Chest,10,MMM
2023-10-13,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-10-13,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-10-13,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-10-13,Kirimand,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-10-13,Fabrinir,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-10-13,Fabrinir,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-10-13,Vlad the Impaler,Level 10 Crypt,Bone Chest,4,MMM
2023-10-13,Vlad the Impaler,Level 15 Crypt,Barbarian Chest,17,MMM
2023-10-13,Vlad the Impaler,Level 15 Crypt,Stone Chest,17,MMM
2023-10-13,Fabrinir,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-10-13,Mogra,Level 20 Crypt,Fire Chest,84,MMM
2023-10-13,Vlad the Impaler,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-10-13,Fabrinir,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-10-13,Vlad the Impaler,Level 5 Crypt,Infernal Chest,1,MMM
2023-10-13,Fabrinir,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-10-13,Mabrinad,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-10-13,Marcelo,Level 10 Crypt,Mayan Chest,4,MMM
2023-10-13,D23,Level 15 Crypt,Stone Chest,17,MMM
2023-10-13,D23,Level 15 Crypt,Bone Chest,17,MMM
2023-10-13,Marcelo,Level 15 Crypt,Sand Chest,17,MMM
2023-10-13,Marcelo,Level 5 Crypt,Cobra Chest,1,MMM
2023-10-13,Fabrinir,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-10-13,Marcelo,Level 10 Crypt,Elegant Chest,4,MMM
2023-10-13,Painmoon,Level 15 Crypt,Mayan Chest,17,MMM
2023-10-13,Marcelo,Level 15 Crypt,Mayan Chest,17,MMM
2023-10-13,D23,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-10-13,Marcelo,Level 15 Crypt,Sand Chest,17,MMM
2023-10-13,Fabrinir,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-10-13,Painmoon,Level 10 Crypt,Mayan Chest,4,MMM
2023-10-13,Marcelo,Level 15 epic Crypt,Ancient Warrior's Chest,34,MMM
