DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Karodor,Level 16 heroic Monster,Undead Chest,30,MMM
2023-11-21,Golgotha,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-21,Grikelv,Level 15 Crypt,Infernal Chest,17,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Sir James III Son of Hadur,Level 5 Crypt,Sand Chest,1,MMM
2023-11-21,Rainblade,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-21,Rainblade,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-21,Grikelv,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-21,Rainblade,Level 15 Crypt,Infernal Chest,17,MMM
2023-11-21,Grikelv,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-11-21,Golgotha,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-21,Sir James III Son of Hadur,Level 25 Crypt,Mayan Chest,275,MMM
2023-11-21,Rainblade,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-11-21,Rainblade,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-21,Sir James III Son of Hadur,Level 10 Crypt,Mayan Chest,4,MMM
2023-11-21,Rainblade,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-11-21,Vlad the Impaler,Level 5 Crypt,Bone Chest,1,MMM
2023-11-21,Rainblade,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-11-21,Rainblade,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-11-21,Rainblade,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-21,Rainblade,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-11-21,Rainblade,Level 15 epic Crypt,Abandoned Chest,34,MMM
2023-11-21,Vlad the Impaler,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-11-21,Sir James III Son of Hadur,Level 10 Crypt,Stone Chest,4,MMM
2023-11-21,Kirimand,Level 15 Crypt,Sand Chest,17,MMM
2023-11-21,Rainblade,Level 15 Crypt,Stone Chest,17,MMM
2023-11-21,Grikelv,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Rainblade,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-21,Rainblade,Level 15 Crypt,Orc Chest,17,MMM
2023-11-21,Rainblade,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-21,Rainblade,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-21,Rainblade,Level 10 Crypt,Orc Chest,4,MMM
2023-11-21,Rainblade,Level 15 Crypt,Stone Chest,17,MMM
2023-11-21,Rainblade,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-21,Rainblade,Level 15 Crypt,Stone Chest,17,MMM
2023-11-21,Rainblade,Level 15 Crypt,Stone Chest,17,MMM
2023-11-21,Tumitac,Mercenary Exchange,Merchant's Chest,200,MMM
2023-11-21,Heretical Hermit,Level 35 heroic Monster,Inferno Chest,300,MMM
2023-11-21,Kirimand,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Xan,Level 15 Crypt,Orc Chest,17,MMM
2023-11-21,Xan,Level 15 Crypt,Sand Chest,17,MMM
2023-11-21,Xan,Level 10 Crypt,Stone Chest,4,MMM
2023-11-21,Xan,Level 15 Crypt,Bone Chest,17,MMM
2023-11-21,Kirimand,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-21,Xan,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Xan,Level 15 Crypt,Forgotten Chest,17,MMM
2023-11-21,Fosida,Level 10 Crypt,Stone Chest,4,MMM
2023-11-21,Xan,Level 15 Crypt,Sand Chest,17,MMM
2023-11-21,Rhodry,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-11-21,Fosida,Level 5 Crypt,Bone Chest,1,MMM
2023-11-21,Maximus Decimus,Level 5 Crypt,Bone Chest,1,MMM
2023-11-21,Foxhunter,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Fosida,Level 5 Crypt,Fire Chest,1,MMM
2023-11-21,Xan,Level 15 Crypt,Orc Chest,17,MMM
2023-11-21,Maximus Decimus,Level 5 Crypt,Forgotten Chest,1,MMM
2023-11-21,Fosida,Level 25 Crypt,Gnome Workshop Chest,275,MMM
2023-11-21,Foxhunter,Level 10 Crypt,Forgotten Chest,4,MMM
2023-11-21,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-21,Xan,Level 15 Crypt,Cobra Chest,17,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Fosida,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-21,Eydaen,Level 5 Crypt,Forgotten Chest,1,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Eydaen,Level 20 epic Crypt,Ancient Bastion Chest,168,MMM
2023-11-21,Foxhunter,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-11-21,Eydaen,Level 15 Crypt,Infernal Chest,17,MMM
2023-11-21,Foxhunter,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-21,Eydaen,Level 10 Crypt,Cobra Chest,4,MMM
2023-11-21,Foxhunter,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-11-21,Fosida,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-11-21,MADMAN,Level 20 Crypt,Mayan Chest,84,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Foxhunter,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-21,MADMAN,Level 20 Crypt,Bone Chest,84,MMM
2023-11-21,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-21,Foxhunter,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-11-21,MADMAN,Level 20 Crypt,Elegant Chest,84,MMM
2023-11-21,Foxhunter,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-11-21,Foxhunter,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-21,Kirimand,Level 15 Crypt,Bone Chest,17,MMM
2023-11-21,Marcelo,Level 15 Crypt,Barbarian Chest,17,MMM
2023-11-21,MADMAN,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-11-21,MADMAN,Level 20 epic Crypt,House of Horrors Chest,168,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Marcelo,Level 10 Crypt,Barbarian Chest,4,MMM
2023-11-21,Marcelo,Level 15 Crypt,Barbarian Chest,17,MMM
2023-11-21,MADMAN,Level 20 epic Crypt,Abandoned Chest,168,MMM
2023-11-21,Fabrinir,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-21,Foxhunter,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-11-21,Immortal,Level 25 Crypt,Orc Chest,275,MMM
2023-11-21,Marcelo,Level 15 Crypt,Fire Chest,17,MMM
2023-11-21,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-11-21,Marcelo,Level 10 Crypt,Orc Chest,4,MMM
2023-11-21,Rudepravo Italiano,Level 5 Crypt,Elegant Chest,1,MMM
2023-11-21,Marcelo,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-11-21,Marcelo,Level 10 Crypt,Barbarian Chest,4,MMM
2023-11-21,Bamsi,Level 10 Crypt,Elegant Chest,4,MMM
2023-11-21,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-11-21,Foxhunter,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-11-21,Bamsi,Level 10 Crypt,Stone Chest,4,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,NEVIO,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Bamsi,Arena,Gladiator's Chest,2,MMM
2023-11-21,Fabrinir,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-21,Rudepravo Italiano,Level 5 Crypt,Elegant Chest,1,MMM
2023-11-21,Rudepravo Italiano,Level 5 Crypt,Elegant Chest,1,MMM
2023-11-21,Foxhunter,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Defur,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-21,Granidred,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-21,Immortal,Level 25 Crypt,Forgotten Chest,275,MMM
2023-11-21,Fabrinir,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-11-21,Bamsi,Level 15 epic Crypt,Ancient Bastion Chest,34,MMM
2023-11-21,Bamsi,Level 5 Crypt,Mayan Chest,1,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Granidred,Level 15 Crypt,Barbarian Chest,17,MMM
2023-11-21,Bamsi,Level 15 Crypt,Elegant Chest,17,MMM
2023-11-21,Defur,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-11-21,Gradog,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-11-21,Kirimand,Level 15 Crypt,Orc Chest,17,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Fabrinir,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-11-21,Legolas,Mercenary Exchange,Merchant's Chest,200,MMM
2023-11-21,Defur,Level 10 Crypt,Sand Chest,4,MMM
2023-11-21,Bamsi,Level 10 Crypt,Sand Chest,4,MMM
2023-11-21,Bamsi,Level 5 Crypt,Barbarian Chest,1,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Bamsi,Level 10 Crypt,Cobra Chest,4,MMM
2023-11-21,Bamsi,Level 10 Crypt,Elegant Chest,4,MMM
2023-11-21,Gradog,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-11-21,Painmoon,Level 15 Crypt,Orc Chest,17,MMM
2023-11-21,Bamsi,Level 10 Crypt,Sand Chest,4,MMM
2023-11-21,Fabrinir,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Gradog,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-11-21,Defur,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-21,Painmoon,Level 20 Crypt,Orc Chest,84,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Painmoon,Level 25 Crypt,Elegant Chest,275,MMM
2023-11-21,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-11-21,Gradog,Level 30 Citadel,Elven Citadel Chest,380,MMM
2023-11-21,Defur,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-21,Fabrinir,Level 20 Crypt,Cobra Chest,84,MMM
2023-11-21,Monaoka,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-11-21,Fabrinir,Level 20 Crypt,Barbarian Chest,84,MMM
2023-11-21,Fosida,Mercenary Exchange,Merchant's Chest,200,MMM
2023-11-21,Defur,Level 10 Citadel,Elven Citadel Chest,4,MMM
