DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-11-20,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-11-20,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-11-20,Sir James III Son of Hadur,Bank,Wooden Chest,10,MMM
2023-11-20,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-20,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-20,Sir James III Son of Hadur,Bank,Bronze Chest,20,MMM
2023-11-20,Sir James III Son of Hadur,Bank,Silver Chest,30,MMM
2023-11-20,Sir James III Son of Hadur,Bank,Silver Chest,30,MMM
2023-11-20,Sir James III Son of Hadur,Bank,Silver Chest,30,MMM
2023-11-20,Maximus Decimus,Bank,Wooden Chest,10,MMM
2023-11-20,Maximus Decimus,Bank,Wooden Chest,10,MMM
2023-11-20,Maximus Decimus,Bank,Wooden Chest,10,MMM
2023-11-20,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-11-20,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-11-20,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-11-20,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-11-20,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-11-20,Mr BaCk,Bank,Wooden Chest,10,MMM
2023-11-20,Mr BaCk,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-11-20,Mr BaCk,Level 15 Crypt,Orc Chest,17,MMM
2023-11-20,Braveheart,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-11-20,Rudolf,Level 20 Crypt,Forgotten Chest,84,MMM
2023-11-20,Braveheart,Level 5 Crypt,Orc Chest,1,MMM
2023-11-20,Braveheart,Level 15 Crypt,Barbarian Chest,17,MMM
2023-11-20,Rudolf,Level 20 Crypt,Stone Chest,84,MMM
2023-11-20,Rudolf,Level 15 Crypt,Infernal Chest,17,MMM
2023-11-20,Rudolf,Level 20 Crypt,Stone Chest,84,MMM
