DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-03-22,KARMA,Bank,Bronze Chest,20,MMM
2023-03-22,KARMA,Bank,Bronze Chest,20,MMM
2023-03-22,KARMA,Bank,Bronze Chest,20,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,Sir James III Son of Hadur,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,KARMA,Bank,Golden Chest,50,MMM
2023-03-22,DarkAngel,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-03-22,Fosida,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-22,DarkAngel,Level 20 Crypt,Cobra Chest,84,MMM
2023-03-22,Fosida,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-22,Xena,Level 20 Crypt,Bone Chest,84,MMM
2023-03-22,Thorn,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-22,Monster Killer,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-03-22,Fosida,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-22,Xena,Level 20 Crypt,Fire Chest,84,MMM
2023-03-22,Fosida,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-03-22,Xena,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-22,Xena,Level 20 epic Crypt,Abandoned Chest,168,MMM
2023-03-22,Grosvenor,Level 25 Crypt,Mayan Chest,275,MMM
2023-03-22,Meddry,Level 15 Crypt,Elegant Chest,17,MMM
2023-03-22,Alberikh,Arena,Gladiator's Chest,2,MMM
2023-03-22,Conjudred,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-03-22,Monster Killer,Level 5 Crypt,Sand Chest,1,MMM
2023-03-22,Grosvenor,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-03-22,Alberikh,Level 20 Crypt,Sand Chest,84,MMM
2023-03-22,Grosvenor,Level 20 Crypt,Barbarian Chest,84,MMM
2023-03-22,Grosvenor,Level 25 Crypt,Cobra Chest,275,MMM
2023-03-22,Tumitac,Level 25 Crypt,Orc Chest,275,MMM
2023-03-22,Sailv,Level 20 Crypt,Stone Chest,84,MMM
2023-03-22,Thorn,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-22,Tumitac,Level 25 epic Crypt,Abandoned Chest,550,MMM
2023-03-22,nervous,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-03-22,RED GUARDIAN,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-03-22,nervous,Level 10 Crypt,Infernal Chest,4,MMM
2023-03-22,Tumitac,Level 25 epic Crypt,Barbarian Chest,550,MMM
2023-03-22,RED GUARDIAN,Level 20 epic Crypt,Chest of the Cursed,168,MMM
2023-03-22,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-22,Tumitac,Level 15 Crypt,Cobra Chest,17,MMM
2023-03-22,nervous,Level 15 Crypt,Fire Chest,17,MMM
2023-03-22,Tumitac,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-22,NEVIO,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-22,nervous,Level 15 Crypt,Stone Chest,17,MMM
2023-03-22,NEVIO,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-22,Sailv,Level 15 epic Crypt,Ancient Bastion Chest,34,MMM
2023-03-22,Thorn,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-22,Thorn,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-22,Rain,Level 5 Crypt,Infernal Chest,1,MMM
2023-03-22,Rain,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-22,Rain,Level 10 Crypt,Fire Chest,4,MMM
2023-03-22,Rain,Arena,Gladiator's Chest,2,MMM
2023-03-22,nervous,Level 15 Crypt,Fire Chest,17,MMM
2023-03-22,Alberikh,Level 20 Crypt,Sand Chest,84,MMM
2023-03-22,NEVIO,Level 25 Crypt,Mayan Chest,275,MMM
2023-03-22,DarkAngel,Level 5 Crypt,Mayan Chest,1,MMM
2023-03-22,DarkAngel,Level 20 epic Crypt,Braided Chest,168,MMM
2023-03-22,MADMAN,Level 15 Crypt,Elegant Chest,17,MMM
2023-03-22,MADMAN,Level 15 epic Crypt,House of Horrors Chest,34,MMM
2023-03-22,MADMAN,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-22,MADMAN,Level 20 epic Crypt,Barbarian Chest,168,MMM
2023-03-22,MADMAN,Level 15 epic Crypt,Scarab Chest,34,MMM
2023-03-22,Eydaen,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-03-22,MADMAN,Level 20 epic Crypt,Scarab Chest,168,MMM
2023-03-22,Rainblade,Level 15 epic Crypt,Barbarian Chest,34,MMM
2023-03-22,MADMAN,Level 15 epic Crypt,Trillium Chest,34,MMM
2023-03-22,Rainblade,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-22,MADMAN,Level 20 epic Crypt,Cobalt Chest,168,MMM
2023-03-22,Eydaen,Level 5 Crypt,Mayan Chest,1,MMM
2023-03-22,nervous,Level 10 Crypt,Elegant Chest,4,MMM
2023-03-22,NEVIO,Level 20 Crypt,Infernal Chest,84,MMM
2023-03-22,MADMAN,Level 15 Crypt,Forgotten Chest,17,MMM
2023-03-22,MADMAN,Level 15 Crypt,Stone Chest,17,MMM
2023-03-22,DarkAngel,Level 25 Crypt,Barbarian Chest,275,MMM
2023-03-22,MADMAN,Level 10 Crypt,Bone Chest,4,MMM
2023-03-22,Rainblade,Level 25 Crypt,Cobra Chest,275,MMM
2023-03-22,Eydaen,Level 20 Crypt,Fire Chest,84,MMM
2023-03-22,MADMAN,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-03-22,nervous,Level 15 Crypt,Orc Chest,17,MMM
2023-03-22,MADMAN,Level 10 Crypt,Cobra Chest,4,MMM
2023-03-22,nervous,Level 10 Crypt,Sand Chest,4,MMM
2023-03-22,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-03-22,MADMAN,Level 15 epic Crypt,Chest of the Cursed,34,MMM
2023-03-22,MADMAN,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-22,Morg,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-22,nervous,Level 15 Crypt,Infernal Chest,17,MMM
2023-03-22,NEVIO,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-03-22,nervous,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-22,NEVIO,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-22,nervous,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-22,nervous,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-03-22,Maedrosin,Level 20 Crypt,Stone Chest,84,MMM
2023-03-22,Sir James III Son of Hadur,Level 25 Crypt,Barbarian Chest,275,MMM
2023-03-22,Sir James III Son of Hadur,Level 25 Crypt,Cobra Chest,275,MMM
2023-03-22,Kirimand,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-22,Sir James III Son of Hadur,Level 25 Crypt,Elegant Chest,275,MMM
2023-03-22,MADMAN,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-22,Maedrosin,Level 20 Crypt,Elegant Chest,84,MMM
2023-03-22,MADMAN,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-22,Rainblade,Level 15 epic Crypt,White Wood Chest,34,MMM
2023-03-22,MADMAN,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-22,Rainblade,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-03-22,Rainblade,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-03-22,Rainblade,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-03-22,Immortal,Level 10 Crypt,Bone Chest,4,MMM
2023-03-22,D23,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-22,Painmoon,Level 20 Crypt,Stone Chest,84,MMM
2023-03-22,Immortal,Level 10 Crypt,Fire Chest,4,MMM
