DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-03-24,Rainblade,Arena,Gladiator's Chest,2,MMM
2023-03-24,Marcelo,Level 10 Crypt,Bone Chest,4,MMM
2023-03-24,Grosvenor,Level 25 Crypt,Elegant Chest,275,MMM
2023-03-24,Grosvenor,Level 10 Crypt,Orc Chest,4,MMM
2023-03-24,Marcelo,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-24,Grosvenor,Level 25 Crypt,Elegant Chest,275,MMM
2023-03-24,Kirimand,Level 15 Crypt,Elegant Chest,17,MMM
2023-03-24,Alberikh,Level 20 Crypt,Sand Chest,84,MMM
2023-03-24,Brandemet,Level 5 Crypt,Stone Chest,1,MMM
2023-03-24,Monster Killer,Arena,Gladiator's Chest,2,MMM
2023-03-24,Brandemet,Level 5 Crypt,Sand Chest,1,MMM
2023-03-24,Painmoon,Level 15 epic Crypt,Ancient Warrior's Chest,34,MMM
2023-03-24,Kirimand,Level 15 Crypt,Stone Chest,17,MMM
2023-03-24,Maedrosin,Level 20 Crypt,Elegant Chest,84,MMM
2023-03-24,Marcelo,Level 5 Crypt,Forgotten Chest,1,MMM
2023-03-24,Painmoon,Level 20 Crypt,Bone Chest,84,MMM
2023-03-24,Marcelo,Level 5 Crypt,Infernal Chest,1,MMM
2023-03-24,Marcelo,Level 15 Crypt,Elegant Chest,17,MMM
2023-03-24,Marcelo,Level 5 Crypt,Barbarian Chest,1,MMM
2023-03-24,Kirimand,Level 15 Crypt,Stone Chest,17,MMM
2023-03-24,Painmoon,Level 20 Crypt,Sand Chest,84,MMM
2023-03-24,Rhodorix,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-24,Marcelo,Level 5 Crypt,Fire Chest,1,MMM
2023-03-24,Alberikh,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-03-24,Monster Killer,Level 5 Crypt,Forgotten Chest,1,MMM
2023-03-24,Marcelo,Level 15 Crypt,Infernal Chest,17,MMM
2023-03-24,Marcelo,Level 10 Crypt,Orc Chest,4,MMM
2023-03-24,Painmoon,Level 10 Crypt,Stone Chest,4,MMM
2023-03-24,Monster Killer,Level 15 Crypt,Mayan Chest,17,MMM
2023-03-24,nervous,Level 10 Crypt,Bone Chest,4,MMM
2023-03-24,Marcelo,Level 20 epic Crypt,Priest's Chest,168,MMM
