DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-06-24,desperados,Bank,Golden Chest,50,MMM
2023-06-24,desperados,Bank,Golden Chest,50,MMM
2023-06-24,desperados,Bank,Golden Chest,50,MMM
2023-06-24,aganaway,Bank,Silver Chest,30,MMM
2023-06-24,aganaway,Bank,Silver Chest,30,MMM
2023-06-24,aganaway,Bank,Silver Chest,30,MMM
2023-06-24,Foolish Mortal,Level 15 Crypt,Cobra Chest,17,MMM
2023-06-24,Foolish Mortal,Level 15 Crypt,Bone Chest,17,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Foolish Mortal,Level 15 Crypt,Infernal Chest,17,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Painmoon,Level 20 Crypt,Sand Chest,84,MMM
2023-06-24,aganaway,Level 30-34 Vault of the Ancients.,Sapphire Chest,80,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Painmoon,Level 20 Crypt,Fire Chest,84,MMM
2023-06-24,Alexander Greek,Level 15 Crypt,Fire Chest,17,MMM
2023-06-24,Painmoon,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Alexander Greek,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,DarkAngel,Level 10 Crypt,Stone Chest,4,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 35-39 Vault of the Ancients,Sapphire Chest,100,MMM
2023-06-24,Thorn,Summerfest tournament,Master's summer gift,50,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Rebellion,Level 20 Crypt,Orc Chest,84,MMM
2023-06-24,Rebellion,Level 20 Crypt,Orc Chest,84,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 20-24 Vault of the Ancients,Sapphire Chest,30,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Mr BaCk,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-06-24,DarkAngel,Level 5 Crypt,Mayan Chest,1,MMM
2023-06-24,Mr BaCk,Level 25 Citadel,Elven Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Accelerator,Level 5 Crypt,Orc Chest,1,MMM
2023-06-24,DarkAngel,Level 5 Crypt,Mayan Chest,1,MMM
2023-06-24,Uhtred,Level 20 epic Crypt,Chest of the Cursed,168,MMM
2023-06-24,DarkAngel,Level 5 Crypt,Elegant Chest,1,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Accelerator,Level 5 Crypt,Cobra Chest,1,MMM
2023-06-24,Accelerator,Level 5 Crypt,Infernal Chest,1,MMM
2023-06-24,NEVIO,Level 20 Crypt,Elegant Chest,84,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,NEVIO,Level 20 Crypt,Stone Chest,84,MMM
2023-06-24,NEVIO,Level 20 Crypt,Gnome Workshop Chest,84,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Heretical Hermit,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-06-24,Sir Cthulhu I,Level 10 Crypt,Stone Chest,4,MMM
2023-06-24,Sir Cthulhu I,Level 15 Crypt,Cobra Chest,17,MMM
2023-06-24,Gros jnr,Summerfest tournament,Master's summer gift,50,MMM
2023-06-24,Gros jnr,Summerfest tournament,summer gift,50,MMM
2023-06-24,Gros jnr,Summerfest tournament,summer gift,50,MMM
2023-06-24,Gros jnr,Summerfest tournament,summer gift,50,MMM
2023-06-24,Gros jnr,Summerfest tournament,summer gift,50,MMM
2023-06-24,Gros jnr,Summerfest tournament,summer gift,50,MMM
2023-06-24,Gros jnr,Summerfest tournament,summer gift,50,MMM
2023-06-24,Muradin Bronzebeard,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-24,Sir Cthulhu I,Level 25 Crypt,Sand Chest,275,MMM
2023-06-24,Muradin Bronzebeard,Level 20 Crypt,Forgotten Chest,84,MMM
2023-06-24,Xan,Level 30-34 Vault of the Ancients,Sapphire Chest,80,MMM
2023-06-24,Xan,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-24,Xan,Level 20 Crypt,Sand Chest,84,MMM
2023-06-24,Xan,Level 20 epic Crypt,House of Horrors Chest,168,MMM
2023-06-24,Xan,Level 20 Crypt,Sand Chest,84,MMM
2023-06-24,Grikelv,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-24,Grikelv,Level 20 Crypt,Stone Chest,84,MMM
2023-06-24,Grikelv,Level 20 Crypt,Bone Chest,84,MMM
2023-06-24,Bubino71,Level 25 Crypt,Cobra Chest,275,MMM
2023-06-24,Bubino71,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-24,Bubino71,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-24,Grikelv,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-24,Grikelv,Summerfest tournament,Master's summer gift,50,MMM
2023-06-24,Bubino71,Level 30-34 Vault of the Ancients,Sapphire Chest,80,MMM
2023-06-24,MADMAN,Level 10 Crypt,Mayan Chest,4,MMM
2023-06-24,MADMAN,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-24,MADMAN,Level 20 Crypt,Barbarian Chest,84,MMM
2023-06-24,MADMAN,Level 15 Crypt,Stone Chest,17,MMM
2023-06-24,Grikelv,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-24,MADMAN,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-06-24,Marvi,Summerfest tournament,summer gift,50,MMM
2023-06-24,Kirimand,Summerfest tournament,summer gift,50,MMM
2023-06-24,Bubino71,Summerfest tournament,Master's summer gift,50,MMM
2023-06-24,Rainblade,Summerfest tournament,summer gift,50,MMM
2023-06-24,Feli,Summerfest tournament,Master's summer gift,50,MMM
2023-06-24,Feli,Summerfest tournament,summer gift,50,MMM
2023-06-24,Feli,Summerfest tournament,summer gift,50,MMM
2023-06-24,Feli,Summerfest tournament,summer gift,50,MMM
2023-06-24,Feli,Summerfest tournament,summer gift,50,MMM
2023-06-24,Dacage,Clan wealth,Common Chest of Wealth,0,MMM
2023-06-24,Dacage,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-06-24,Dacage,Clan wealth,Rare Chest of Wealth,0,MMM
2023-06-24,Dacage,Clan wealth,Epic Chest of Wealth,0,MMM
2023-06-24,Thorn,Level 25 epic Crypt,Ancient Bastion Chest,550,MMM
2023-06-24,Thorn,Level 25 epic Crypt,Trillium Chest,550,MMM
2023-06-24,Thorn,Level 25 epic Crypt,White Wood Chest,550,MMM
2023-06-24,Thorn,Level 25 epic Crypt,Barbarian Chest,550,MMM
2023-06-24,Grosvenor,Level 25 Crypt,Cobra Chest,275,MMM
2023-06-24,Grosvenor,Level 25 Crypt,Cobra Chest,275,MMM
2023-06-24,MarcusTulliusCicero,Level 15 Crypt,Sand Chest,17,MMM
2023-06-24,Thorn,Level 25 Crypt,Orc Chest,275,MMM
2023-06-24,aganaway,Level 15 epic Crypt,Harpy Chest,34,MMM
2023-06-24,Thorn,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-24,Thorn,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-24,aganaway,Level 15 Crypt,Sand Chest,17,MMM
2023-06-24,Thorn,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-24,Grosvenor,Level 25 Crypt,Cobra Chest,275,MMM
2023-06-24,aganaway,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-06-24,aganaway,Level 15 Crypt,Fire Chest,17,MMM
2023-06-24,Rori,Level 10 Crypt,Sand Chest,4,MMM
2023-06-24,aganaway,Level 20 Crypt,Infernal Chest,84,MMM
2023-06-24,Thorn,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-24,Mabrinad,Summerfest tournament,Master's summer gift,50,MMM
2023-06-24,Mabrinad,Summerfest tournament,summer gift,50,MMM
2023-06-24,aganaway,Level 15 epic Crypt,Chest of the Cursed,34,MMM
2023-06-24,Thorn,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-24,Thorn,Level 25 rare Crypt,Rare Dragon Chest,350,MMM
2023-06-24,aganaway,Summerfest tournament,Master's summer gift,50,MMM
2023-06-24,aganaway,Summerfest tournament,summer gift,50,MMM
2023-06-24,aganaway,Summerfest tournament,summer gift,50,MMM
2023-06-24,aganaway,Summerfest tournament,summer gift,50,MMM
2023-06-24,idaco,Arena,Gladiator's Chest,2,MMM
