DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-06-28,MADMAN,Bank,Bronze Chest,20,MMM
2023-06-28,MADMAN,Bank,Bronze Chest,20,MMM
2023-06-28,MADMAN,Bank,Bronze Chest,20,MMM
2023-06-28,Marcelo,Bank,Wooden Chest,10,MMM
2023-06-28,Marcelo,Bank,Wooden Chest,10,MMM
2023-06-28,Marcelo,Bank,Wooden Chest,10,MMM
2023-06-28,Logan,Bank,Silver Chest,30,MMM
2023-06-28,Logan,Bank,Silver Chest,30,MMM
2023-06-28,Logan,Bank,Silver Chest,30,MMM
2023-06-28,Brandemet,Level 15 Crypt,Fire Chest,17,MMM
2023-06-28,Eydaen,Level 15 Crypt,Fire Chest,17,MMM
2023-06-28,Eydaen,Level 5 Crypt,Mayan Chest,1,MMM
2023-06-28,Eydaen,Level 10 Crypt,Stone Chest,4,MMM
2023-06-28,Grosvenor,Level 25 Crypt,Mayan Chest,275,MMM
2023-06-28,MADMAN,Arena,Gladiator's Chest,2,MMM
2023-06-28,MADMAN,Level 20 Crypt,Mayan Chest,84,MMM
2023-06-28,MADMAN,Level 20 Crypt,Cobra Chest,84,MMM
2023-06-28,MADMAN,Level 15 Crypt,Fire Chest,17,MMM
2023-06-28,Maedrosin,Level 20 Crypt,Elegant Chest,84,MMM
2023-06-28,Kirimand,Level 15 Crypt,Cobra Chest,17,MMM
2023-06-28,Marcelo,Level 15 epic Crypt,Minotaur Chest,34,MMM
2023-06-28,Grosvenor,Level 25 Crypt,Cobra Chest,275,MMM
2023-06-28,Maedrosin,Level 20 Crypt,Mayan Chest,84,MMM
2023-06-28,Marcelo,Level 10 Crypt,Infernal Chest,4,MMM
2023-06-28,Marcelo,Level 15 Crypt,Sand Chest,17,MMM
2023-06-28,Marcelo,Level 15 Crypt,Infernal Chest,17,MMM
2023-06-28,Kirimand,Level 15 epic Crypt,Cobalt Chest,34,MMM
2023-06-28,Marcelo,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-06-28,Marcelo,Level 15 Crypt,Fire Chest,17,MMM
2023-06-28,Marcelo,Level 15 Crypt,Barbarian Chest,17,MMM
2023-06-28,Rori,Level 10 Crypt,Infernal Chest,4,MMM
2023-06-28,Marcelo,Level 15 Crypt,Cobra Chest,17,MMM
2023-06-28,Marcelo,Level 10 Crypt,Stone Chest,4,MMM
2023-06-28,MADMAN,Level 15 Crypt,Fire Chest,17,MMM
2023-06-28,Marcelo,Level 10 Crypt,Barbarian Chest,4,MMM
2023-06-28,Marcelo,Level 10 Crypt,Cobra Chest,4,MMM
2023-06-28,Rori,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-06-28,MADMAN,Level 10 Crypt,Mayan Chest,4,MMM
2023-06-28,Logan,Level 10 Crypt,Bone Chest,4,MMM
2023-06-28,Logan,Level 15 Crypt,Forgotten Chest,17,MMM
2023-06-28,Logan,Level 15 Crypt,Elegant Chest,17,MMM
2023-06-28,Marcelo,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
