DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-12-30,Germanicus,Bank,Magic Chest,250,MMM
2023-12-30,Germanicus,Bank,Magic Chest,250,MMM
2023-12-30,Germanicus,Bank,Magic Chest,250,MMM
2023-12-30,NEVIO,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-30,Brandemet,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-12-30,Immortal,Level 25 Crypt,Infernal Chest,275,MMM
2023-12-30,LUCKY BEAR,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-12-30,Immortal,Level 20 Crypt,Infernal Chest,84,MMM
2023-12-30,here,Level 20 Crypt,Bone Chest,84,MMM
2023-12-30,Grozilkree,Level 20 Crypt,Sand Chest,84,MMM
2023-12-30,Maedrosin,Level 20 Crypt,Bone Chest,84,MMM
2023-12-30,Sir James III Son of Hadur,Level 25 Crypt,Infernal Chest,275,MMM
2023-12-30,Grozilkree,Level 15 Crypt,Cobra Chest,17,MMM
2023-12-30,Germanicus,Level 25 Crypt,Cobra Chest,275,MMM
2023-12-30,Grozilkree,Level 20 Crypt,Elegant Chest,84,MMM
2023-12-30,Germanicus,Level 25 Crypt,Elegant Chest,275,MMM
2023-12-30,here,Level 20 Crypt,Sand Chest,84,MMM
2023-12-30,Sir James III Son of Hadur,Level 20 Crypt,Infernal Chest,84,MMM
2023-12-30,Germanicus,Level 25 Crypt,Gnome Workshop Chest,275,MMM
2023-12-30,NEVIO,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-30,Gradog,Level 25 Crypt,Orc Chest,275,MMM
2023-12-30,Maedrosin,Level 20 Crypt,Mayan Chest,84,MMM
2023-12-30,Gradog,Level 25 Crypt,Mayan Chest,275,MMM
2023-12-30,NEVIO,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-30,Gradog,Level 20 Crypt,Cobra Chest,84,MMM
2023-12-30,Sir James III Son of Hadur,Level 25 Crypt,Infernal Chest,275,MMM
2023-12-30,Rudolf,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-12-30,NEVIO,Level 20 Citadel,Cursed Citadel Chest,84,MMM
2023-12-30,NEVIO,Level 25 Crypt,Forgotten Chest,275,MMM
2023-12-30,Painmoon,Level 15 Crypt,Barbarian Chest,17,MMM
2023-12-30,Heretical Hermit,Level 35 epic Crypt,Abandoned Chest,1000,MMM
2023-12-30,Heretical Hermit,Level 35 epic Crypt,Abandoned Chest,1000,MMM
2023-12-30,Heretical Hermit,Level 30 rare Crypt,Rare Dragon Chest,500,MMM
