DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-03-11,Heretical Hermit,Bank,Bronze Chest,20,MMM
2023-03-11,Heretical Hermit,Bank,Bronze Chest,20,MMM
2023-03-11,Heretical Hermit,Bank,Bronze Chest,20,MMM
2023-03-11,Heretical Hermit,Bank,Wooden Chest,10,MMM
2023-03-11,Heretical Hermit,Bank,Wooden Chest,10,MMM
2023-03-11,Heretical Hermit,Bank,Wooden Chest,10,MMM
2023-03-11,Heretical Hermit,Bank,Wooden Chest,10,MMM
2023-03-11,Heretical Hermit,Bank,Wooden Chest,10,MMM
2023-03-11,Heretical Hermit,Bank,Wooden Chest,10,MMM
2023-03-11,Genghis Khan,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-03-11,Genghis Khan,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-03-11,Genghis Khan,Level 10 Crypt,Fire Chest,4,MMM
2023-03-11,Genghis Khan,Level 10 Crypt,Stone Chest,4,MMM
2023-03-11,Rhodorix,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-11,Kirimand,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-11,Kerilir,Level 20 Crypt,Cobra Chest,84,MMM
2023-03-11,Kerilir,Level 15 epic Crypt,Trillium Chest,34,MMM
2023-03-11,Saucy Joy,Level 10 Crypt,Bone Chest,4,MMM
2023-03-11,Tumitac,Level 20 Crypt,Bone Chest,84,MMM
2023-03-11,Morg,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-11,Saucy Joy,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-11,Tumitac,Level 20 epic Crypt,Harpy Chest,168,MMM
2023-03-11,Morg,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-11,Archie,Level 15 Crypt,Forgotten Chest,17,MMM
2023-03-11,Tumitac,Level 20 Crypt,Sand Chest,84,MMM
2023-03-11,nervous,Arena,Gladiator's Chest,2,MMM
2023-03-11,Brandemet,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-03-11,Maximus Decimus,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-03-11,Morg,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-03-11,nervous,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-03-11,Morg,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-11,Maximus Decimus,Level 15 Crypt,Fire Chest,17,MMM
2023-03-11,Tumitac,Level 20 Crypt,Barbarian Chest,84,MMM
2023-03-11,Morg,Level 10 Crypt,Mayan Chest,4,MMM
2023-03-11,Fosida,Level 20 Crypt,Sand Chest,84,MMM
2023-03-11,Maximus Decimus,Level 20 Crypt,Orc Chest,84,MMM
2023-03-11,Sassy Gal,Level 15 epic Crypt,Priest's Chest,34,MMM
2023-03-11,Fosida,Level 20 Crypt,Bone Chest,84,MMM
2023-03-11,Maximus Decimus,Level 25 Crypt,Sand Chest,275,MMM
2023-03-11,Brandemet,Level 15 Crypt,Infernal Chest,17,MMM
2023-03-11,nervous,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-11,Sailv,Level 15 Crypt,Fire Chest,17,MMM
2023-03-11,Maximus Decimus,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-11,Fosida,Level 25 Crypt,Barbarian Chest,275,MMM
2023-03-11,Kirimand,Level 15 Crypt,Sand Chest,17,MMM
2023-03-11,nervous,Level 5 Crypt,Forgotten Chest,1,MMM
2023-03-11,Muradin Bronzebeard,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-03-11,Immortal I,Level 10 Crypt,Bone Chest,4,MMM
2023-03-11,Sassy Gal,Level 15 rare Crypt,Rare Dragon Chest,25,MMM
2023-03-11,Muradin Bronzebeard,Level 15 Crypt,Gnome Workshop Chest,17,MMM
2023-03-11,Immortal I,Level 10 Crypt,Sand Chest,4,MMM
2023-03-11,Immortal I,Level 10 Crypt,Infernal Chest,4,MMM
2023-03-11,Muradin Bronzebeard,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-11,Immortal I,Level 5 Crypt,Fire Chest,1,MMM
2023-03-11,Muradin Bronzebeard,Level 15 Crypt,Orc Chest,17,MMM
2023-03-11,Morg,Level 20 rare Crypt,Rare Dragon Chest,126,MMM
2023-03-11,Morg,Level 10 Crypt,Orc Chest,4,MMM
2023-03-11,Morg,Level 15 Crypt,Stone Chest,17,MMM
2023-03-11,Sassy Gal,Level 15 Crypt,Bone Chest,17,MMM
2023-03-11,Braveheart,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-11,Painmoon,Level 20 Crypt,Cobra Chest,84,MMM
2023-03-11,Morg,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-03-11,Brandemet,Level 10 Citadel,Elven Citadel Chest,4,MMM
2023-03-11,Braveheart,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-11,Brandemet,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-11,Brandemet,Level 5 Crypt,Cobra Chest,1,MMM
