DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2023-03-10,Feli,Bank,Wooden Chest,10,MMM
2023-03-10,Feli,Bank,Wooden Chest,10,MMM
2023-03-10,Feli,Bank,Wooden Chest,10,MMM
2023-03-10,Feli,Bank,Wooden Chest,10,MMM
2023-03-10,Feli,Bank,Wooden Chest,10,MMM
2023-03-10,Feli,Bank,Wooden Chest,10,MMM
2023-03-10,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-03-10,Kirimand,Level 15 Crypt,Elegant Chest,17,MMM
2023-03-10,Morg,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-10,Morg,Level 15 epic Crypt,Cobalt Chest,34,MMM
2023-03-10,Morg,Level 15 epic Crypt,White Wood Chest,34,MMM
2023-03-10,Morg,Level 15 epic Crypt,Turtle Chest,34,MMM
2023-03-10,Fosida,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-10,Morg,Level 15 epic Crypt,Cobalt Chest,34,MMM
2023-03-10,Fosida,Level 20 Crypt,Fire Chest,84,MMM
2023-03-10,Morg,Level 15 Crypt,Mayan Chest,17,MMM
2023-03-10,nervous,Level 10 Crypt,Cobra Chest,4,MMM
2023-03-10,Morg,Level 15 Crypt,Fire Chest,17,MMM
2023-03-10,Fosida,Level 20 Crypt,Bone Chest,84,MMM
2023-03-10,Vlad the Impaler,Level 25 Crypt,Infernal Chest,275,MMM
2023-03-10,nervous,Level 10 Crypt,Forgotten Chest,4,MMM
2023-03-10,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-03-10,Grosvenor,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-10,Muradin Bronzebeard,Level 15 Crypt,Cobra Chest,17,MMM
2023-03-10,Grosvenor,Level 20 Crypt,Barbarian Chest,84,MMM
2023-03-10,Grosvenor,Level 20 Crypt,Mayan Chest,84,MMM
2023-03-10,Muradin Bronzebeard,Arena,Gladiator's Chest,2,MMM
2023-03-10,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-03-10,Brandemet,Level 10 Crypt,Cobra Chest,4,MMM
2023-03-10,Kirimand,Level 15 Crypt,Stone Chest,17,MMM
2023-03-10,Sir James III Son of Hadur,Level 25 Crypt,Bone Chest,275,MMM
2023-03-10,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-03-10,Brandemet,Level 5 Crypt,Mayan Chest,1,MMM
2023-03-10,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-03-10,Kerilir,Level 20 Crypt,Cobra Chest,84,MMM
2023-03-10,Sir James III Son of Hadur,Level 25 Crypt,Gnome Workshop Chest,275,MMM
2023-03-10,Sailv,Level 20 epic Crypt,Chest of the Cursed,168,MMM
2023-03-10,Brandemet,Level 10 Crypt,Cobra Chest,4,MMM
2023-03-10,Heretical Hermit,Epic Inferno squad,Hell's Blacksmith’s Chest,500,MMM
2023-03-10,Brandemet,Level 25 Citadel,Cursed Citadel Chest,275,MMM
2023-03-10,nervous,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-10,Sir James III Son of Hadur,Level 25 Crypt,Fire Chest,275,MMM
2023-03-10,Foxhunter,Level 20 Citadel,Elven Citadel Chest,84,MMM
2023-03-10,nervous,Level 15 Citadel,Elven Citadel Chest,17,MMM
2023-03-10,Rhodorix,Level 20 Crypt,Forgotten Chest,84,MMM
2023-03-10,Eydaen,Level 5 Crypt,Bone Chest,1,MMM
2023-03-10,Archie,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-10,Eydaen,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-10,Eydaen,Level 5 Crypt,Gnome Workshop Chest,1,MMM
2023-03-10,Kirimand,Level 15 Crypt,Elegant Chest,17,MMM
2023-03-10,Heretical Hermit,Clan wealth,Common Chest of Wealth,0,MMM
2023-03-10,Heretical Hermit,Clan wealth,Uncommon Chest of Wealth,0,MMM
2023-03-10,Heretical Hermit,Clan wealth,Rare Chest of Wealth,0,MMM
2023-03-10,Heretical Hermit,Clan wealth,Epic Chest of Wealth,0,MMM
2023-03-10,Immortal I,Level 10 Crypt,Sand Chest,4,MMM
2023-03-10,Immortal I,Level 10 Crypt,Gnome Workshop Chest,4,MMM
2023-03-10,KARMA,Bank,Wooden Chest,10,MMM
2023-03-10,KARMA,Bank,Wooden Chest,10,MMM
2023-03-10,KARMA,Bank,Wooden Chest,10,MMM
2023-03-10,KARMA,Bank,Wooden Chest,10,MMM
2023-03-10,KARMA,Bank,Wooden Chest,10,MMM
2023-03-10,KARMA,Bank,Wooden Chest,10,MMM
2023-03-10,KARMA,Bank,Bronze Chest,20,MMM
2023-03-10,KARMA,Bank,Bronze Chest,20,MMM
2023-03-10,KARMA,Bank,Bronze Chest,20,MMM
2023-03-10,KARMA,Bank,Bronze Chest,20,MMM
2023-03-10,KARMA,Bank,Bronze Chest,20,MMM
2023-03-10,KARMA,Bank,Bronze Chest,20,MMM
2023-03-10,KARMA,Bank,Wooden Chest,10,MMM
2023-03-10,KARMA,Bank,Wooden Chest,10,MMM
2023-03-10,KARMA,Bank,Wooden Chest,10,MMM
2023-03-10,KARMA,Bank,Golden Chest,50,MMM
2023-03-10,KARMA,Bank,Golden Chest,50,MMM
2023-03-10,KARMA,Bank,Golden Chest,50,MMM
2023-03-10,KARMA,Bank,Golden Chest,50,MMM
2023-03-10,KARMA,Bank,Golden Chest,50,MMM
2023-03-10,KARMA,Bank,Golden Chest,50,MMM
2023-03-10,KARMA,Bank,Golden Chest,50,MMM
2023-03-10,KARMA,Bank,Golden Chest,50,MMM
2023-03-10,KARMA,Bank,Golden Chest,50,MMM
2023-03-10,Immortal I,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-10,Archie,Level 15 Crypt,Stone Chest,17,MMM
2023-03-10,Mazura,Level 10 rare Crypt,Rare Dragon Chest,6,MMM
2023-03-10,Marvi,Arena,Gladiator's Chest,2,MMM
2023-03-10,Archie,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-10,Mazura,Level 10 Crypt,Barbarian Chest,4,MMM
2023-03-10,DarkAngel,Level 10 Crypt,Elegant Chest,4,MMM
2023-03-10,Mazura,Level 15 epic Crypt,Titansteel Chest,34,MMM
2023-03-10,Mazura,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-10,Mazura,Level 10 Crypt,Cobra Chest,4,MMM
2023-03-10,Mazura,Level 15 Crypt,Barbarian Chest,17,MMM
2023-03-10,Immortal,Level 10 Crypt,Bone Chest,4,MMM
2023-03-10,Immortal,Level 15 Crypt,Infernal Chest,17,MMM
2023-03-10,Immortal,Level 15 Crypt,Fire Chest,17,MMM
2023-03-10,Immortal,Level 10 Crypt,Bone Chest,4,MMM
2023-03-10,Maximus Decimus,Level 25 Crypt,Orc Chest,275,MMM
